day_date,age_group,verified_amount_vaccinated,verified_amount_expired,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_expired_normalized,verified_not_vaccinated_normalized
2021-01-17T00:00:00.000Z,מתחת לגיל 60,1,0,4437,7.4,,65.2
2021-01-17T00:00:00.000Z,מעל גיל 60,0,0,243,,,52.5
2021-01-17T00:00:00.000Z,כלל האוכלוסיה,1,0,4713,4.5,,65.1
2021-01-18T00:00:00.000Z,מעל גיל 60,4,0,346,21,,75.8
2021-01-18T00:00:00.000Z,מתחת לגיל 60,3,0,8294,13,,123.1
2021-01-18T00:00:00.000Z,כלל האוכלוסיה,7,0,8710,16.6,,121.5
2021-01-19T00:00:00.000Z,כלל האוכלוסיה,8,0,7323,10.2,,103.2
2021-01-19T00:00:00.000Z,מעל גיל 60,2,0,319,4.7,,70.9
2021-01-19T00:00:00.000Z,מתחת לגיל 60,6,0,6955,16.7,,104.2
2021-01-20T00:00:00.000Z,כלל האוכלוסיה,18,0,7152,13.2,,101.9
2021-01-20T00:00:00.000Z,מתחת לגיל 60,9,0,6788,17.2,,102.8
2021-01-20T00:00:00.000Z,מעל גיל 60,9,0,323,10.8,,72.8
2021-01-21T00:00:00.000Z,מעל גיל 60,10,0,298,7.4,,68.3
2021-01-21T00:00:00.000Z,מתחת לגיל 60,16,0,5913,22.9,,90.4
2021-01-21T00:00:00.000Z,כלל האוכלוסיה,26,0,6253,12.6,,90
2021-01-22T00:00:00.000Z,מעל גיל 60,17,0,254,10.4,,58.7
2021-01-22T00:00:00.000Z,כלל האוכלוסיה,25,0,6314,10.3,,91.3
2021-01-22T00:00:00.000Z,מתחת לגיל 60,7,0,6031,9,,92.7
2021-01-23T00:00:00.000Z,כלל האוכלוסיה,12,0,2009,4.5,,29.2
2021-01-23T00:00:00.000Z,מתחת לגיל 60,5,0,1871,6.1,,28.9
2021-01-23T00:00:00.000Z,מעל גיל 60,7,0,121,3.8,,28.1
2021-01-24T00:00:00.000Z,מתחת לגיל 60,8,0,3855,7.7,,60.2
2021-01-24T00:00:00.000Z,כלל האוכלוסיה,29,0,4081,8.2,,60
2021-01-24T00:00:00.000Z,מעל גיל 60,21,0,193,8.5,,45.6
2021-01-25T00:00:00.000Z,מעל גיל 60,50,0,320,15.2,,76.8
2021-01-25T00:00:00.000Z,מתחת לגיל 60,23,0,7029,16,,111
