date,amount,coronaEvents,vaccinated_amount_cum_perc
2020-10-15T00:00:00.000Z,1609,,0
2020-10-16T00:00:00.000Z,1496,,0
2020-10-17T00:00:00.000Z,410,,0
2020-10-18T00:00:00.000Z,921,פתיחת סגר שני,0
2020-10-19T00:00:00.000Z,1516,,0
2020-10-20T00:00:00.000Z,1192,,0
2020-10-21T00:00:00.000Z,1169,,0
2020-10-22T00:00:00.000Z,1031,,0
2020-10-23T00:00:00.000Z,849,,0
2020-10-24T00:00:00.000Z,247,,0
2020-10-25T00:00:00.000Z,604,,0
2020-10-26T00:00:00.000Z,883,,0
2020-10-27T00:00:00.000Z,885,,0
2020-10-28T00:00:00.000Z,724,,0
2020-10-29T00:00:00.000Z,647,,0
2020-10-30T00:00:00.000Z,681,,0
2020-10-31T00:00:00.000Z,228,,0
2020-11-01T00:00:00.000Z,657,,0
2020-11-02T00:00:00.000Z,792,,0
2020-11-03T00:00:00.000Z,844,,0
2020-11-04T00:00:00.000Z,769,,0
2020-11-05T00:00:00.000Z,568,,0
2020-11-06T00:00:00.000Z,689,,0
2020-11-07T00:00:00.000Z,212,הקלות סגר שני – פתיחת חנויות רחוב,0
2020-11-08T00:00:00.000Z,535,,0
2020-11-09T00:00:00.000Z,723,,0
2020-11-10T00:00:00.000Z,674,,0
2020-11-11T00:00:00.000Z,768,,0
2020-11-12T00:00:00.000Z,837,,0
2020-11-13T00:00:00.000Z,760,,0
2020-11-14T00:00:00.000Z,291,,0
2020-11-15T00:00:00.000Z,626,,0
2020-11-16T00:00:00.000Z,874,,0
2020-11-17T00:00:00.000Z,830,,0
2020-11-18T00:00:00.000Z,796,,0
2020-11-19T00:00:00.000Z,770,,0
2020-11-20T00:00:00.000Z,772,,0
2020-11-21T00:00:00.000Z,423,,0
2020-11-22T00:00:00.000Z,763,,0
2020-11-23T00:00:00.000Z,961,,0
2020-11-24T00:00:00.000Z,859,,0
2020-11-25T00:00:00.000Z,1082,,0
2020-11-26T00:00:00.000Z,1084,,0
2020-11-27T00:00:00.000Z,1033,הקלות סגר שני – פיילוט קניונים,0
2020-11-28T00:00:00.000Z,581,,0
2020-11-29T00:00:00.000Z,1026,,0
2020-11-30T00:00:00.000Z,1257,,0
2020-12-01T00:00:00.000Z,1200,,0
2020-12-02T00:00:00.000Z,1588,,0
2020-12-03T00:00:00.000Z,1448,,0
2020-12-04T00:00:00.000Z,1515,,0
2020-12-05T00:00:00.000Z,1000,,0
2020-12-06T00:00:00.000Z,1358,,0
2020-12-07T00:00:00.000Z,1864,,0
2020-12-08T00:00:00.000Z,1769,,0
2020-12-09T00:00:00.000Z,1869,,0
2020-12-10T00:00:00.000Z,2007,,0
2020-12-11T00:00:00.000Z,1835,,0
2020-12-12T00:00:00.000Z,1298,,0
2020-12-13T00:00:00.000Z,1727,,0
2020-12-14T00:00:00.000Z,2322,,0
2020-12-15T00:00:00.000Z,2893,,0
2020-12-16T00:00:00.000Z,2860,,0
2020-12-17T00:00:00.000Z,2847,,0
2020-12-18T00:00:00.000Z,2792,,0
2020-12-19T00:00:00.000Z,1888,,0
2020-12-20T00:00:00.000Z,3095,תחילת חיסונים מנה 1,0
2020-12-21T00:00:00.000Z,3860,,0
2020-12-22T00:00:00.000Z,4381,,0
2020-12-23T00:00:00.000Z,4038,,0
2020-12-24T00:00:00.000Z,4049,,0
2020-12-25T00:00:00.000Z,4005,,0
2020-12-26T00:00:00.000Z,2659,,0
2020-12-27T00:00:00.000Z,3533,סגר שלישי,0
2020-12-28T00:00:00.000Z,5521,,0
2020-12-29T00:00:00.000Z,5632,,0
2020-12-30T00:00:00.000Z,5869,,0
2020-12-31T00:00:00.000Z,5866,,0
2021-01-01T00:00:00.000Z,6011,,0
2021-01-02T00:00:00.000Z,4212,,0
2021-01-03T00:00:00.000Z,5232,,0
2021-01-04T00:00:00.000Z,8425,,0
2021-01-05T00:00:00.000Z,8228,,0
2021-01-06T00:00:00.000Z,7883,,0
2021-01-07T00:00:00.000Z,7662,,0
2021-01-08T00:00:00.000Z,8162,הידוק סגר שלישי,0
2021-01-09T00:00:00.000Z,5164,,0
2021-01-10T00:00:00.000Z,6955,תחילת חיסונים מנה 2,0
2021-01-11T00:00:00.000Z,9730,,0
2021-01-12T00:00:00.000Z,9295,,0
2021-01-13T00:00:00.000Z,9470,,0
2021-01-14T00:00:00.000Z,9297,,0
2021-01-15T00:00:00.000Z,8430,,0
2021-01-16T00:00:00.000Z,5086,,0
2021-01-17T00:00:00.000Z,5660,,0.27
2021-01-18T00:00:00.000Z,10121,,0.49
2021-01-19T00:00:00.000Z,8632,,0.88
2021-01-20T00:00:00.000Z,8361,,1.5
2021-01-21T00:00:00.000Z,7268,,2.25
2021-01-22T00:00:00.000Z,7387,,2.64
2021-01-23T00:00:00.000Z,2447,,2.93
2021-01-24T00:00:00.000Z,4935,,3.85
2021-01-25T00:00:00.000Z,8718,,5.15
2021-01-26T00:00:00.000Z,7817,,6.62
2021-01-27T00:00:00.000Z,7751,,8.16
2021-01-28T00:00:00.000Z,7196,,9.92
2021-01-29T00:00:00.000Z,6775,,10.69
2021-01-30T00:00:00.000Z,2627,,11.26
2021-01-31T00:00:00.000Z,5238,,12.77
2021-02-01T00:00:00.000Z,8930,,14.27
2021-02-02T00:00:00.000Z,8021,,15.62
2021-02-03T00:00:00.000Z,7463,,16.96
2021-02-04T00:00:00.000Z,7261,,18.36
2021-02-05T00:00:00.000Z,6599,,19.06
2021-02-06T00:00:00.000Z,2659,,19.52
2021-02-07T00:00:00.000Z,4605,פתיחת סגר שלשי ,20.17
2021-02-08T00:00:00.000Z,7855,,20.56
2021-02-09T00:00:00.000Z,6168,,20.91
2021-02-10T00:00:00.000Z,5676,,21.47
2021-02-11T00:00:00.000Z,5068,,22.11
2021-02-12T00:00:00.000Z,4674,,22.42
2021-02-13T00:00:00.000Z,1890,,22.67
2021-02-14T00:00:00.000Z,3489,,23.42
2021-02-15T00:00:00.000Z,5199,,24.13
2021-02-16T00:00:00.000Z,4583,,24.85
2021-02-17T00:00:00.000Z,4168,,25.64
2021-02-18T00:00:00.000Z,3337,,26.42
2021-02-19T00:00:00.000Z,3793,,26.83
2021-02-20T00:00:00.000Z,1255,,27.16
2021-02-21T00:00:00.000Z,3114,פתיחה חלקית של המשק לאחר סגר שלישי,27.91
2021-02-22T00:00:00.000Z,4811,,28.72
2021-02-23T00:00:00.000Z,4442,,29.57
2021-02-24T00:00:00.000Z,4375,,30.38
2021-02-25T00:00:00.000Z,3820,,31.24
2021-02-26T00:00:00.000Z,3818,,31.65
2021-02-27T00:00:00.000Z,1443,,31.96
2021-02-28T00:00:00.000Z,3028,,32.81
2021-03-01T00:00:00.000Z,4851,,33.68
2021-03-02T00:00:00.000Z,4394,,34.44
2021-03-03T00:00:00.000Z,4669,,35.12
2021-03-04T00:00:00.000Z,3659,,35.83
2021-03-05T00:00:00.000Z,3695,,36.18
2021-03-06T00:00:00.000Z,1841,,36.41
2021-03-07T00:00:00.000Z,2367,פתיחת משק מלאה לאחר סגר שלישי,37.03
2021-03-08T00:00:00.000Z,3796,,37.74
2021-03-09T00:00:00.000Z,3127,,38.52
2021-03-10T00:00:00.000Z,2843,,39.34
2021-03-11T00:00:00.000Z,2553,,40.29
2021-03-12T00:00:00.000Z,2413,,40.78
2021-03-13T00:00:00.000Z,787,,41.07
2021-03-14T00:00:00.000Z,1417,,41.94
2021-03-15T00:00:00.000Z,2130,,42.79
2021-03-16T00:00:00.000Z,1566,,43.67
2021-03-17T00:00:00.000Z,1541,,44.35
2021-03-18T00:00:00.000Z,1256,,45.14
2021-03-19T00:00:00.000Z,1087,,45.61
2021-03-20T00:00:00.000Z,351,,45.9
2021-03-21T00:00:00.000Z,681,,46.73
2021-03-22T00:00:00.000Z,987,,47.6
2021-03-23T00:00:00.000Z,694,,48.4
2021-03-24T00:00:00.000Z,479,,49.06
2021-03-25T00:00:00.000Z,899,,49.71
2021-03-26T00:00:00.000Z,544,,50.02
2021-03-27T00:00:00.000Z,241,,50.19
2021-03-28T00:00:00.000Z,132,,50.64
2021-03-29T00:00:00.000Z,385,,51.1
2021-03-30T00:00:00.000Z,455,,51.18
2021-03-31T00:00:00.000Z,499,,51.69
2021-04-01T00:00:00.000Z,334,,52.09
2021-04-02T00:00:00.000Z,419,,52.23
2021-04-03T00:00:00.000Z,124,,52.28
2021-04-04T00:00:00.000Z,197,,52.34
2021-04-05T00:00:00.000Z,383,,52.67
2021-04-06T00:00:00.000Z,307,,52.92
2021-04-07T00:00:00.000Z,273,,53.14
2021-04-08T00:00:00.000Z,212,,53.35
2021-04-09T00:00:00.000Z,226,,53.45
2021-04-10T00:00:00.000Z,86,,53.48
2021-04-11T00:00:00.000Z,141,,53.74
2021-04-12T00:00:00.000Z,224,,53.99
2021-04-13T00:00:00.000Z,198,,54.18
2021-04-14T00:00:00.000Z,195,,54.36
2021-04-15T00:00:00.000Z,95,,54.56
2021-04-16T00:00:00.000Z,110,,54.64
2021-04-17T00:00:00.000Z,88,,54.68
2021-04-18T00:00:00.000Z,199,פתיחת לימודים ללא קפסולות,54.85
2021-04-19T00:00:00.000Z,145,,55.01
2021-04-20T00:00:00.000Z,174,,55.07
2021-04-21T00:00:00.000Z,121,,55.14
2021-04-22T00:00:00.000Z,160,,55.14
2021-04-23T00:00:00.000Z,112,,55.22
2021-04-24T00:00:00.000Z,36,,55.24
2021-04-25T00:00:00.000Z,82,,55.34
2021-04-26T00:00:00.000Z,103,,55.43
2021-04-27T00:00:00.000Z,116,,55.51
2021-04-28T00:00:00.000Z,107,,55.6
2021-04-29T00:00:00.000Z,100,,55.7
2021-04-30T00:00:00.000Z,79,,55.74
2021-05-01T00:00:00.000Z,15,,55.75
2021-05-02T00:00:00.000Z,59,,55.84
2021-05-03T00:00:00.000Z,87,,55.93
2021-05-04T00:00:00.000Z,66,,56.01
2021-05-05T00:00:00.000Z,73,,56.1
2021-05-06T00:00:00.000Z,54,,56.19
2021-05-07T00:00:00.000Z,34,,56.23
2021-05-08T00:00:00.000Z,16,,56.24
2021-05-09T00:00:00.000Z,33,,56.31
2021-05-10T00:00:00.000Z,70,,56.38
2021-05-11T00:00:00.000Z,40,,56.44
2021-05-12T00:00:00.000Z,29,,56.49
2021-05-13T00:00:00.000Z,35,,56.53
2021-05-14T00:00:00.000Z,27,,56.56
2021-05-15T00:00:00.000Z,20,,56.56
2021-05-16T00:00:00.000Z,37,,56.62
2021-05-17T00:00:00.000Z,15,,56.68
2021-05-18T00:00:00.000Z,25,,56.72
2021-05-19T00:00:00.000Z,56,,56.76
2021-05-20T00:00:00.000Z,35,,56.81
2021-05-21T00:00:00.000Z,22,,56.82
2021-05-22T00:00:00.000Z,12,,56.83
2021-05-23T00:00:00.000Z,28,,56.84
2021-05-24T00:00:00.000Z,30,,56.85
2021-05-25T00:00:00.000Z,21,,56.91
2021-05-26T00:00:00.000Z,16,,56.97
2021-05-27T00:00:00.000Z,16,,57.01
2021-05-28T00:00:00.000Z,18,,57.03
2021-05-29T00:00:00.000Z,13,,57.03
2021-05-30T00:00:00.000Z,4,,57.07
2021-05-31T00:00:00.000Z,14,,57.12
2021-06-01T00:00:00.000Z,35,,57.15
2021-06-02T00:00:00.000Z,13,,57.18
2021-06-03T00:00:00.000Z,11,,57.22
2021-06-04T00:00:00.000Z,31,,57.23
2021-06-05T00:00:00.000Z,6,,57.24
2021-06-06T00:00:00.000Z,5,,57.26
2021-06-07T00:00:00.000Z,7,,57.29
2021-06-08T00:00:00.000Z,30,,57.31
2021-06-09T00:00:00.000Z,9,,57.33
2021-06-10T00:00:00.000Z,18,,57.35
2021-06-11T00:00:00.000Z,18,,57.36
2021-06-12T00:00:00.000Z,5,,57.36
2021-06-13T00:00:00.000Z,3,,57.37
2021-06-14T00:00:00.000Z,26,,57.38
2021-06-15T00:00:00.000Z,27,,57.4
2021-06-16T00:00:00.000Z,14,,57.42
2021-06-17T00:00:00.000Z,29,,57.43
2021-06-18T00:00:00.000Z,35,,57.44
2021-06-19T00:00:00.000Z,47,,57.44
2021-06-20T00:00:00.000Z,53,,57.46
2021-06-21T00:00:00.000Z,125,,57.48
2021-06-22T00:00:00.000Z,113,,57.5
2021-06-23T00:00:00.000Z,153,,57.51
2021-06-24T00:00:00.000Z,247,,57.53
2021-06-25T00:00:00.000Z,240,,57.53
2021-06-26T00:00:00.000Z,122,,57.53
2021-06-27T00:00:00.000Z,145,,57.55
2021-06-28T00:00:00.000Z,289,,57.57
2021-06-29T00:00:00.000Z,303,הפעלת התו הירוק במתחמים מעל 100 איש בגל הרביעי,57.59
2021-06-30T00:00:00.000Z,347,,57.61
2021-07-01T00:00:00.000Z,299,,57.64
2021-07-02T00:00:00.000Z,369,,57.66
2021-07-03T00:00:00.000Z,189,,57.66
2021-07-04T00:00:00.000Z,352,,57.72
2021-07-05T00:00:00.000Z,504,,57.78
2021-07-06T00:00:00.000Z,550,,57.84
2021-07-07T00:00:00.000Z,527,,57.9
2021-07-08T00:00:00.000Z,472,,57.97
2021-07-09T00:00:00.000Z,543,,58
2021-07-10T00:00:00.000Z,261,,58
2021-07-11T00:00:00.000Z,443,,58.07
2021-07-12T00:00:00.000Z,765,,58.13
2021-07-13T00:00:00.000Z,750,,58.2
2021-07-14T00:00:00.000Z,773,,58.26
2021-07-15T00:00:00.000Z,878,,58.33
2021-07-16T00:00:00.000Z,1148,,58.36
2021-07-17T00:00:00.000Z,441,,58.37
2021-07-18T00:00:00.000Z,837,,58.42
2021-07-19T00:00:00.000Z,1401,,58.47
2021-07-20T00:00:00.000Z,1414,,58.47
2021-07-21T00:00:00.000Z,1374,,58.35
2021-07-22T00:00:00.000Z,1288,,58.08
2021-07-23T00:00:00.000Z,1442,,57.55
2021-07-24T00:00:00.000Z,972,,56.83
2021-07-25T00:00:00.000Z,1437,,56.56
2021-07-26T00:00:00.000Z,2134,,56.42
2021-07-27T00:00:00.000Z,2301,,55.65
2021-07-28T00:00:00.000Z,2200,,54.51
2021-07-29T00:00:00.000Z,2180,,53.21
2021-07-30T00:00:00.000Z,2466,,51.8
2021-07-31T00:00:00.000Z,2104,,50.09
2021-08-01T00:00:00.000Z,2125,תחילת חיסונים מנה 3,49.52
2021-08-02T00:00:00.000Z,3861,,49.12
2021-08-03T00:00:00.000Z,3312,,47.84
2021-08-04T00:00:00.000Z,3509,,46.59
2021-08-05T00:00:00.000Z,3887,,45.51
2021-08-06T00:00:00.000Z,3890,,44.47
2021-08-07T00:00:00.000Z,2935,,43.3
2021-08-08T00:00:00.000Z,3445,,42.97
2021-08-09T00:00:00.000Z,6380,,43.08
2021-08-10T00:00:00.000Z,5859,,43.25
2021-08-11T00:00:00.000Z,6027,,43.66
2021-08-12T00:00:00.000Z,6153,,44.21
2021-08-13T00:00:00.000Z,5975,,44.16
2021-08-14T00:00:00.000Z,4231,,43.87
2021-08-15T00:00:00.000Z,5196,,44.42
2021-08-16T00:00:00.000Z,8793,,44.99
2021-08-17T00:00:00.000Z,7991,,45.12
2021-08-18T00:00:00.000Z,8037,,45.16
2021-08-19T00:00:00.000Z,7841,,45.14
2021-08-20T00:00:00.000Z,7906,,44.91
2021-08-21T00:00:00.000Z,5416,,44.66
2021-08-22T00:00:00.000Z,6593,,45.28
2021-08-23T00:00:00.000Z,10111,,45.85
2021-08-24T00:00:00.000Z,10085,,46.04
2021-08-25T00:00:00.000Z,9245,,46.05
2021-08-26T00:00:00.000Z,9124,,46.02
2021-08-27T00:00:00.000Z,8699,,45.95
2021-08-28T00:00:00.000Z,7279,,45.73
2021-08-29T00:00:00.000Z,6790,,46.38
2021-08-30T00:00:00.000Z,11156,,46.98
2021-08-31T00:00:00.000Z,10446,,47.23
2021-09-01T00:00:00.000Z,11301,,47.43
2021-09-02T00:00:00.000Z,11344,,47.76
2021-09-03T00:00:00.000Z,9912,,47.81
2021-09-04T00:00:00.000Z,5066,,47.65
2021-09-05T00:00:00.000Z,5867,,48.11
2021-09-06T00:00:00.000Z,10870,,48.87
2021-09-07T00:00:00.000Z,6865,,49.38
2021-09-08T00:00:00.000Z,3320,,49.86
2021-09-09T00:00:00.000Z,7960,,50.33
2021-09-10T00:00:00.000Z,9900,,50.35
2021-09-11T00:00:00.000Z,10291,,50.05
2021-09-12T00:00:00.000Z,7808,,50.41
2021-09-13T00:00:00.000Z,10953,,50.45
2021-09-14T00:00:00.000Z,9858,,50.03
2021-09-15T00:00:00.000Z,8865,,49.6
2021-09-16T00:00:00.000Z,3286,,49.73
2021-09-17T00:00:00.000Z,5024,,49.65
2021-09-18T00:00:00.000Z,8619,,49.28
2021-09-19T00:00:00.000Z,6555,,49.52
