date,CountBreathCum,CountSeriousCriticalCum,serious_critical_new,CountHardStatus
2020-06-10T00:00:00.000Z,322,530,2,32
2020-06-11T00:00:00.000Z,322,534,6,35
2020-06-12T00:00:00.000Z,323,537,3,35
2020-06-13T00:00:00.000Z,324,537,2,35
2020-06-14T00:00:00.000Z,324,538,1,31
2020-06-15T00:00:00.000Z,327,545,7,36
2020-06-16T00:00:00.000Z,330,548,4,38
2020-06-17T00:00:00.000Z,333,550,3,36
2020-06-18T00:00:00.000Z,336,555,6,40
2020-06-19T00:00:00.000Z,337,559,6,39
2020-06-20T00:00:00.000Z,337,563,4,41
2020-06-21T00:00:00.000Z,338,569,9,45
2020-06-22T00:00:00.000Z,339,571,5,44
2020-06-23T00:00:00.000Z,340,573,4,40
2020-06-24T00:00:00.000Z,341,578,6,45
2020-06-25T00:00:00.000Z,343,583,5,44
2020-06-26T00:00:00.000Z,343,589,8,45
2020-06-27T00:00:00.000Z,343,590,1,40
2020-06-28T00:00:00.000Z,346,594,4,39
2020-06-29T00:00:00.000Z,347,599,7,44
2020-06-30T00:00:00.000Z,348,611,16,56
2020-07-01T00:00:00.000Z,351,618,10,59
2020-07-02T00:00:00.000Z,358,638,23,72
2020-07-03T00:00:00.000Z,361,646,13,83
2020-07-04T00:00:00.000Z,367,655,11,85
2020-07-05T00:00:00.000Z,373,668,16,94
2020-07-06T00:00:00.000Z,376,675,8,90
2020-07-07T00:00:00.000Z,378,691,22,94
2020-07-08T00:00:00.000Z,383,714,27,113
2020-07-09T00:00:00.000Z,389,746,34,126
2020-07-10T00:00:00.000Z,390,760,14,130
2020-07-11T00:00:00.000Z,395,778,19,135
2020-07-12T00:00:00.000Z,398,806,34,150
2020-07-13T00:00:00.000Z,408,849,51,183
2020-07-14T00:00:00.000Z,412,881,35,188
2020-07-15T00:00:00.000Z,418,918,48,208
2020-07-16T00:00:00.000Z,426,946,36,208
2020-07-17T00:00:00.000Z,429,972,27,218
2020-07-18T00:00:00.000Z,429,1000,32,234
2020-07-19T00:00:00.000Z,445,1066,76,270
2020-07-20T00:00:00.000Z,456,1104,41,264
2020-07-21T00:00:00.000Z,464,1139,40,256
2020-07-22T00:00:00.000Z,472,1193,62,284
2020-07-23T00:00:00.000Z,481,1248,65,309
2020-07-24T00:00:00.000Z,487,1283,44,327
2020-07-25T00:00:00.000Z,500,1304,28,319
2020-07-26T00:00:00.000Z,511,1340,44,309
2020-07-27T00:00:00.000Z,519,1385,54,314
2020-07-28T00:00:00.000Z,526,1431,53,320
2020-07-29T00:00:00.000Z,535,1478,59,333
2020-07-30T00:00:00.000Z,549,1512,39,316
2020-07-31T00:00:00.000Z,553,1540,31,315
2020-08-01T00:00:00.000Z,562,1584,53,335
2020-08-02T00:00:00.000Z,570,1629,56,347
2020-08-03T00:00:00.000Z,579,1669,44,326
2020-08-04T00:00:00.000Z,583,1721,62,339
2020-08-05T00:00:00.000Z,595,1755,41,352
2020-08-06T00:00:00.000Z,603,1794,47,354
2020-08-07T00:00:00.000Z,612,1833,47,364
2020-08-08T00:00:00.000Z,616,1876,52,386
2020-08-09T00:00:00.000Z,629,1922,51,384
2020-08-10T00:00:00.000Z,636,1958,51,390
2020-08-11T00:00:00.000Z,640,2002,44,372
2020-08-12T00:00:00.000Z,646,2041,47,370
2020-08-13T00:00:00.000Z,658,2086,61,370
2020-08-14T00:00:00.000Z,662,2123,45,369
2020-08-15T00:00:00.000Z,671,2158,47,381
2020-08-16T00:00:00.000Z,681,2204,52,374
2020-08-17T00:00:00.000Z,687,2252,62,392
2020-08-18T00:00:00.000Z,696,2307,64,398
2020-08-19T00:00:00.000Z,700,2339,43,380
2020-08-20T00:00:00.000Z,709,2389,61,392
2020-08-21T00:00:00.000Z,718,2423,49,397
2020-08-22T00:00:00.000Z,727,2451,39,401
2020-08-23T00:00:00.000Z,738,2510,62,403
2020-08-24T00:00:00.000Z,751,2571,71,422
2020-08-25T00:00:00.000Z,758,2617,59,425
2020-08-26T00:00:00.000Z,767,2661,53,414
2020-08-27T00:00:00.000Z,773,2713,64,420
2020-08-28T00:00:00.000Z,778,2755,56,416
2020-08-29T00:00:00.000Z,784,2789,45,434
2020-08-30T00:00:00.000Z,793,2843,67,451
2020-08-31T00:00:00.000Z,800,2893,65,431
2020-09-01T00:00:00.000Z,809,2929,50,412
2020-09-02T00:00:00.000Z,823,2980,67,417
2020-09-03T00:00:00.000Z,829,3013,43,407
2020-09-04T00:00:00.000Z,836,3068,64,422
2020-09-05T00:00:00.000Z,850,3119,66,442
2020-09-06T00:00:00.000Z,859,3178,80,459
2020-09-07T00:00:00.000Z,869,3230,64,461
2020-09-08T00:00:00.000Z,878,3283,64,461
2020-09-09T00:00:00.000Z,887,3364,92,489
2020-09-10T00:00:00.000Z,896,3423,75,495
2020-09-11T00:00:00.000Z,902,3475,59,493
2020-09-12T00:00:00.000Z,911,3537,78,514
2020-09-13T00:00:00.000Z,920,3606,80,518
2020-09-14T00:00:00.000Z,931,3673,80,527
2020-09-15T00:00:00.000Z,941,3741,83,525
2020-09-16T00:00:00.000Z,952,3821,99,531
2020-09-17T00:00:00.000Z,969,3919,121,575
2020-09-18T00:00:00.000Z,983,3993,103,591
2020-09-19T00:00:00.000Z,998,4069,84,613
2020-09-20T00:00:00.000Z,1010,4147,95,632
2020-09-21T00:00:00.000Z,1027,4252,124,654
2020-09-22T00:00:00.000Z,1044,4337,99,636
2020-09-23T00:00:00.000Z,1051,4434,127,669
2020-09-24T00:00:00.000Z,1066,4532,116,674
2020-09-25T00:00:00.000Z,1084,4642,132,709
2020-09-26T00:00:00.000Z,1110,4731,105,721
2020-09-27T00:00:00.000Z,1135,4851,131,740
2020-09-28T00:00:00.000Z,1149,4931,101,764
2020-09-29T00:00:00.000Z,1164,5057,145,806
2020-09-30T00:00:00.000Z,1185,5184,142,824
2020-10-01T00:00:00.000Z,1199,5304,138,814
2020-10-02T00:00:00.000Z,1214,5403,126,848
2020-10-03T00:00:00.000Z,1238,5487,101,843
2020-10-04T00:00:00.000Z,1256,5615,161,897
2020-10-05T00:00:00.000Z,1274,5719,117,871
2020-10-06T00:00:00.000Z,1290,5804,101,855
2020-10-07T00:00:00.000Z,1315,5897,107,849
2020-10-08T00:00:00.000Z,1340,5990,118,839
2020-10-09T00:00:00.000Z,1353,6067,87,831
2020-10-10T00:00:00.000Z,1372,6123,69,812
2020-10-11T00:00:00.000Z,1394,6224,122,807
2020-10-12T00:00:00.000Z,1412,6291,85,798
2020-10-13T00:00:00.000Z,1431,6359,81,765
2020-10-14T00:00:00.000Z,1442,6429,83,724
2020-10-15T00:00:00.000Z,1454,6488,76,701
2020-10-16T00:00:00.000Z,1471,6529,57,658
2020-10-17T00:00:00.000Z,1479,6569,48,646
2020-10-18T00:00:00.000Z,1511,6649,111,665
2020-10-19T00:00:00.000Z,1524,6707,73,647
2020-10-20T00:00:00.000Z,1538,6746,54,624
2020-10-21T00:00:00.000Z,1555,6787,56,603
2020-10-22T00:00:00.000Z,1562,6827,54,587
2020-10-23T00:00:00.000Z,1577,6859,38,558
2020-10-24T00:00:00.000Z,1591,6889,41,539
2020-10-25T00:00:00.000Z,1602,6914,44,510
2020-10-26T00:00:00.000Z,1610,6949,50,491
2020-10-27T00:00:00.000Z,1621,6986,45,479
2020-10-28T00:00:00.000Z,1626,7013,38,464
2020-10-29T00:00:00.000Z,1635,7032,30,446
2020-10-30T00:00:00.000Z,1638,7046,25,428
2020-10-31T00:00:00.000Z,1642,7068,29,410
2020-11-01T00:00:00.000Z,1649,7097,40,400
2020-11-02T00:00:00.000Z,1656,7127,44,401
2020-11-03T00:00:00.000Z,1666,7157,44,384
2020-11-04T00:00:00.000Z,1672,7175,22,357
2020-11-05T00:00:00.000Z,1678,7188,18,334
2020-11-06T00:00:00.000Z,1681,7209,26,319
2020-11-07T00:00:00.000Z,1686,7228,27,327
2020-11-08T00:00:00.000Z,1691,7254,37,339
2020-11-09T00:00:00.000Z,1693,7273,23,333
2020-11-10T00:00:00.000Z,1695,7290,23,310
2020-11-11T00:00:00.000Z,1707,7318,35,309
2020-11-12T00:00:00.000Z,1715,7344,31,306
2020-11-13T00:00:00.000Z,1719,7364,25,292
2020-11-14T00:00:00.000Z,1723,7381,24,292
2020-11-15T00:00:00.000Z,1726,7409,38,312
2020-11-16T00:00:00.000Z,1731,7442,38,318
2020-11-17T00:00:00.000Z,1738,7465,35,319
2020-11-18T00:00:00.000Z,1746,7491,29,313
2020-11-19T00:00:00.000Z,1752,7518,31,321
2020-11-20T00:00:00.000Z,1756,7535,21,316
2020-11-21T00:00:00.000Z,1761,7559,26,310
2020-11-22T00:00:00.000Z,1764,7586,35,305
2020-11-23T00:00:00.000Z,1767,7613,34,292
2020-11-24T00:00:00.000Z,1771,7633,22,281
2020-11-25T00:00:00.000Z,1774,7660,35,293
2020-11-26T00:00:00.000Z,1781,7680,29,281
2020-11-27T00:00:00.000Z,1788,7706,31,280
2020-11-28T00:00:00.000Z,1789,7720,15,267
2020-11-29T00:00:00.000Z,1790,7750,37,277
2020-11-30T00:00:00.000Z,1792,7780,32,271
2020-12-01T00:00:00.000Z,1795,7823,53,280
2020-12-02T00:00:00.000Z,1803,7861,48,292
2020-12-03T00:00:00.000Z,1811,7904,51,309
2020-12-04T00:00:00.000Z,1821,7942,44,325
2020-12-05T00:00:00.000Z,1823,7971,36,331
2020-12-06T00:00:00.000Z,1828,8005,41,344
2020-12-07T00:00:00.000Z,1831,8041,43,337
2020-12-08T00:00:00.000Z,1842,8068,31,327
2020-12-09T00:00:00.000Z,1851,8103,41,324
2020-12-10T00:00:00.000Z,1862,8137,42,322
2020-12-11T00:00:00.000Z,1869,8187,55,340
2020-12-12T00:00:00.000Z,1876,8224,47,345
2020-12-13T00:00:00.000Z,1886,8282,69,381
2020-12-14T00:00:00.000Z,1892,8333,57,388
2020-12-15T00:00:00.000Z,1905,8386,59,395
2020-12-16T00:00:00.000Z,1916,8442,64,406
2020-12-17T00:00:00.000Z,1924,8511,77,432
2020-12-18T00:00:00.000Z,1932,8567,66,452
2020-12-19T00:00:00.000Z,1947,8625,68,465
2020-12-20T00:00:00.000Z,1956,8684,70,470
2020-12-21T00:00:00.000Z,1966,8749,77,487
2020-12-22T00:00:00.000Z,1980,8824,89,511
2020-12-23T00:00:00.000Z,1993,8893,83,515
2020-12-24T00:00:00.000Z,2006,8963,83,526
2020-12-25T00:00:00.000Z,2027,9043,91,552
2020-12-26T00:00:00.000Z,2037,9116,85,576
2020-12-27T00:00:00.000Z,2057,9196,99,611
2020-12-28T00:00:00.000Z,2071,9285,99,615
2020-12-29T00:00:00.000Z,2092,9373,109,640
2020-12-30T00:00:00.000Z,2106,9466,108,661
2020-12-31T00:00:00.000Z,2126,9574,125,707
2021-01-01T00:00:00.000Z,2141,9675,113,734
2021-01-02T00:00:00.000Z,2163,9748,85,740
2021-01-03T00:00:00.000Z,2190,9859,135,800
2021-01-04T00:00:00.000Z,2211,9983,147,835
2021-01-05T00:00:00.000Z,2234,10124,157,869
2021-01-06T00:00:00.000Z,2257,10255,158,914
2021-01-07T00:00:00.000Z,2285,10375,146,922
2021-01-08T00:00:00.000Z,2300,10490,129,933
2021-01-09T00:00:00.000Z,2322,10606,145,996
2021-01-10T00:00:00.000Z,2343,10737,165,1069
2021-01-11T00:00:00.000Z,2367,10886,176,1083
2021-01-12T00:00:00.000Z,2386,11021,158,1074
2021-01-13T00:00:00.000Z,2419,11176,178,1096
2021-01-14T00:00:00.000Z,2444,11321,181,1141
2021-01-15T00:00:00.000Z,2472,11450,161,1163
2021-01-16T00:00:00.000Z,2496,11553,128,1184
2021-01-17T00:00:00.000Z,2520,11714,179,1193
2021-01-18T00:00:00.000Z,2548,11849,162,1176
2021-01-19T00:00:00.000Z,2583,11997,192,1190
2021-01-20T00:00:00.000Z,2610,12123,146,1180
2021-01-21T00:00:00.000Z,2637,12253,159,1157
2021-01-22T00:00:00.000Z,2663,12374,145,1148
2021-01-23T00:00:00.000Z,2686,12500,143,1175
2021-01-24T00:00:00.000Z,2721,12627,153,1183
2021-01-25T00:00:00.000Z,2741,12787,185,1175
2021-01-26T00:00:00.000Z,2770,12932,171,1185
2021-01-27T00:00:00.000Z,2794,13054,141,1160
2021-01-28T00:00:00.000Z,2823,13181,150,1175
2021-01-29T00:00:00.000Z,2847,13274,114,1145
2021-01-30T00:00:00.000Z,2860,13362,106,1145
2021-01-31T00:00:00.000Z,2878,13482,142,1151
2021-02-01T00:00:00.000Z,2902,13604,148,1130
2021-02-02T00:00:00.000Z,2933,13728,148,1103
2021-02-03T00:00:00.000Z,2955,13872,182,1134
2021-02-04T00:00:00.000Z,2985,13993,152,1117
2021-02-05T00:00:00.000Z,3006,14109,143,1123
2021-02-06T00:00:00.000Z,3027,14196,113,1129
2021-02-07T00:00:00.000Z,3043,14309,141,1148
2021-02-08T00:00:00.000Z,3058,14441,152,1118
2021-02-09T00:00:00.000Z,3082,14531,112,1066
2021-02-10T00:00:00.000Z,3097,14646,141,1050
2021-02-11T00:00:00.000Z,3120,14726,106,1008
2021-02-12T00:00:00.000Z,3135,14798,88,969
2021-02-13T00:00:00.000Z,3152,14883,117,978
2021-02-14T00:00:00.000Z,3170,14994,142,1023
2021-02-15T00:00:00.000Z,3188,15099,127,1001
2021-02-16T00:00:00.000Z,3197,15172,93,949
2021-02-17T00:00:00.000Z,3220,15259,101,951
2021-02-18T00:00:00.000Z,3237,15327,82,898
2021-02-19T00:00:00.000Z,3251,15381,66,834
2021-02-20T00:00:00.000Z,3254,15439,70,821
2021-02-21T00:00:00.000Z,3266,15504,87,815
2021-02-22T00:00:00.000Z,3280,15596,108,808
2021-02-23T00:00:00.000Z,3293,15681,104,795
2021-02-24T00:00:00.000Z,3307,15760,98,785
2021-02-25T00:00:00.000Z,3322,15831,95,750
2021-02-26T00:00:00.000Z,3329,15892,82,741
2021-02-27T00:00:00.000Z,3341,15945,68,737
2021-02-28T00:00:00.000Z,3361,16005,90,747
2021-03-01T00:00:00.000Z,3377,16100,109,733
2021-03-02T00:00:00.000Z,3384,16174,90,703
2021-03-03T00:00:00.000Z,3392,16261,107,719
2021-03-04T00:00:00.000Z,3402,16332,89,710
2021-03-05T00:00:00.000Z,3418,16399,78,670
2021-03-06T00:00:00.000Z,3429,16477,99,696
2021-03-07T00:00:00.000Z,3442,16526,72,708
2021-03-08T00:00:00.000Z,3452,16609,92,678
2021-03-09T00:00:00.000Z,3460,16650,63,666
2021-03-10T00:00:00.000Z,3466,16715,78,648
2021-03-11T00:00:00.000Z,3477,16765,65,638
2021-03-12T00:00:00.000Z,3493,16824,67,615
2021-03-13T00:00:00.000Z,3502,16862,52,608
2021-03-14T00:00:00.000Z,3519,16923,82,632
2021-03-15T00:00:00.000Z,3525,16971,61,594
2021-03-16T00:00:00.000Z,3532,17025,62,586
2021-03-17T00:00:00.000Z,3539,17059,47,556
2021-03-18T00:00:00.000Z,3543,17113,64,566
2021-03-19T00:00:00.000Z,3553,17155,47,548
2021-03-20T00:00:00.000Z,3561,17188,39,533
2021-03-21T00:00:00.000Z,3571,17228,51,549
2021-03-22T00:00:00.000Z,3575,17252,33,506
2021-03-23T00:00:00.000Z,3584,17287,41,494
2021-03-24T00:00:00.000Z,3596,17318,44,475
2021-03-25T00:00:00.000Z,3607,17352,50,479
2021-03-26T00:00:00.000Z,3608,17372,30,453
2021-03-27T00:00:00.000Z,3613,17383,15,437
2021-03-28T00:00:00.000Z,3621,17406,27,444
2021-03-29T00:00:00.000Z,3626,17421,19,437
2021-03-30T00:00:00.000Z,3633,17436,21,395
2021-03-31T00:00:00.000Z,3641,17452,24,384
2021-04-01T00:00:00.000Z,3643,17464,19,371
2021-04-02T00:00:00.000Z,3643,17472,13,333
2021-04-03T00:00:00.000Z,3646,17484,17,336
2021-04-04T00:00:00.000Z,3649,17496,17,330
2021-04-05T00:00:00.000Z,3655,17508,15,309
2021-04-06T00:00:00.000Z,3657,17518,13,302
2021-04-07T00:00:00.000Z,3659,17530,17,290
2021-04-08T00:00:00.000Z,3662,17539,13,268
2021-04-09T00:00:00.000Z,3665,17552,21,257
2021-04-10T00:00:00.000Z,3672,17558,12,248
2021-04-11T00:00:00.000Z,3673,17568,16,245
2021-04-12T00:00:00.000Z,3677,17578,14,240
2021-04-13T00:00:00.000Z,3679,17589,15,222
2021-04-14T00:00:00.000Z,3681,17591,3,202
2021-04-15T00:00:00.000Z,3682,17593,4,186
2021-04-16T00:00:00.000Z,3683,17598,8,181
2021-04-17T00:00:00.000Z,3685,17602,7,178
2021-04-18T00:00:00.000Z,3686,17614,14,182
2021-04-19T00:00:00.000Z,3688,17623,12,173
2021-04-20T00:00:00.000Z,3688,17627,5,160
2021-04-21T00:00:00.000Z,3688,17633,8,155
2021-04-22T00:00:00.000Z,3688,17635,5,147
2021-04-23T00:00:00.000Z,3688,17641,8,145
2021-04-24T00:00:00.000Z,3690,17643,3,138
2021-04-25T00:00:00.000Z,3690,17644,5,138
2021-04-26T00:00:00.000Z,3691,17654,13,137
2021-04-27T00:00:00.000Z,3691,17656,4,130
2021-04-28T00:00:00.000Z,3692,17656,3,122
2021-04-29T00:00:00.000Z,3694,17657,4,107
2021-04-30T00:00:00.000Z,3696,17661,7,104
2021-05-01T00:00:00.000Z,3696,17663,5,104
2021-05-02T00:00:00.000Z,3697,17666,4,99
2021-05-03T00:00:00.000Z,3699,17669,6,94
2021-05-04T00:00:00.000Z,3699,17670,4,89
2021-05-05T00:00:00.000Z,3700,17672,3,88
2021-05-06T00:00:00.000Z,3700,17673,2,81
2021-05-07T00:00:00.000Z,3700,17673,2,79
2021-05-08T00:00:00.000Z,3700,17675,4,79
2021-05-09T00:00:00.000Z,3700,17675,1,75
2021-05-10T00:00:00.000Z,3700,17676,1,70
2021-05-11T00:00:00.000Z,3700,17676,3,70
2021-05-12T00:00:00.000Z,3700,17676,0,64
2021-05-13T00:00:00.000Z,3700,17677,1,57
2021-05-14T00:00:00.000Z,3700,17678,3,59
2021-05-15T00:00:00.000Z,3701,17678,2,58
2021-05-16T00:00:00.000Z,3701,17680,4,61
2021-05-17T00:00:00.000Z,3701,17680,1,57
2021-05-18T00:00:00.000Z,3701,17680,2,53
2021-05-19T00:00:00.000Z,3701,17682,2,52
2021-05-20T00:00:00.000Z,3703,17686,5,56
2021-05-21T00:00:00.000Z,3704,17686,0,51
2021-05-22T00:00:00.000Z,3704,17686,1,51
2021-05-23T00:00:00.000Z,3705,17688,2,52
2021-05-24T00:00:00.000Z,3705,17688,2,51
2021-05-25T00:00:00.000Z,3705,17688,0,47
2021-05-26T00:00:00.000Z,3705,17688,0,44
2021-05-27T00:00:00.000Z,3705,17689,2,42
2021-05-28T00:00:00.000Z,3705,17690,1,40
2021-05-29T00:00:00.000Z,3706,17690,0,40
2021-05-30T00:00:00.000Z,3706,17691,1,40
2021-05-31T00:00:00.000Z,3708,17692,1,40
2021-06-01T00:00:00.000Z,3708,17693,3,40
2021-06-02T00:00:00.000Z,3708,17694,1,35
2021-06-03T00:00:00.000Z,3709,17695,1,35
2021-06-04T00:00:00.000Z,3709,17695,1,34
2021-06-05T00:00:00.000Z,3709,17695,1,33
2021-06-06T00:00:00.000Z,3709,17695,3,35
2021-06-07T00:00:00.000Z,3709,17695,0,31
2021-06-08T00:00:00.000Z,3709,17696,1,30
2021-06-09T00:00:00.000Z,3709,17696,0,30
2021-06-10T00:00:00.000Z,3709,17696,1,30
2021-06-11T00:00:00.000Z,3709,17696,0,30
2021-06-12T00:00:00.000Z,3709,17696,0,28
2021-06-13T00:00:00.000Z,3709,17696,0,27
2021-06-14T00:00:00.000Z,3709,17697,1,27
2021-06-15T00:00:00.000Z,3709,17697,0,24
2021-06-16T00:00:00.000Z,3709,17697,0,21
2021-06-17T00:00:00.000Z,3710,17697,1,21
2021-06-18T00:00:00.000Z,3710,17697,0,19
2021-06-19T00:00:00.000Z,3710,17697,0,19
2021-06-20T00:00:00.000Z,3710,17699,2,21
2021-06-21T00:00:00.000Z,3713,17699,0,21
2021-06-22T00:00:00.000Z,3713,17701,3,24
2021-06-23T00:00:00.000Z,3713,17701,0,23
2021-06-24T00:00:00.000Z,3713,17701,0,22
2021-06-25T00:00:00.000Z,3713,17702,1,22
2021-06-26T00:00:00.000Z,3714,17703,1,23
2021-06-27T00:00:00.000Z,3714,17704,1,22
2021-06-28T00:00:00.000Z,3714,17704,0,20
2021-06-29T00:00:00.000Z,3714,17704,0,20
2021-06-30T00:00:00.000Z,3714,17709,5,22
2021-07-01T00:00:00.000Z,3715,17709,1,23
2021-07-02T00:00:00.000Z,3715,17712,3,25
2021-07-03T00:00:00.000Z,3716,17716,4,27
2021-07-04T00:00:00.000Z,3716,17720,4,28
2021-07-05T00:00:00.000Z,3717,17725,5,32
2021-07-06T00:00:00.000Z,3718,17732,7,35
2021-07-07T00:00:00.000Z,3719,17740,9,41
2021-07-08T00:00:00.000Z,3720,17747,7,41
2021-07-09T00:00:00.000Z,3720,17751,5,39
2021-07-10T00:00:00.000Z,3721,17755,5,39
2021-07-11T00:00:00.000Z,3722,17765,13,48
2021-07-12T00:00:00.000Z,3722,17771,7,49
2021-07-13T00:00:00.000Z,3724,17777,6,45
2021-07-14T00:00:00.000Z,3726,17786,10,51
2021-07-15T00:00:00.000Z,3726,17796,11,55
2021-07-16T00:00:00.000Z,3726,17801,6,49
2021-07-17T00:00:00.000Z,3728,17813,16,58
2021-07-18T00:00:00.000Z,3728,17830,17,66
2021-07-19T00:00:00.000Z,3728,17838,11,61
2021-07-20T00:00:00.000Z,3729,17848,12,62
2021-07-21T00:00:00.000Z,3733,17860,13,67
2021-07-22T00:00:00.000Z,3736,17877,17,76
2021-07-23T00:00:00.000Z,3739,17898,21,87
2021-07-24T00:00:00.000Z,3740,17914,16,89
2021-07-25T00:00:00.000Z,3743,17932,22,97
2021-07-26T00:00:00.000Z,3751,17965,39,122
2021-07-27T00:00:00.000Z,3753,18007,45,154
2021-07-28T00:00:00.000Z,3759,18029,25,150
2021-07-29T00:00:00.000Z,3760,18058,33,155
2021-07-30T00:00:00.000Z,3763,18094,41,178
2021-07-31T00:00:00.000Z,3767,18129,39,197
2021-08-01T00:00:00.000Z,3773,18154,29,196
2021-08-02T00:00:00.000Z,3783,18195,45,213
2021-08-03T00:00:00.000Z,3793,18242,53,229
2021-08-04T00:00:00.000Z,3797,18289,49,237
2021-08-05T00:00:00.000Z,3804,18343,63,259
2021-08-06T00:00:00.000Z,3810,18393,55,276
2021-08-07T00:00:00.000Z,3815,18466,80,330
2021-08-08T00:00:00.000Z,3822,18547,87,375
2021-08-09T00:00:00.000Z,3834,18614,76,391
