date,amount,recovered,avg,sum
2020-08-10T00:00:00.000Z,1704,1392,1477,85151
2020-08-11T00:00:00.000Z,1824,983,1463,86975
2020-08-12T00:00:00.000Z,1622,1134,1476,88597
2020-08-13T00:00:00.000Z,1644,1310,1467,90241
2020-08-14T00:00:00.000Z,1388,985,1462,91629
2020-08-15T00:00:00.000Z,757,564,1408,92386
2020-08-16T00:00:00.000Z,1068,2219,1409,93454
2020-08-17T00:00:00.000Z,1650,1196,1429,95104
2020-08-18T00:00:00.000Z,1649,1120,1421,96753
2020-08-19T00:00:00.000Z,1641,1477,1396,98394
2020-08-20T00:00:00.000Z,1487,1437,1399,99881
2020-08-21T00:00:00.000Z,1494,1040,1377,101375
2020-08-22T00:00:00.000Z,711,666,1392,102086
2020-08-23T00:00:00.000Z,965,2125,1385,103051
2020-08-24T00:00:00.000Z,1901,1402,1371,104952
2020-08-25T00:00:00.000Z,1958,796,1406,106910
2020-08-26T00:00:00.000Z,1985,3656,1451,108895
2020-08-27T00:00:00.000Z,2105,1521,1500,111000
2020-08-28T00:00:00.000Z,1831,1836,1588,112831
2020-08-29T00:00:00.000Z,910,712,1636,113741
2020-08-30T00:00:00.000Z,1101,2285,1665,114842
2020-08-31T00:00:00.000Z,2178,1477,1684,117020
2020-09-01T00:00:00.000Z,2253,1007,1724,119273
2020-09-02T00:00:00.000Z,3192,1401,1766,122465
2020-09-03T00:00:00.000Z,2661,1797,1938,125126
2020-09-04T00:00:00.000Z,2623,1197,2018,127749
2020-09-05T00:00:00.000Z,1505,885,2131,129254
2020-09-06T00:00:00.000Z,2176,2400,2216,131430
2020-09-07T00:00:00.000Z,3388,1597,2369,134818
2020-09-08T00:00:00.000Z,3489,1438,2542,138307
2020-09-09T00:00:00.000Z,3993,1467,2719,142300
2020-09-10T00:00:00.000Z,4161,1979,2833,146461
2020-09-11T00:00:00.000Z,3975,1775,3047,150436
2020-09-12T00:00:00.000Z,2719,1267,3241,153155
2020-09-13T00:00:00.000Z,3174,3279,3414,156329
2020-09-14T00:00:00.000Z,4812,2413,3557,161141
2020-09-15T00:00:00.000Z,5539,2282,3760,166680
2020-09-16T00:00:00.000Z,4576,2804,4053,171256
2020-09-17T00:00:00.000Z,5386,3721,4136,176642
2020-09-18T00:00:00.000Z,5341,2860,4311,181983
2020-09-19T00:00:00.000Z,3812,1451,4506,185795
2020-09-20T00:00:00.000Z,2578,2485,4662,188373
2020-09-21T00:00:00.000Z,3874,4679,4577,192247
2020-09-22T00:00:00.000Z,7025,3535,4443,199272
2020-09-23T00:00:00.000Z,7151,3833,4656,206423
2020-09-24T00:00:00.000Z,8274,4623,5023,214697
2020-09-25T00:00:00.000Z,8397,4176,5436,223094
2020-09-26T00:00:00.000Z,5881,2406,5873,228975
2020-09-27T00:00:00.000Z,3441,5721,6168,232416
2020-09-28T00:00:00.000Z,1159,2182,6291,233575
2020-09-29T00:00:00.000Z,4993,5835,5904,238568
2020-09-30T00:00:00.000Z,9078,5247,5613,247646
2020-10-01T00:00:00.000Z,7729,5787,5889,255375
2020-10-02T00:00:00.000Z,7061,5613,5811,262436
2020-10-03T00:00:00.000Z,2595,3524,5620,265031
2020-10-04T00:00:00.000Z,2938,8144,5150,267969
2020-10-05T00:00:00.000Z,5721,6989,5079,273690
2020-10-06T00:00:00.000Z,4725,6473,5730,278415
2020-10-07T00:00:00.000Z,4165,4922,5692,282580
2020-10-08T00:00:00.000Z,3755,4829,4990,286335
2020-10-09T00:00:00.000Z,2964,5133,4422,289299
2020-10-10T00:00:00.000Z,916,3827,3837,290215
2020-10-11T00:00:00.000Z,1646,7604,3597,291861
2020-10-12T00:00:00.000Z,3169,5548,3413,295030
2020-10-13T00:00:00.000Z,2336,5767,3048,297366
2020-10-14T00:00:00.000Z,2118,5871,2707,299484
2020-10-15T00:00:00.000Z,1612,5450,2414,301096
2020-10-16T00:00:00.000Z,1500,3500,2108,302596
2020-10-17T00:00:00.000Z,412,2520,1899,303008
2020-10-18T00:00:00.000Z,925,4949,1827,303933
2020-10-19T00:00:00.000Z,1517,2364,1724,305450
2020-10-20T00:00:00.000Z,1194,1816,1488,306644
2020-10-21T00:00:00.000Z,1170,3159,1325,307814
2020-10-22T00:00:00.000Z,1032,3146,1190,308846
2020-10-23T00:00:00.000Z,849,2447,1107,309695
2020-10-24T00:00:00.000Z,246,1309,1014,309941
2020-10-25T00:00:00.000Z,606,2702,990,310547
2020-10-26T00:00:00.000Z,884,1302,944,311431
2020-10-27T00:00:00.000Z,887,962,854,312318
2020-10-28T00:00:00.000Z,724,1303,810,313042
2020-10-29T00:00:00.000Z,645,1442,746,313687
2020-10-30T00:00:00.000Z,680,1068,691,314367
2020-10-31T00:00:00.000Z,228,795,667,314595
2020-11-01T00:00:00.000Z,658,1520,664,315253
2020-11-02T00:00:00.000Z,789,914,672,316042
2020-11-03T00:00:00.000Z,845,734,658,316887
2020-11-04T00:00:00.000Z,769,632,652,317656
2020-11-05T00:00:00.000Z,570,845,659,318226
2020-11-06T00:00:00.000Z,691,892,648,318917
2020-11-07T00:00:00.000Z,212,686,650,319129
2020-11-08T00:00:00.000Z,534,684,647,319663
2020-11-09T00:00:00.000Z,719,923,630,320382
2020-11-10T00:00:00.000Z,675,339,620,321057
2020-11-11T00:00:00.000Z,765,1089,595,321822
2020-11-12T00:00:00.000Z,836,1210,595,322658
2020-11-13T00:00:00.000Z,761,736,633,323419
2020-11-14T00:00:00.000Z,292,423,643,323711
2020-11-15T00:00:00.000Z,626,970,654,324337
2020-11-16T00:00:00.000Z,873,661,667,325210
2020-11-17T00:00:00.000Z,829,580,689,326039
2020-11-18T00:00:00.000Z,795,800,711,326834
2020-11-19T00:00:00.000Z,771,752,716,327605
2020-11-20T00:00:00.000Z,774,676,706,328379
2020-11-21T00:00:00.000Z,422,450,708,328801
2020-11-22T00:00:00.000Z,762,1006,727,329563
2020-11-23T00:00:00.000Z,959,654,746,330522
2020-11-24T00:00:00.000Z,857,544,758,331379
2020-11-25T00:00:00.000Z,1079,847,762,332458
2020-11-26T00:00:00.000Z,1087,933,803,333545
2020-11-27T00:00:00.000Z,1031,694,848,334576
2020-11-28T00:00:00.000Z,582,422,885,335158
2020-11-29T00:00:00.000Z,1024,1110,908,336182
2020-11-30T00:00:00.000Z,1257,739,945,337439
2020-12-01T00:00:00.000Z,1199,700,988,338638
2020-12-02T00:00:00.000Z,1589,846,1037,340227
2020-12-03T00:00:00.000Z,1452,1429,1109,341679
2020-12-04T00:00:00.000Z,1516,867,1162,343195
2020-12-05T00:00:00.000Z,1000,598,1231,344195
2020-12-06T00:00:00.000Z,1364,1403,1291,345559
2020-12-07T00:00:00.000Z,1859,910,1339,347418
2020-12-08T00:00:00.000Z,1768,895,1425,349186
2020-12-09T00:00:00.000Z,1867,1032,1506,351053
2020-12-10T00:00:00.000Z,2006,1440,1546,353059
2020-12-11T00:00:00.000Z,1835,1152,1625,354894
2020-12-12T00:00:00.000Z,1298,923,1671,356192
2020-12-13T00:00:00.000Z,1729,1919,1713,357921
2020-12-14T00:00:00.000Z,2314,1270,1766,360235
2020-12-15T00:00:00.000Z,2891,1210,1831,363126
2020-12-16T00:00:00.000Z,2853,1630,1991,365979
2020-12-17T00:00:00.000Z,2847,1954,2132,368826
2020-12-18T00:00:00.000Z,2793,1567,2252,371619
2020-12-19T00:00:00.000Z,1886,1095,2389,373505
2020-12-20T00:00:00.000Z,3093,2590,2473,376598
2020-12-21T00:00:00.000Z,3853,1570,2668,380451
2020-12-22T00:00:00.000Z,4380,1629,2888,384831
2020-12-23T00:00:00.000Z,4038,2041,3100,388869
2020-12-24T00:00:00.000Z,4054,2885,3270,392923
2020-12-25T00:00:00.000Z,4012,2414,3442,396935
2020-12-26T00:00:00.000Z,2659,1830,3616,399594
2020-12-27T00:00:00.000Z,3528,4233,3727,403122
2020-12-28T00:00:00.000Z,5519,2488,3789,408641
2020-12-29T00:00:00.000Z,5639,2399,4027,414280
2020-12-30T00:00:00.000Z,5868,3745,4207,420148
2020-12-31T00:00:00.000Z,5875,4292,4468,426023
2021-01-01T00:00:00.000Z,6022,3484,4728,432045
2021-01-02T00:00:00.000Z,4218,2062,5015,436263
2021-01-03T00:00:00.000Z,5230,5602,5238,441493
2021-01-04T00:00:00.000Z,8406,3112,5481,449899
2021-01-05T00:00:00.000Z,8237,2976,5894,458136
2021-01-06T00:00:00.000Z,7878,4822,6265,466014
2021-01-07T00:00:00.000Z,7646,5893,6552,473660
2021-01-08T00:00:00.000Z,8160,4877,6805,481820
2021-01-09T00:00:00.000Z,5158,3110,7110,486978
2021-01-10T00:00:00.000Z,6936,8416,7245,493914
2021-01-11T00:00:00.000Z,9713,4883,7488,503627
2021-01-12T00:00:00.000Z,9298,4597,7675,512925
2021-01-13T00:00:00.000Z,9471,8071,7827,522396
2021-01-14T00:00:00.000Z,9295,9273,8054,531691
2021-01-15T00:00:00.000Z,8429,8068,8290,540120
2021-01-16T00:00:00.000Z,5087,4303,8328,545207
2021-01-17T00:00:00.000Z,5648,10991,8318,550855
2021-01-18T00:00:00.000Z,10117,6204,8134,560972
2021-01-19T00:00:00.000Z,8623,5538,8192,569595
2021-01-20T00:00:00.000Z,8364,8849,8095,577959
2021-01-21T00:00:00.000Z,7273,10076,7937,585232
2021-01-22T00:00:00.000Z,7388,8553,7648,592620
2021-01-23T00:00:00.000Z,2449,4215,7500,595069
2021-01-24T00:00:00.000Z,4945,10641,7123,600014
2021-01-25T00:00:00.000Z,8730,5662,7022,608744
2021-01-26T00:00:00.000Z,7800,5126,6824,616544
2021-01-27T00:00:00.000Z,7728,8757,6707,624272
2021-01-28T00:00:00.000Z,7184,9307,6616,631456
2021-01-29T00:00:00.000Z,6760,7618,6603,638216
2021-01-30T00:00:00.000Z,2623,3579,6513,640839
2021-01-31T00:00:00.000Z,5226,10171,6538,646065
2021-02-01T00:00:00.000Z,8926,5180,6578,654991
2021-02-02T00:00:00.000Z,8029,4431,6606,663020
2021-02-03T00:00:00.000Z,7474,8279,6639,670494
2021-02-04T00:00:00.000Z,7252,8203,6603,677746
2021-02-05T00:00:00.000Z,6584,7310,6612,684330
2021-02-06T00:00:00.000Z,2657,3080,6587,686987
2021-02-07T00:00:00.000Z,4596,9804,6592,691583
2021-02-08T00:00:00.000Z,7839,5046,6502,699422
2021-02-09T00:00:00.000Z,6164,4942,6347,705586
2021-02-10T00:00:00.000Z,5676,8326,6080,711262
2021-02-11T00:00:00.000Z,5009,8829,5824,716271
2021-02-12T00:00:00.000Z,4663,7276,5503,720934
2021-02-13T00:00:00.000Z,1887,3436,5229,722821
2021-02-14T00:00:00.000Z,3483,9685,5119,726304
2021-02-15T00:00:00.000Z,5188,4899,4960,731492
2021-02-16T00:00:00.000Z,4568,3768,4581,736060
2021-02-17T00:00:00.000Z,4167,6557,4353,740227
2021-02-18T00:00:00.000Z,3332,7541,4137,743559
2021-02-19T00:00:00.000Z,3792,5930,3898,747351
2021-02-20T00:00:00.000Z,1255,3419,3773,748606
2021-02-21T00:00:00.000Z,3107,7455,3683,751713
2021-02-22T00:00:00.000Z,4809,3692,3629,756522
2021-02-23T00:00:00.000Z,4447,3180,3575,760969
2021-02-24T00:00:00.000Z,4374,5406,3558,765343
2021-02-25T00:00:00.000Z,3814,5039,3588,769157
2021-02-26T00:00:00.000Z,3813,3775,3656,772970
2021-02-27T00:00:00.000Z,1438,1575,3659,774408
2021-02-28T00:00:00.000Z,3070,5687,3686,777478
2021-03-01T00:00:00.000Z,4859,2748,3680,782337
2021-03-02T00:00:00.000Z,4378,2925,3687,786715
2021-03-03T00:00:00.000Z,4669,4619,3678,791384
2021-03-04T00:00:00.000Z,3659,4820,3720,795043
2021-03-05T00:00:00.000Z,3715,4008,3698,798758
2021-03-06T00:00:00.000Z,1878,1925,3684,800636
2021-03-07T00:00:00.000Z,2346,5719,3746,802982
2021-03-08T00:00:00.000Z,3784,2688,3643,806766
2021-03-09T00:00:00.000Z,3120,2930,3489,809886
2021-03-10T00:00:00.000Z,2833,4619,3310,812719
2021-03-11T00:00:00.000Z,2549,5017,3047,815268
2021-03-12T00:00:00.000Z,2414,3922,2889,817682
2021-03-13T00:00:00.000Z,783,2044,2703,818465
2021-03-14T00:00:00.000Z,1389,5839,2547,819854
2021-03-15T00:00:00.000Z,2123,2667,2410,821977
2021-03-16T00:00:00.000Z,1564,2249,2173,823541
2021-03-17T00:00:00.000Z,1530,3647,1950,825071
2021-03-18T00:00:00.000Z,1245,3606,1764,826316
2021-03-19T00:00:00.000Z,1084,2557,1578,827400
2021-03-20T00:00:00.000Z,349,1465,1388,827749
2021-03-21T00:00:00.000Z,674,3498,1326,828423
2021-03-22T00:00:00.000Z,979,1695,1224,829402
2021-03-23T00:00:00.000Z,688,740,1060,830090
2021-03-24T00:00:00.000Z,478,2254,935,830568
2021-03-25T00:00:00.000Z,842,2109,785,831410
2021-03-26T00:00:00.000Z,520,1496,727,831930
2021-03-27T00:00:00.000Z,231,859,647,832161
2021-03-28T00:00:00.000Z,129,885,630,832290
2021-03-29T00:00:00.000Z,363,1471,552,832653
2021-03-30T00:00:00.000Z,443,829,464,833096
2021-03-31T00:00:00.000Z,492,1084,429,833588
2021-04-01T00:00:00.000Z,334,1072,431,833922
2021-04-02T00:00:00.000Z,418,645,358,834340
2021-04-03T00:00:00.000Z,124,467,344,834464
2021-04-04T00:00:00.000Z,196,1067,329,834660
2021-04-05T00:00:00.000Z,380,514,338,835040
2021-04-06T00:00:00.000Z,305,500,341,835345
2021-04-07T00:00:00.000Z,276,425,321,835621
2021-04-08T00:00:00.000Z,212,640,290,835833
2021-04-09T00:00:00.000Z,223,584,273,836056
2021-04-10T00:00:00.000Z,86,388,245,836142
2021-04-11T00:00:00.000Z,139,781,239,836281
2021-04-12T00:00:00.000Z,221,366,231,836502
2021-04-13T00:00:00.000Z,199,382,208,836701
2021-04-14T00:00:00.000Z,196,491,193,836897
2021-04-15T00:00:00.000Z,95,261,182,836992
2021-04-16T00:00:00.000Z,108,367,165,837100
2021-04-17T00:00:00.000Z,83,215,149,837183
2021-04-18T00:00:00.000Z,141,551,148,837324
2021-04-19T00:00:00.000Z,131,201,149,837455
2021-04-20T00:00:00.000Z,153,229,136,837608
2021-04-21T00:00:00.000Z,114,239,129,837722
2021-04-22T00:00:00.000Z,129,340,117,837851
2021-04-23T00:00:00.000Z,108,264,122,837959
2021-04-24T00:00:00.000Z,36,116,122,837995
2021-04-25T00:00:00.000Z,77,198,116,838072
2021-04-26T00:00:00.000Z,93,149,106,838165
2021-04-27T00:00:00.000Z,87,151,101,838252
2021-04-28T00:00:00.000Z,96,177,92,838348
2021-04-29T00:00:00.000Z,94,169,89,838442
2021-04-30T00:00:00.000Z,79,130,84,838521
2021-05-01T00:00:00.000Z,13,71,80,838534
2021-05-02T00:00:00.000Z,50,220,77,838584
2021-05-03T00:00:00.000Z,65,155,73,838649
2021-05-04T00:00:00.000Z,74,107,69,838723
2021-05-05T00:00:00.000Z,67,143,67,838790
2021-05-06T00:00:00.000Z,48,143,63,838838
2021-05-07T00:00:00.000Z,33,92,56,838871
2021-05-08T00:00:00.000Z,16,62,50,838887
2021-05-09T00:00:00.000Z,34,149,50,838921
2021-05-10T00:00:00.000Z,53,56,48,838974
2021-05-11T00:00:00.000Z,26,60,46,839000
