dayDate,ageGroup,verified,verifiedNormalized,avgVerifiedAmount7Days
2020-03-14T00:00:00.000Z,0-4,0,0,0
2020-03-14T00:00:00.000Z,5-11,2,0.16,0
2020-03-14T00:00:00.000Z,12-15,0,0,0
2020-03-14T00:00:00.000Z,16-19,1,0.17,0
2020-03-15T00:00:00.000Z,0-4,0,0,0
2020-03-15T00:00:00.000Z,5-11,0,0,0
2020-03-15T00:00:00.000Z,12-15,1,0.16,0
2020-03-15T00:00:00.000Z,16-19,0,0,0
2020-03-16T00:00:00.000Z,0-4,0,0,0
2020-03-16T00:00:00.000Z,5-11,0,0,0
2020-03-16T00:00:00.000Z,12-15,1,0.16,0
2020-03-16T00:00:00.000Z,16-19,0,0,0
2020-03-17T00:00:00.000Z,0-4,2,0.25,0
2020-03-17T00:00:00.000Z,5-11,0,0,0
2020-03-17T00:00:00.000Z,12-15,0,0,0
2020-03-17T00:00:00.000Z,16-19,0,0,0
2020-03-18T00:00:00.000Z,0-4,0,0,0
2020-03-18T00:00:00.000Z,5-11,4,0.32,1
2020-03-18T00:00:00.000Z,12-15,4,0.63,0
2020-03-18T00:00:00.000Z,16-19,1,0.17,0
2020-03-19T00:00:00.000Z,0-4,1,0.13,0
2020-03-19T00:00:00.000Z,5-11,0,0,0
2020-03-19T00:00:00.000Z,12-15,2,0.31,1
2020-03-19T00:00:00.000Z,16-19,1,0.17,0
2020-03-20T00:00:00.000Z,0-4,0,0,0
2020-03-20T00:00:00.000Z,5-11,0,0,0
2020-03-20T00:00:00.000Z,12-15,0,0,1
2020-03-20T00:00:00.000Z,16-19,3,0.51,0
2020-03-21T00:00:00.000Z,0-4,1,0.13,0
2020-03-21T00:00:00.000Z,5-11,1,0.08,0
2020-03-21T00:00:00.000Z,12-15,1,0.16,1
2020-03-21T00:00:00.000Z,16-19,5,0.85,1
2020-03-22T00:00:00.000Z,0-4,4,0.51,1
2020-03-22T00:00:00.000Z,5-11,1,0.08,0
2020-03-22T00:00:00.000Z,12-15,1,0.16,1
2020-03-22T00:00:00.000Z,16-19,1,0.17,1
2020-03-23T00:00:00.000Z,0-4,1,0.13,1
2020-03-23T00:00:00.000Z,5-11,4,0.32,1
2020-03-23T00:00:00.000Z,12-15,3,0.47,1
2020-03-23T00:00:00.000Z,16-19,9,1.52,2
2020-03-24T00:00:00.000Z,0-4,1,0.13,1
2020-03-24T00:00:00.000Z,5-11,6,0.48,2
2020-03-24T00:00:00.000Z,12-15,4,0.63,2
2020-03-24T00:00:00.000Z,16-19,5,0.85,3
2020-03-25T00:00:00.000Z,0-4,3,0.38,1
2020-03-25T00:00:00.000Z,5-11,4,0.32,2
2020-03-25T00:00:00.000Z,12-15,3,0.47,2
2020-03-25T00:00:00.000Z,16-19,6,1.01,4
2020-03-26T00:00:00.000Z,0-4,3,0.38,1
2020-03-26T00:00:00.000Z,5-11,4,0.32,2
2020-03-26T00:00:00.000Z,12-15,5,0.79,2
2020-03-26T00:00:00.000Z,16-19,12,2.03,5
2020-03-27T00:00:00.000Z,0-4,1,0.13,2
2020-03-27T00:00:00.000Z,5-11,8,0.65,4
2020-03-27T00:00:00.000Z,12-15,4,0.63,3
2020-03-27T00:00:00.000Z,16-19,11,1.86,7
2020-03-28T00:00:00.000Z,0-4,4,0.51,2
2020-03-28T00:00:00.000Z,5-11,8,0.65,5
2020-03-28T00:00:00.000Z,12-15,4,0.63,3
2020-03-28T00:00:00.000Z,16-19,10,1.69,7
2020-03-29T00:00:00.000Z,0-4,3,0.38,2
2020-03-29T00:00:00.000Z,5-11,7,0.57,5
2020-03-29T00:00:00.000Z,12-15,4,0.63,3
2020-03-29T00:00:00.000Z,16-19,10,1.69,9
2020-03-30T00:00:00.000Z,0-4,6,0.76,3
2020-03-30T00:00:00.000Z,5-11,8,0.65,6
2020-03-30T00:00:00.000Z,12-15,6,0.94,4
2020-03-30T00:00:00.000Z,16-19,11,1.86,9
2020-03-31T00:00:00.000Z,0-4,6,0.76,3
2020-03-31T00:00:00.000Z,5-11,16,1.29,7
2020-03-31T00:00:00.000Z,12-15,15,2.36,5
2020-03-31T00:00:00.000Z,16-19,16,2.71,10
2020-04-01T00:00:00.000Z,0-4,4,0.51,3
2020-04-01T00:00:00.000Z,5-11,10,0.81,8
2020-04-01T00:00:00.000Z,12-15,9,1.42,6
2020-04-01T00:00:00.000Z,16-19,13,2.2,11
2020-04-02T00:00:00.000Z,0-4,4,0.51,4
2020-04-02T00:00:00.000Z,5-11,7,0.57,9
2020-04-02T00:00:00.000Z,12-15,5,0.79,6
2020-04-02T00:00:00.000Z,16-19,14,2.37,12
2020-04-03T00:00:00.000Z,0-4,4,0.51,4
2020-04-03T00:00:00.000Z,5-11,7,0.57,9
2020-04-03T00:00:00.000Z,12-15,9,1.42,7
2020-04-03T00:00:00.000Z,16-19,16,2.71,12
2020-04-04T00:00:00.000Z,0-4,3,0.38,4
2020-04-04T00:00:00.000Z,5-11,11,0.89,9
2020-04-04T00:00:00.000Z,12-15,9,1.42,8
2020-04-04T00:00:00.000Z,16-19,11,1.86,13
2020-04-05T00:00:00.000Z,0-4,4,0.51,4
2020-04-05T00:00:00.000Z,5-11,10,0.81,9
2020-04-05T00:00:00.000Z,12-15,7,1.1,8
2020-04-05T00:00:00.000Z,16-19,12,2.03,13
2020-04-06T00:00:00.000Z,0-4,6,0.76,4
2020-04-06T00:00:00.000Z,5-11,11,0.89,10
2020-04-06T00:00:00.000Z,12-15,9,1.42,9
2020-04-06T00:00:00.000Z,16-19,16,2.71,14
2020-04-07T00:00:00.000Z,0-4,4,0.51,4
2020-04-07T00:00:00.000Z,5-11,3,0.24,8
2020-04-07T00:00:00.000Z,12-15,8,1.26,8
2020-04-07T00:00:00.000Z,16-19,12,2.03,13
2020-04-08T00:00:00.000Z,0-4,0,0,3
2020-04-08T00:00:00.000Z,5-11,4,0.32,7
2020-04-08T00:00:00.000Z,12-15,5,0.79,7
2020-04-08T00:00:00.000Z,16-19,10,1.69,13
2020-04-09T00:00:00.000Z,0-4,3,0.38,3
2020-04-09T00:00:00.000Z,5-11,8,0.65,7
2020-04-09T00:00:00.000Z,12-15,7,1.1,7
2020-04-09T00:00:00.000Z,16-19,7,1.18,12
2020-04-10T00:00:00.000Z,0-4,3,0.38,3
2020-04-10T00:00:00.000Z,5-11,9,0.73,8
2020-04-10T00:00:00.000Z,12-15,4,0.63,7
2020-04-10T00:00:00.000Z,16-19,7,1.18,10
2020-04-11T00:00:00.000Z,0-4,1,0.13,3
2020-04-11T00:00:00.000Z,5-11,6,0.48,7
2020-04-11T00:00:00.000Z,12-15,4,0.63,6
2020-04-11T00:00:00.000Z,16-19,8,1.35,10
2020-04-12T00:00:00.000Z,0-4,5,0.63,3
2020-04-12T00:00:00.000Z,5-11,13,1.05,7
2020-04-12T00:00:00.000Z,12-15,7,1.1,6
2020-04-12T00:00:00.000Z,16-19,12,2.03,10
2020-04-13T00:00:00.000Z,0-4,6,0.76,3
2020-04-13T00:00:00.000Z,5-11,7,0.57,7
2020-04-13T00:00:00.000Z,12-15,11,1.73,6
2020-04-13T00:00:00.000Z,16-19,21,3.55,11
2020-04-14T00:00:00.000Z,0-4,6,0.76,3
2020-04-14T00:00:00.000Z,5-11,8,0.65,7
2020-04-14T00:00:00.000Z,12-15,9,1.42,6
2020-04-14T00:00:00.000Z,16-19,14,2.37,11
2020-04-15T00:00:00.000Z,0-4,2,0.25,3
2020-04-15T00:00:00.000Z,5-11,11,0.89,8
2020-04-15T00:00:00.000Z,12-15,6,0.94,6
2020-04-15T00:00:00.000Z,16-19,16,2.71,12
2020-04-16T00:00:00.000Z,0-4,6,0.76,4
2020-04-16T00:00:00.000Z,5-11,7,0.57,8
2020-04-16T00:00:00.000Z,12-15,2,0.31,6
2020-04-16T00:00:00.000Z,16-19,9,1.52,12
2020-04-17T00:00:00.000Z,0-4,3,0.38,4
2020-04-17T00:00:00.000Z,5-11,10,0.81,8
2020-04-17T00:00:00.000Z,12-15,6,0.94,6
2020-04-17T00:00:00.000Z,16-19,10,1.69,12
2020-04-18T00:00:00.000Z,0-4,3,0.38,4
2020-04-18T00:00:00.000Z,5-11,12,0.97,9
2020-04-18T00:00:00.000Z,12-15,12,1.89,7
2020-04-18T00:00:00.000Z,16-19,12,2.03,13
2020-04-19T00:00:00.000Z,0-4,6,0.76,4
2020-04-19T00:00:00.000Z,5-11,9,0.73,9
2020-04-19T00:00:00.000Z,12-15,10,1.57,8
2020-04-19T00:00:00.000Z,16-19,9,1.52,13
2020-04-20T00:00:00.000Z,0-4,7,0.89,4
2020-04-20T00:00:00.000Z,5-11,9,0.73,9
2020-04-20T00:00:00.000Z,12-15,7,1.1,7
2020-04-20T00:00:00.000Z,16-19,11,1.86,11
2020-04-21T00:00:00.000Z,0-4,6,0.76,4
2020-04-21T00:00:00.000Z,5-11,2,0.16,8
2020-04-21T00:00:00.000Z,12-15,10,1.57,7
2020-04-21T00:00:00.000Z,16-19,13,2.2,11
2020-04-22T00:00:00.000Z,0-4,7,0.89,5
2020-04-22T00:00:00.000Z,5-11,8,0.65,8
2020-04-22T00:00:00.000Z,12-15,3,0.47,7
2020-04-22T00:00:00.000Z,16-19,15,2.54,11
2020-04-23T00:00:00.000Z,0-4,12,1.52,6
2020-04-23T00:00:00.000Z,5-11,7,0.57,8
2020-04-23T00:00:00.000Z,12-15,12,1.89,8
2020-04-23T00:00:00.000Z,16-19,10,1.69,11
2020-04-24T00:00:00.000Z,0-4,2,0.25,6
2020-04-24T00:00:00.000Z,5-11,9,0.73,8
2020-04-24T00:00:00.000Z,12-15,9,1.42,9
2020-04-24T00:00:00.000Z,16-19,7,1.18,11
2020-04-25T00:00:00.000Z,0-4,2,0.25,6
2020-04-25T00:00:00.000Z,5-11,7,0.57,7
2020-04-25T00:00:00.000Z,12-15,9,1.42,8
2020-04-25T00:00:00.000Z,16-19,4,0.68,9
2020-04-26T00:00:00.000Z,0-4,2,0.25,5
2020-04-26T00:00:00.000Z,5-11,2,0.16,6
2020-04-26T00:00:00.000Z,12-15,4,0.63,7
2020-04-26T00:00:00.000Z,16-19,3,0.51,9
2020-04-27T00:00:00.000Z,0-4,0,0,4
2020-04-27T00:00:00.000Z,5-11,1,0.08,5
2020-04-27T00:00:00.000Z,12-15,2,0.31,7
2020-04-27T00:00:00.000Z,16-19,2,0.34,7
2020-04-28T00:00:00.000Z,0-4,2,0.25,3
2020-04-28T00:00:00.000Z,5-11,9,0.73,6
2020-04-28T00:00:00.000Z,12-15,5,0.79,6
2020-04-28T00:00:00.000Z,16-19,9,1.52,7
2020-04-29T00:00:00.000Z,0-4,0,0,2
2020-04-29T00:00:00.000Z,5-11,3,0.24,5
2020-04-29T00:00:00.000Z,12-15,0,0,5
2020-04-29T00:00:00.000Z,16-19,3,0.51,5
2020-04-30T00:00:00.000Z,0-4,3,0.38,1
2020-04-30T00:00:00.000Z,5-11,4,0.32,5
2020-04-30T00:00:00.000Z,12-15,10,1.57,5
2020-04-30T00:00:00.000Z,16-19,4,0.68,4
2020-05-01T00:00:00.000Z,0-4,3,0.38,1
2020-05-01T00:00:00.000Z,5-11,4,0.32,4
2020-05-01T00:00:00.000Z,12-15,2,0.31,4
2020-05-01T00:00:00.000Z,16-19,3,0.51,4
2020-05-02T00:00:00.000Z,0-4,3,0.38,1
2020-05-02T00:00:00.000Z,5-11,4,0.32,3
2020-05-02T00:00:00.000Z,12-15,4,0.63,3
2020-05-02T00:00:00.000Z,16-19,2,0.34,3
2020-05-03T00:00:00.000Z,0-4,0,0,1
2020-05-03T00:00:00.000Z,5-11,0,0,3
2020-05-03T00:00:00.000Z,12-15,1,0.16,3
2020-05-03T00:00:00.000Z,16-19,0,0,3
2020-05-04T00:00:00.000Z,0-4,1,0.13,1
2020-05-04T00:00:00.000Z,5-11,3,0.24,3
2020-05-04T00:00:00.000Z,12-15,4,0.63,3
2020-05-04T00:00:00.000Z,16-19,4,0.68,3
2020-05-05T00:00:00.000Z,0-4,1,0.13,1
2020-05-05T00:00:00.000Z,5-11,3,0.24,3
2020-05-05T00:00:00.000Z,12-15,1,0.16,3
2020-05-05T00:00:00.000Z,16-19,0,0,2
2020-05-06T00:00:00.000Z,0-4,2,0.25,1
2020-05-06T00:00:00.000Z,5-11,3,0.24,3
2020-05-06T00:00:00.000Z,12-15,2,0.31,3
2020-05-06T00:00:00.000Z,16-19,4,0.68,2
2020-05-07T00:00:00.000Z,0-4,5,0.63,2
2020-05-07T00:00:00.000Z,5-11,1,0.08,2
2020-05-07T00:00:00.000Z,12-15,0,0,2
2020-05-07T00:00:00.000Z,16-19,0,0,1
2020-05-08T00:00:00.000Z,0-4,1,0.13,1
2020-05-08T00:00:00.000Z,5-11,0,0,2
2020-05-08T00:00:00.000Z,12-15,1,0.16,1
2020-05-08T00:00:00.000Z,16-19,0,0,1
2020-05-09T00:00:00.000Z,0-4,0,0,1
2020-05-09T00:00:00.000Z,5-11,0,0,1
2020-05-09T00:00:00.000Z,12-15,1,0.16,1
2020-05-09T00:00:00.000Z,16-19,0,0,1
2020-05-10T00:00:00.000Z,0-4,0,0,1
2020-05-10T00:00:00.000Z,5-11,0,0,1
2020-05-10T00:00:00.000Z,12-15,0,0,1
2020-05-10T00:00:00.000Z,16-19,0,0,1
2020-05-11T00:00:00.000Z,0-4,1,0.13,1
2020-05-11T00:00:00.000Z,5-11,0,0,1
2020-05-11T00:00:00.000Z,12-15,3,0.47,1
2020-05-11T00:00:00.000Z,16-19,0,0,0
2020-05-12T00:00:00.000Z,0-4,0,0,1
2020-05-12T00:00:00.000Z,5-11,1,0.08,0
2020-05-12T00:00:00.000Z,12-15,1,0.16,1
2020-05-12T00:00:00.000Z,16-19,0,0,0
2020-05-13T00:00:00.000Z,0-4,1,0.13,1
2020-05-13T00:00:00.000Z,5-11,2,0.16,0
2020-05-13T00:00:00.000Z,12-15,2,0.31,1
2020-05-13T00:00:00.000Z,16-19,0,0,0
2020-05-14T00:00:00.000Z,0-4,0,0,0
2020-05-14T00:00:00.000Z,5-11,1,0.08,0
2020-05-14T00:00:00.000Z,12-15,0,0,1
2020-05-14T00:00:00.000Z,16-19,0,0,0
2020-05-15T00:00:00.000Z,0-4,0,0,0
2020-05-15T00:00:00.000Z,5-11,0,0,0
2020-05-15T00:00:00.000Z,12-15,0,0,1
2020-05-15T00:00:00.000Z,16-19,0,0,0
2020-05-16T00:00:00.000Z,0-4,0,0,0
2020-05-16T00:00:00.000Z,5-11,0,0,0
2020-05-16T00:00:00.000Z,12-15,0,0,0
2020-05-16T00:00:00.000Z,16-19,0,0,0
2020-05-17T00:00:00.000Z,0-4,0,0,0
2020-05-17T00:00:00.000Z,5-11,2,0.16,0
2020-05-17T00:00:00.000Z,12-15,1,0.16,1
2020-05-17T00:00:00.000Z,16-19,0,0,0
2020-05-18T00:00:00.000Z,0-4,2,0.25,0
2020-05-18T00:00:00.000Z,5-11,2,0.16,1
2020-05-18T00:00:00.000Z,12-15,1,0.16,0
2020-05-18T00:00:00.000Z,16-19,1,0.17,0
2020-05-19T00:00:00.000Z,0-4,0,0,0
2020-05-19T00:00:00.000Z,5-11,3,0.24,1
2020-05-19T00:00:00.000Z,12-15,0,0,0
2020-05-19T00:00:00.000Z,16-19,1,0.17,0
2020-05-20T00:00:00.000Z,0-4,2,0.25,0
2020-05-20T00:00:00.000Z,5-11,0,0,1
2020-05-20T00:00:00.000Z,12-15,0,0,0
2020-05-20T00:00:00.000Z,16-19,0,0,0
2020-05-21T00:00:00.000Z,0-4,0,0,0
2020-05-21T00:00:00.000Z,5-11,0,0,1
2020-05-21T00:00:00.000Z,12-15,0,0,0
2020-05-21T00:00:00.000Z,16-19,0,0,0
2020-05-22T00:00:00.000Z,0-4,0,0,0
2020-05-22T00:00:00.000Z,5-11,2,0.16,1
2020-05-22T00:00:00.000Z,12-15,0,0,0
2020-05-22T00:00:00.000Z,16-19,0,0,0
2020-05-23T00:00:00.000Z,0-4,0,0,0
2020-05-23T00:00:00.000Z,5-11,0,0,1
2020-05-23T00:00:00.000Z,12-15,0,0,0
2020-05-23T00:00:00.000Z,16-19,0,0,0
2020-05-24T00:00:00.000Z,0-4,1,0.13,0
2020-05-24T00:00:00.000Z,5-11,0,0,1
2020-05-24T00:00:00.000Z,12-15,0,0,0
2020-05-24T00:00:00.000Z,16-19,1,0.17,0
2020-05-25T00:00:00.000Z,0-4,0,0,0
2020-05-25T00:00:00.000Z,5-11,1,0.08,0
2020-05-25T00:00:00.000Z,12-15,1,0.16,0
2020-05-25T00:00:00.000Z,16-19,0,0,0
2020-05-26T00:00:00.000Z,0-4,0,0,0
2020-05-26T00:00:00.000Z,5-11,3,0.24,0
2020-05-26T00:00:00.000Z,12-15,1,0.16,0
2020-05-26T00:00:00.000Z,16-19,0,0,0
2020-05-27T00:00:00.000Z,0-4,1,0.13,0
2020-05-27T00:00:00.000Z,5-11,1,0.08,1
2020-05-27T00:00:00.000Z,12-15,2,0.31,0
2020-05-27T00:00:00.000Z,16-19,1,0.17,0
2020-05-28T00:00:00.000Z,0-4,1,0.13,0
2020-05-28T00:00:00.000Z,5-11,0,0,1
2020-05-28T00:00:00.000Z,12-15,4,0.63,1
2020-05-28T00:00:00.000Z,16-19,1,0.17,0
2020-05-29T00:00:00.000Z,0-4,1,0.13,0
2020-05-29T00:00:00.000Z,5-11,0,0,0
2020-05-29T00:00:00.000Z,12-15,30,4.72,5
2020-05-29T00:00:00.000Z,16-19,6,1.01,1
2020-05-30T00:00:00.000Z,0-4,0,0,0
2020-05-30T00:00:00.000Z,5-11,0,0,0
2020-05-30T00:00:00.000Z,12-15,5,0.79,6
2020-05-30T00:00:00.000Z,16-19,0,0,1
2020-05-31T00:00:00.000Z,0-4,0,0,0
2020-05-31T00:00:00.000Z,5-11,1,0.08,0
2020-05-31T00:00:00.000Z,12-15,8,1.26,7
2020-05-31T00:00:00.000Z,16-19,1,0.17,1
2020-06-01T00:00:00.000Z,0-4,2,0.25,0
2020-06-01T00:00:00.000Z,5-11,3,0.24,1
2020-06-01T00:00:00.000Z,12-15,2,0.31,7
2020-06-01T00:00:00.000Z,16-19,6,1.01,2
2020-06-02T00:00:00.000Z,0-4,4,0.51,1
2020-06-02T00:00:00.000Z,5-11,2,0.16,1
2020-06-02T00:00:00.000Z,12-15,7,1.1,8
2020-06-02T00:00:00.000Z,16-19,3,0.51,2
2020-06-03T00:00:00.000Z,0-4,1,0.13,1
2020-06-03T00:00:00.000Z,5-11,5,0.4,1
2020-06-03T00:00:00.000Z,12-15,4,0.63,8
2020-06-03T00:00:00.000Z,16-19,2,0.34,2
2020-06-04T00:00:00.000Z,0-4,2,0.25,1
2020-06-04T00:00:00.000Z,5-11,7,0.57,2
2020-06-04T00:00:00.000Z,12-15,4,0.63,8
2020-06-04T00:00:00.000Z,16-19,2,0.34,2
2020-06-05T00:00:00.000Z,0-4,3,0.38,1
2020-06-05T00:00:00.000Z,5-11,6,0.48,3
2020-06-05T00:00:00.000Z,12-15,5,0.79,5
2020-06-05T00:00:00.000Z,16-19,4,0.68,2
2020-06-06T00:00:00.000Z,0-4,2,0.25,2
2020-06-06T00:00:00.000Z,5-11,2,0.16,3
2020-06-06T00:00:00.000Z,12-15,3,0.47,4
2020-06-06T00:00:00.000Z,16-19,0,0,2
2020-06-07T00:00:00.000Z,0-4,0,0,2
2020-06-07T00:00:00.000Z,5-11,4,0.32,4
2020-06-07T00:00:00.000Z,12-15,4,0.63,4
2020-06-07T00:00:00.000Z,16-19,3,0.51,2
2020-06-08T00:00:00.000Z,0-4,3,0.38,2
2020-06-08T00:00:00.000Z,5-11,9,0.73,5
2020-06-08T00:00:00.000Z,12-15,5,0.79,4
2020-06-08T00:00:00.000Z,16-19,1,0.17,2
2020-06-09T00:00:00.000Z,0-4,5,0.63,2
2020-06-09T00:00:00.000Z,5-11,9,0.73,6
2020-06-09T00:00:00.000Z,12-15,4,0.63,4
2020-06-09T00:00:00.000Z,16-19,1,0.17,1
2020-06-10T00:00:00.000Z,0-4,3,0.38,2
2020-06-10T00:00:00.000Z,5-11,7,0.57,6
2020-06-10T00:00:00.000Z,12-15,3,0.47,4
2020-06-10T00:00:00.000Z,16-19,4,0.68,2
2020-06-11T00:00:00.000Z,0-4,3,0.38,2
2020-06-11T00:00:00.000Z,5-11,10,0.81,6
2020-06-11T00:00:00.000Z,12-15,6,0.94,4
2020-06-11T00:00:00.000Z,16-19,2,0.34,2
2020-06-12T00:00:00.000Z,0-4,3,0.38,2
2020-06-12T00:00:00.000Z,5-11,11,0.89,7
2020-06-12T00:00:00.000Z,12-15,2,0.31,3
2020-06-12T00:00:00.000Z,16-19,4,0.68,2
2020-06-13T00:00:00.000Z,0-4,3,0.38,2
2020-06-13T00:00:00.000Z,5-11,10,0.81,8
2020-06-13T00:00:00.000Z,12-15,5,0.79,4
2020-06-13T00:00:00.000Z,16-19,4,0.68,2
2020-06-14T00:00:00.000Z,0-4,1,0.13,3
2020-06-14T00:00:00.000Z,5-11,4,0.32,8
2020-06-14T00:00:00.000Z,12-15,3,0.47,4
2020-06-14T00:00:00.000Z,16-19,1,0.17,2
2020-06-15T00:00:00.000Z,0-4,3,0.38,3
2020-06-15T00:00:00.000Z,5-11,6,0.48,8
2020-06-15T00:00:00.000Z,12-15,4,0.63,3
2020-06-15T00:00:00.000Z,16-19,9,1.52,3
2020-06-16T00:00:00.000Z,0-4,4,0.51,2
2020-06-16T00:00:00.000Z,5-11,4,0.32,7
2020-06-16T00:00:00.000Z,12-15,10,1.57,4
2020-06-16T00:00:00.000Z,16-19,6,1.01,4
2020-06-17T00:00:00.000Z,0-4,0,0,2
2020-06-17T00:00:00.000Z,5-11,7,0.57,7
2020-06-17T00:00:00.000Z,12-15,5,0.79,5
2020-06-17T00:00:00.000Z,16-19,8,1.35,4
2020-06-18T00:00:00.000Z,0-4,5,0.63,2
2020-06-18T00:00:00.000Z,5-11,5,0.4,6
2020-06-18T00:00:00.000Z,12-15,9,1.42,5
2020-06-18T00:00:00.000Z,16-19,12,2.03,6
2020-06-19T00:00:00.000Z,0-4,3,0.38,2
2020-06-19T00:00:00.000Z,5-11,5,0.4,5
2020-06-19T00:00:00.000Z,12-15,4,0.63,5
2020-06-19T00:00:00.000Z,16-19,13,2.2,7
2020-06-20T00:00:00.000Z,0-4,0,0,2
2020-06-20T00:00:00.000Z,5-11,0,0,4
2020-06-20T00:00:00.000Z,12-15,5,0.79,5
2020-06-20T00:00:00.000Z,16-19,5,0.85,7
2020-06-21T00:00:00.000Z,0-4,1,0.13,2
2020-06-21T00:00:00.000Z,5-11,7,0.57,4
2020-06-21T00:00:00.000Z,12-15,4,0.63,5
2020-06-21T00:00:00.000Z,16-19,5,0.85,8
2020-06-22T00:00:00.000Z,0-4,4,0.51,2
2020-06-22T00:00:00.000Z,5-11,9,0.73,5
2020-06-22T00:00:00.000Z,12-15,10,1.57,6
2020-06-22T00:00:00.000Z,16-19,12,2.03,8
2020-06-23T00:00:00.000Z,0-4,3,0.38,2
2020-06-23T00:00:00.000Z,5-11,10,0.81,6
2020-06-23T00:00:00.000Z,12-15,21,3.3,8
2020-06-23T00:00:00.000Z,16-19,18,3.04,10
2020-06-24T00:00:00.000Z,0-4,7,0.89,3
2020-06-24T00:00:00.000Z,5-11,8,0.65,6
2020-06-24T00:00:00.000Z,12-15,11,1.73,9
2020-06-24T00:00:00.000Z,16-19,18,3.04,11
2020-06-25T00:00:00.000Z,0-4,8,1.01,3
2020-06-25T00:00:00.000Z,5-11,9,0.73,6
2020-06-25T00:00:00.000Z,12-15,11,1.73,9
2020-06-25T00:00:00.000Z,16-19,9,1.52,11
2020-06-26T00:00:00.000Z,0-4,6,0.76,4
2020-06-26T00:00:00.000Z,5-11,13,1.05,8
2020-06-26T00:00:00.000Z,12-15,23,3.62,12
2020-06-26T00:00:00.000Z,16-19,15,2.54,11
2020-06-27T00:00:00.000Z,0-4,6,0.76,5
2020-06-27T00:00:00.000Z,5-11,8,0.65,9
2020-06-27T00:00:00.000Z,12-15,8,1.26,12
2020-06-27T00:00:00.000Z,16-19,11,1.86,12
2020-06-28T00:00:00.000Z,0-4,3,0.38,5
2020-06-28T00:00:00.000Z,5-11,9,0.73,9
2020-06-28T00:00:00.000Z,12-15,7,1.1,13
2020-06-28T00:00:00.000Z,16-19,6,1.01,12
2020-06-29T00:00:00.000Z,0-4,5,0.63,5
2020-06-29T00:00:00.000Z,5-11,32,2.58,12
2020-06-29T00:00:00.000Z,12-15,12,1.89,13
2020-06-29T00:00:00.000Z,16-19,28,4.74,15
2020-06-30T00:00:00.000Z,0-4,14,1.77,7
2020-06-30T00:00:00.000Z,5-11,17,1.37,13
2020-06-30T00:00:00.000Z,12-15,5,0.79,11
2020-06-30T00:00:00.000Z,16-19,27,4.57,16
2020-07-01T00:00:00.000Z,0-4,10,1.27,7
2020-07-01T00:00:00.000Z,5-11,27,2.18,16
2020-07-01T00:00:00.000Z,12-15,22,3.46,12
2020-07-01T00:00:00.000Z,16-19,39,6.6,19
2020-07-02T00:00:00.000Z,0-4,13,1.65,8
