date,amount,total
2020-08-21T00:00:00.000Z,13,824
2020-08-22T00:00:00.000Z,10,834
2020-08-23T00:00:00.000Z,13,847
2020-08-24T00:00:00.000Z,16,863
2020-08-25T00:00:00.000Z,19,882
2020-08-26T00:00:00.000Z,11,893
2020-08-27T00:00:00.000Z,11,904
2020-08-28T00:00:00.000Z,12,916
2020-08-29T00:00:00.000Z,5,921
2020-08-30T00:00:00.000Z,14,935
2020-08-31T00:00:00.000Z,23,958
2020-09-01T00:00:00.000Z,15,973
2020-09-02T00:00:00.000Z,14,987
2020-09-03T00:00:00.000Z,16,1003
2020-09-04T00:00:00.000Z,12,1015
2020-09-05T00:00:00.000Z,15,1030
2020-09-06T00:00:00.000Z,12,1042
2020-09-07T00:00:00.000Z,17,1059
2020-09-08T00:00:00.000Z,20,1079
2020-09-09T00:00:00.000Z,15,1094
2020-09-10T00:00:00.000Z,14,1108
2020-09-11T00:00:00.000Z,20,1128
2020-09-12T00:00:00.000Z,15,1143
2020-09-13T00:00:00.000Z,17,1160
2020-09-14T00:00:00.000Z,20,1180
2020-09-15T00:00:00.000Z,16,1196
2020-09-16T00:00:00.000Z,26,1222
2020-09-17T00:00:00.000Z,17,1239
2020-09-18T00:00:00.000Z,21,1260
2020-09-19T00:00:00.000Z,28,1288
2020-09-20T00:00:00.000Z,21,1309
2020-09-21T00:00:00.000Z,32,1341
2020-09-22T00:00:00.000Z,26,1367
2020-09-23T00:00:00.000Z,25,1392
2020-09-24T00:00:00.000Z,31,1423
2020-09-25T00:00:00.000Z,30,1453
2020-09-26T00:00:00.000Z,26,1479
2020-09-27T00:00:00.000Z,32,1511
2020-09-28T00:00:00.000Z,28,1539
2020-09-29T00:00:00.000Z,35,1574
2020-09-30T00:00:00.000Z,37,1611
2020-10-01T00:00:00.000Z,46,1657
2020-10-02T00:00:00.000Z,25,1682
2020-10-03T00:00:00.000Z,38,1720
2020-10-04T00:00:00.000Z,37,1757
2020-10-05T00:00:00.000Z,27,1784
2020-10-06T00:00:00.000Z,45,1829
2020-10-07T00:00:00.000Z,26,1855
2020-10-08T00:00:00.000Z,47,1902
2020-10-09T00:00:00.000Z,40,1942
2020-10-10T00:00:00.000Z,35,1977
2020-10-11T00:00:00.000Z,46,2023
2020-10-12T00:00:00.000Z,30,2053
2020-10-13T00:00:00.000Z,38,2091
2020-10-14T00:00:00.000Z,35,2126
2020-10-15T00:00:00.000Z,30,2156
2020-10-16T00:00:00.000Z,35,2191
2020-10-17T00:00:00.000Z,32,2223
2020-10-18T00:00:00.000Z,33,2256
2020-10-19T00:00:00.000Z,31,2287
2020-10-20T00:00:00.000Z,20,2307
2020-10-21T00:00:00.000Z,25,2332
2020-10-22T00:00:00.000Z,29,2361
2020-10-23T00:00:00.000Z,26,2387
2020-10-24T00:00:00.000Z,27,2414
2020-10-25T00:00:00.000Z,35,2449
2020-10-26T00:00:00.000Z,28,2477
2020-10-27T00:00:00.000Z,28,2505
2020-10-28T00:00:00.000Z,9,2514
2020-10-29T00:00:00.000Z,19,2533
2020-10-30T00:00:00.000Z,12,2545
2020-10-31T00:00:00.000Z,25,2570
2020-11-01T00:00:00.000Z,19,2589
2020-11-02T00:00:00.000Z,15,2604
2020-11-03T00:00:00.000Z,26,2630
2020-11-04T00:00:00.000Z,16,2646
2020-11-05T00:00:00.000Z,14,2660
2020-11-06T00:00:00.000Z,16,2676
2020-11-07T00:00:00.000Z,8,2684
2020-11-08T00:00:00.000Z,7,2691
2020-11-09T00:00:00.000Z,7,2698
2020-11-10T00:00:00.000Z,10,2708
2020-11-11T00:00:00.000Z,7,2715
2020-11-12T00:00:00.000Z,12,2727
2020-11-13T00:00:00.000Z,5,2732
2020-11-14T00:00:00.000Z,12,2744
2020-11-15T00:00:00.000Z,9,2753
2020-11-16T00:00:00.000Z,8,2761
2020-11-17T00:00:00.000Z,12,2773
2020-11-18T00:00:00.000Z,7,2780
2020-11-19T00:00:00.000Z,8,2788
2020-11-20T00:00:00.000Z,6,2794
2020-11-21T00:00:00.000Z,12,2806
2020-11-22T00:00:00.000Z,16,2822
2020-11-23T00:00:00.000Z,7,2829
2020-11-24T00:00:00.000Z,6,2835
2020-11-25T00:00:00.000Z,5,2840
2020-11-26T00:00:00.000Z,9,2849
2020-11-27T00:00:00.000Z,7,2856
2020-11-28T00:00:00.000Z,9,2865
2020-11-29T00:00:00.000Z,10,2875
2020-11-30T00:00:00.000Z,7,2882
2020-12-01T00:00:00.000Z,10,2892
2020-12-02T00:00:00.000Z,5,2897
2020-12-03T00:00:00.000Z,10,2907
2020-12-04T00:00:00.000Z,10,2917
2020-12-05T00:00:00.000Z,10,2927
2020-12-06T00:00:00.000Z,8,2935
2020-12-07T00:00:00.000Z,7,2942
2020-12-08T00:00:00.000Z,12,2954
2020-12-09T00:00:00.000Z,14,2968
2020-12-10T00:00:00.000Z,13,2981
2020-12-11T00:00:00.000Z,12,2993
2020-12-12T00:00:00.000Z,16,3009
2020-12-13T00:00:00.000Z,9,3018
2020-12-14T00:00:00.000Z,11,3029
2020-12-15T00:00:00.000Z,12,3041
2020-12-16T00:00:00.000Z,14,3055
2020-12-17T00:00:00.000Z,17,3072
2020-12-18T00:00:00.000Z,16,3088
2020-12-19T00:00:00.000Z,19,3107
2020-12-20T00:00:00.000Z,19,3126
2020-12-21T00:00:00.000Z,16,3142
2020-12-22T00:00:00.000Z,13,3155
2020-12-23T00:00:00.000Z,25,3180
2020-12-24T00:00:00.000Z,15,3195
2020-12-25T00:00:00.000Z,20,3215
2020-12-26T00:00:00.000Z,23,3238
2020-12-27T00:00:00.000Z,21,3259
2020-12-28T00:00:00.000Z,33,3292
2020-12-29T00:00:00.000Z,26,3318
2020-12-30T00:00:00.000Z,16,3334
2020-12-31T00:00:00.000Z,36,3370
2021-01-01T00:00:00.000Z,35,3405
2021-01-02T00:00:00.000Z,27,3432
2021-01-03T00:00:00.000Z,26,3458
2021-01-04T00:00:00.000Z,37,3495
2021-01-05T00:00:00.000Z,24,3519
2021-01-06T00:00:00.000Z,44,3563
2021-01-07T00:00:00.000Z,48,3611
2021-01-08T00:00:00.000Z,46,3657
2021-01-09T00:00:00.000Z,21,3678
2021-01-10T00:00:00.000Z,44,3722
2021-01-11T00:00:00.000Z,29,3751
2021-01-12T00:00:00.000Z,56,3807
2021-01-13T00:00:00.000Z,57,3864
2021-01-14T00:00:00.000Z,59,3923
2021-01-15T00:00:00.000Z,52,3975
2021-01-16T00:00:00.000Z,47,4022
2021-01-17T00:00:00.000Z,58,4080
2021-01-18T00:00:00.000Z,46,4126
2021-01-19T00:00:00.000Z,44,4170
2021-01-20T00:00:00.000Z,54,4224
2021-01-21T00:00:00.000Z,49,4273
2021-01-22T00:00:00.000Z,66,4339
2021-01-23T00:00:00.000Z,51,4390
2021-01-24T00:00:00.000Z,79,4469
2021-01-25T00:00:00.000Z,61,4530
2021-01-26T00:00:00.000Z,53,4583
2021-01-27T00:00:00.000Z,61,4644
2021-01-28T00:00:00.000Z,49,4693
2021-01-29T00:00:00.000Z,44,4737
2021-01-30T00:00:00.000Z,38,4775
2021-01-31T00:00:00.000Z,52,4827
2021-02-01T00:00:00.000Z,47,4874
2021-02-02T00:00:00.000Z,61,4935
2021-02-03T00:00:00.000Z,57,4992
2021-02-04T00:00:00.000Z,49,5041
2021-02-05T00:00:00.000Z,33,5074
2021-02-06T00:00:00.000Z,53,5127
2021-02-07T00:00:00.000Z,44,5171
2021-02-08T00:00:00.000Z,30,5201
2021-02-09T00:00:00.000Z,42,5243
2021-02-10T00:00:00.000Z,33,5276
2021-02-11T00:00:00.000Z,31,5307
2021-02-12T00:00:00.000Z,40,5347
2021-02-13T00:00:00.000Z,29,5376
2021-02-14T00:00:00.000Z,37,5413
2021-02-15T00:00:00.000Z,16,5429
2021-02-16T00:00:00.000Z,43,5472
2021-02-17T00:00:00.000Z,27,5499
2021-02-18T00:00:00.000Z,34,5533
2021-02-19T00:00:00.000Z,22,5555
2021-02-20T00:00:00.000Z,25,5580
2021-02-21T00:00:00.000Z,24,5604
2021-02-22T00:00:00.000Z,16,5620
2021-02-23T00:00:00.000Z,34,5654
2021-02-24T00:00:00.000Z,27,5681
2021-02-25T00:00:00.000Z,24,5705
2021-02-26T00:00:00.000Z,22,5727
2021-02-27T00:00:00.000Z,27,5754
2021-02-28T00:00:00.000Z,21,5775
2021-03-01T00:00:00.000Z,18,5793
2021-03-02T00:00:00.000Z,21,5814
2021-03-03T00:00:00.000Z,16,5830
2021-03-04T00:00:00.000Z,18,5848
2021-03-05T00:00:00.000Z,18,5866
2021-03-06T00:00:00.000Z,18,5884
2021-03-07T00:00:00.000Z,15,5899
2021-03-08T00:00:00.000Z,23,5922
2021-03-09T00:00:00.000Z,15,5937
2021-03-10T00:00:00.000Z,18,5955
2021-03-11T00:00:00.000Z,17,5972
2021-03-12T00:00:00.000Z,12,5984
2021-03-13T00:00:00.000Z,16,6000
2021-03-14T00:00:00.000Z,22,6022
2021-03-15T00:00:00.000Z,8,6030
