date,amount,recovered,avg
2020-06-13T00:00:00.000Z,149,41,169
2020-06-14T00:00:00.000Z,136,49,179
2020-06-15T00:00:00.000Z,198,90,178
2020-06-16T00:00:00.000Z,300,53,181
2020-06-17T00:00:00.000Z,271,47,199
2020-06-18T00:00:00.000Z,302,53,204
2020-06-19T00:00:00.000Z,310,57,220
2020-06-20T00:00:00.000Z,160,36,238
2020-06-21T00:00:00.000Z,173,50,239
2020-06-22T00:00:00.000Z,345,58,244
2020-06-23T00:00:00.000Z,452,85,265
2020-06-24T00:00:00.000Z,487,71,287
2020-06-25T00:00:00.000Z,516,76,318
2020-06-26T00:00:00.000Z,464,130,349
2020-06-27T00:00:00.000Z,398,50,371
2020-06-28T00:00:00.000Z,385,140,405
2020-06-29T00:00:00.000Z,757,163,435
2020-06-30T00:00:00.000Z,786,132,494
2020-07-01T00:00:00.000Z,971,96,541
2020-07-02T00:00:00.000Z,1148,128,611
2020-07-03T00:00:00.000Z,939,118,701
2020-07-04T00:00:00.000Z,821,75,769
2020-07-05T00:00:00.000Z,831,147,829
2020-07-06T00:00:00.000Z,1134,197,893
2020-07-07T00:00:00.000Z,1390,175,947
2020-07-08T00:00:00.000Z,1327,231,1033
2020-07-09T00:00:00.000Z,1525,228,1084
2020-07-10T00:00:00.000Z,1409,213,1138
2020-07-11T00:00:00.000Z,1168,191,1205
2020-07-12T00:00:00.000Z,1239,342,1254
2020-07-13T00:00:00.000Z,1720,361,1313
2020-07-14T00:00:00.000Z,1603,313,1396
2020-07-15T00:00:00.000Z,1877,361,1427
2020-07-16T00:00:00.000Z,1937,505,1505
2020-07-17T00:00:00.000Z,1605,480,1564
2020-07-18T00:00:00.000Z,1448,443,1592
2020-07-19T00:00:00.000Z,1016,521,1632
2020-07-20T00:00:00.000Z,1887,622,1600
2020-07-21T00:00:00.000Z,2006,634,1624
2020-07-22T00:00:00.000Z,2044,3777,1682
2020-07-23T00:00:00.000Z,1989,6521,1706
2020-07-24T00:00:00.000Z,1830,1634,1713
2020-07-25T00:00:00.000Z,1112,597,1745
2020-07-26T00:00:00.000Z,1042,2778,1697
2020-07-27T00:00:00.000Z,2048,1789,1701
2020-07-28T00:00:00.000Z,2125,1583,1724
2020-07-29T00:00:00.000Z,1954,1421,1741
2020-07-30T00:00:00.000Z,1787,1701,1728
2020-07-31T00:00:00.000Z,1362,1307,1699
2020-08-01T00:00:00.000Z,625,540,1632
2020-08-02T00:00:00.000Z,708,2481,1563
2020-08-03T00:00:00.000Z,1800,1824,1515
2020-08-04T00:00:00.000Z,1729,1670,1480
2020-08-05T00:00:00.000Z,1690,1497,1423
2020-08-06T00:00:00.000Z,1677,1790,1385
2020-08-07T00:00:00.000Z,1764,1234,1370
2020-08-08T00:00:00.000Z,754,613,1427
2020-08-09T00:00:00.000Z,924,2261,1446
2020-08-10T00:00:00.000Z,1704,1390,1476
2020-08-11T00:00:00.000Z,1823,988,1463
2020-08-12T00:00:00.000Z,1622,1140,1476
2020-08-13T00:00:00.000Z,1643,1315,1466
2020-08-14T00:00:00.000Z,1388,983,1462
2020-08-15T00:00:00.000Z,757,568,1408
2020-08-16T00:00:00.000Z,1068,2233,1408
2020-08-17T00:00:00.000Z,1650,1198,1429
2020-08-18T00:00:00.000Z,1649,1124,1421
2020-08-19T00:00:00.000Z,1641,1487,1396
2020-08-20T00:00:00.000Z,1487,1441,1399
2020-08-21T00:00:00.000Z,1493,1583,1377
2020-08-22T00:00:00.000Z,711,669,1392
2020-08-23T00:00:00.000Z,965,2135,1385
2020-08-24T00:00:00.000Z,1900,1404,1370
2020-08-25T00:00:00.000Z,1956,800,1406
2020-08-26T00:00:00.000Z,1953,3683,1450
2020-08-27T00:00:00.000Z,2072,1526,1495
2020-08-28T00:00:00.000Z,1832,1840,1578
2020-08-29T00:00:00.000Z,910,711,1627
2020-08-30T00:00:00.000Z,1101,2294,1655
2020-08-31T00:00:00.000Z,2178,1487,1674
2020-09-01T00:00:00.000Z,2253,1015,1714
2020-09-02T00:00:00.000Z,3193,1409,1757
2020-09-03T00:00:00.000Z,2661,1812,1934
2020-09-04T00:00:00.000Z,2623,1204,2018
2020-09-05T00:00:00.000Z,1505,898,2131
2020-09-06T00:00:00.000Z,2177,2410,2216
2020-09-07T00:00:00.000Z,3388,1602,2370
2020-09-08T00:00:00.000Z,3489,1447,2542
2020-09-09T00:00:00.000Z,3994,1476,2719
2020-09-10T00:00:00.000Z,4161,1992,2833
2020-09-11T00:00:00.000Z,3975,1782,3048
2020-09-12T00:00:00.000Z,2718,1275,3241
2020-09-13T00:00:00.000Z,3175,3295,3414
2020-09-14T00:00:00.000Z,4805,2414,3557
2020-09-15T00:00:00.000Z,5540,2292,3759
2020-09-16T00:00:00.000Z,4574,2806,4052
2020-09-17T00:00:00.000Z,5385,3736,4135
2020-09-18T00:00:00.000Z,5340,2872,4310
2020-09-19T00:00:00.000Z,3809,1455,4505
2020-09-20T00:00:00.000Z,2579,2489,4661
2020-09-21T00:00:00.000Z,3866,4696,4576
2020-09-22T00:00:00.000Z,7020,3542,4441
2020-09-23T00:00:00.000Z,7125,3851,4653
2020-09-24T00:00:00.000Z,8234,4644,5017
2020-09-25T00:00:00.000Z,8389,4192,5424
2020-09-26T00:00:00.000Z,5882,2411,5860
2020-09-27T00:00:00.000Z,3415,5746,6156
2020-09-28T00:00:00.000Z,1159,2190,6275
2020-09-29T00:00:00.000Z,4992,5855,5889
2020-09-30T00:00:00.000Z,9078,5276,5599
2020-10-01T00:00:00.000Z,7730,5809,5878
2020-10-02T00:00:00.000Z,7059,5637,5806
2020-10-03T00:00:00.000Z,2594,3526,5616
2020-10-04T00:00:00.000Z,2938,8178,5146
2020-10-05T00:00:00.000Z,5721,7020,5078
2020-10-06T00:00:00.000Z,4724,6478,5730
2020-10-07T00:00:00.000Z,4164,4935,5692
2020-10-08T00:00:00.000Z,3755,4842,4990
2020-10-09T00:00:00.000Z,2963,5144,4422
2020-10-10T00:00:00.000Z,916,3836,3837
2020-10-11T00:00:00.000Z,1646,7640,3597
2020-10-12T00:00:00.000Z,3169,5557,3412
2020-10-13T00:00:00.000Z,2336,5785,3048
2020-10-14T00:00:00.000Z,2118,5880,2707
2020-10-15T00:00:00.000Z,1612,5465,2414
2020-10-16T00:00:00.000Z,1500,3510,2108
2020-10-17T00:00:00.000Z,412,2526,1899
2020-10-18T00:00:00.000Z,924,4968,1827
2020-10-19T00:00:00.000Z,1517,2372,1724
2020-10-20T00:00:00.000Z,1193,1825,1488
2020-10-21T00:00:00.000Z,1172,3173,1325
2020-10-22T00:00:00.000Z,1032,3157,1190
2020-10-23T00:00:00.000Z,849,2459,1107
2020-10-24T00:00:00.000Z,246,1316,1014
2020-10-25T00:00:00.000Z,606,2711,990
2020-10-26T00:00:00.000Z,884,1311,945
2020-10-27T00:00:00.000Z,887,967,854
2020-10-28T00:00:00.000Z,723,1306,810
2020-10-29T00:00:00.000Z,644,1447,746
2020-10-30T00:00:00.000Z,680,1063,691
2020-10-31T00:00:00.000Z,228,797,667
2020-11-01T00:00:00.000Z,658,1528,664
2020-11-02T00:00:00.000Z,788,917,672
2020-11-03T00:00:00.000Z,845,731,658
2020-11-04T00:00:00.000Z,769,635,652
2020-11-05T00:00:00.000Z,570,843,658
2020-11-06T00:00:00.000Z,691,895,648
2020-11-07T00:00:00.000Z,212,688,649
2020-11-08T00:00:00.000Z,534,684,647
2020-11-09T00:00:00.000Z,719,926,629
2020-11-10T00:00:00.000Z,675,337,620
2020-11-11T00:00:00.000Z,764,1093,595
2020-11-12T00:00:00.000Z,836,1212,595
2020-11-13T00:00:00.000Z,761,736,633
2020-11-14T00:00:00.000Z,291,425,643
2020-11-15T00:00:00.000Z,625,976,654
2020-11-16T00:00:00.000Z,873,666,667
2020-11-17T00:00:00.000Z,829,582,689
2020-11-18T00:00:00.000Z,795,803,711
2020-11-19T00:00:00.000Z,771,754,715
2020-11-20T00:00:00.000Z,774,679,706
2020-11-21T00:00:00.000Z,422,451,708
2020-11-22T00:00:00.000Z,762,1010,727
2020-11-23T00:00:00.000Z,959,656,746
2020-11-24T00:00:00.000Z,857,544,758
2020-11-25T00:00:00.000Z,1079,851,762
2020-11-26T00:00:00.000Z,1087,935,803
2020-11-27T00:00:00.000Z,1031,695,848
2020-11-28T00:00:00.000Z,582,423,885
2020-11-29T00:00:00.000Z,1024,1110,908
2020-11-30T00:00:00.000Z,1253,739,945
2020-12-01T00:00:00.000Z,1199,703,987
2020-12-02T00:00:00.000Z,1588,846,1036
2020-12-03T00:00:00.000Z,1452,1439,1109
2020-12-04T00:00:00.000Z,1514,868,1161
2020-12-05T00:00:00.000Z,1000,600,1230
2020-12-06T00:00:00.000Z,1362,1406,1290
2020-12-07T00:00:00.000Z,1859,911,1338
2020-12-08T00:00:00.000Z,1768,897,1424
2020-12-09T00:00:00.000Z,1866,1037,1506
2020-12-10T00:00:00.000Z,2005,1442,1545
2020-12-11T00:00:00.000Z,1835,1151,1624
2020-12-12T00:00:00.000Z,1297,923,1670
2020-12-13T00:00:00.000Z,1729,1923,1713
2020-12-14T00:00:00.000Z,2315,1268,1765
2020-12-15T00:00:00.000Z,2891,1207,1830
2020-12-16T00:00:00.000Z,2852,1631,1991
2020-12-17T00:00:00.000Z,2846,1958,2132
2020-12-18T00:00:00.000Z,2792,1568,2252
2020-12-19T00:00:00.000Z,1887,1088,2388
2020-12-20T00:00:00.000Z,3093,2592,2473
2020-12-21T00:00:00.000Z,3849,1572,2668
2020-12-22T00:00:00.000Z,4375,1630,2887
2020-12-23T00:00:00.000Z,4035,2040,3099
2020-12-24T00:00:00.000Z,4052,2884,3268
2020-12-25T00:00:00.000Z,4010,2413,3440
2020-12-26T00:00:00.000Z,2659,1824,3614
2020-12-27T00:00:00.000Z,3528,4240,3724
2020-12-28T00:00:00.000Z,5519,2496,3786
2020-12-29T00:00:00.000Z,5638,2409,4025
2020-12-30T00:00:00.000Z,5868,3737,4205
2020-12-31T00:00:00.000Z,5875,4284,4467
2021-01-01T00:00:00.000Z,6023,3490,4728
2021-01-02T00:00:00.000Z,4218,2057,5015
2021-01-03T00:00:00.000Z,5230,5607,5238
2021-01-04T00:00:00.000Z,8406,3123,5481
2021-01-05T00:00:00.000Z,8237,2986,5894
2021-01-06T00:00:00.000Z,7878,4825,6265
2021-01-07T00:00:00.000Z,7645,5909,6552
2021-01-08T00:00:00.000Z,8162,4881,6805
2021-01-09T00:00:00.000Z,5158,3108,7110
2021-01-10T00:00:00.000Z,6937,8438,7245
2021-01-11T00:00:00.000Z,9712,4892,7489
2021-01-12T00:00:00.000Z,9296,4610,7675
2021-01-13T00:00:00.000Z,9471,8087,7826
2021-01-14T00:00:00.000Z,9296,9307,8054
2021-01-15T00:00:00.000Z,8428,8069,8290
2021-01-16T00:00:00.000Z,5087,4295,8328
2021-01-17T00:00:00.000Z,5649,11049,8318
2021-01-18T00:00:00.000Z,10116,6255,8134
2021-01-19T00:00:00.000Z,8623,5590,8191
2021-01-20T00:00:00.000Z,8363,8883,8095
2021-01-21T00:00:00.000Z,7271,10140,7937
2021-01-22T00:00:00.000Z,7388,8573,7648
2021-01-23T00:00:00.000Z,2449,4210,7499
2021-01-24T00:00:00.000Z,4945,10720,7122
2021-01-25T00:00:00.000Z,8729,5738,7022
2021-01-26T00:00:00.000Z,7798,5186,6824
2021-01-27T00:00:00.000Z,7726,8828,6706
2021-01-28T00:00:00.000Z,7183,9382,6615
2021-01-29T00:00:00.000Z,6756,7611,6602
2021-01-30T00:00:00.000Z,2622,3588,6512
2021-01-31T00:00:00.000Z,5225,10196,6537
2021-02-01T00:00:00.000Z,8909,5198,6577
2021-02-02T00:00:00.000Z,8010,4448,6602
2021-02-03T00:00:00.000Z,7447,8282,6633
2021-02-04T00:00:00.000Z,7240,8219,6593
2021-02-05T00:00:00.000Z,6583,7305,6601
2021-02-06T00:00:00.000Z,2657,3074,6576
2021-02-07T00:00:00.000Z,4596,9823,6581
2021-02-08T00:00:00.000Z,7838,5063,6491
2021-02-09T00:00:00.000Z,6165,4945,6338
2021-02-10T00:00:00.000Z,5676,8321,6075
2021-02-11T00:00:00.000Z,5008,8845,5822
2021-02-12T00:00:00.000Z,4638,7294,5503
2021-02-13T00:00:00.000Z,1888,3436,5225
2021-02-14T00:00:00.000Z,3483,9709,5115
2021-02-15T00:00:00.000Z,5187,4905,4956
2021-02-16T00:00:00.000Z,4568,3782,4577
2021-02-17T00:00:00.000Z,4117,6572,4349
2021-02-18T00:00:00.000Z,3331,7560,4127
2021-02-19T00:00:00.000Z,3784,5951,3887
2021-02-20T00:00:00.000Z,1254,3436,3765
2021-02-21T00:00:00.000Z,3108,7497,3674
2021-02-22T00:00:00.000Z,4807,3734,3621
2021-02-23T00:00:00.000Z,4444,3151,3567
2021-02-24T00:00:00.000Z,4366,5295,3549
2021-02-25T00:00:00.000Z,3797,4929,3584
2021-02-26T00:00:00.000Z,3690,3749,3651
2021-02-27T00:00:00.000Z,958,1033,3638
