date,CountBreathCum,CountSeriousCriticalCum,serious_critical_new,CountHardStatus
2020-06-10T00:00:00.000Z,322,530,2,32
2020-06-11T00:00:00.000Z,322,534,6,35
2020-06-12T00:00:00.000Z,323,537,3,35
2020-06-13T00:00:00.000Z,324,537,2,35
2020-06-14T00:00:00.000Z,324,538,1,31
2020-06-15T00:00:00.000Z,327,545,7,36
2020-06-16T00:00:00.000Z,330,548,4,38
2020-06-17T00:00:00.000Z,333,550,3,36
2020-06-18T00:00:00.000Z,336,555,6,40
2020-06-19T00:00:00.000Z,337,559,6,39
2020-06-20T00:00:00.000Z,337,563,4,41
2020-06-21T00:00:00.000Z,338,569,9,45
2020-06-22T00:00:00.000Z,339,571,5,44
2020-06-23T00:00:00.000Z,340,573,4,40
2020-06-24T00:00:00.000Z,341,578,6,45
2020-06-25T00:00:00.000Z,343,583,5,44
2020-06-26T00:00:00.000Z,343,589,8,45
2020-06-27T00:00:00.000Z,343,590,1,40
2020-06-28T00:00:00.000Z,346,594,4,39
2020-06-29T00:00:00.000Z,347,599,7,44
2020-06-30T00:00:00.000Z,348,611,16,56
2020-07-01T00:00:00.000Z,351,618,10,59
2020-07-02T00:00:00.000Z,358,638,23,72
2020-07-03T00:00:00.000Z,361,646,13,83
2020-07-04T00:00:00.000Z,367,655,11,85
2020-07-05T00:00:00.000Z,373,668,16,94
2020-07-06T00:00:00.000Z,376,675,8,90
2020-07-07T00:00:00.000Z,378,691,22,94
2020-07-08T00:00:00.000Z,383,714,27,113
2020-07-09T00:00:00.000Z,389,746,34,126
2020-07-10T00:00:00.000Z,390,760,14,130
2020-07-11T00:00:00.000Z,395,778,19,135
2020-07-12T00:00:00.000Z,398,806,34,150
2020-07-13T00:00:00.000Z,408,849,51,183
2020-07-14T00:00:00.000Z,412,881,35,188
2020-07-15T00:00:00.000Z,418,918,48,208
2020-07-16T00:00:00.000Z,426,946,36,208
2020-07-17T00:00:00.000Z,429,972,27,218
2020-07-18T00:00:00.000Z,429,1000,32,234
2020-07-19T00:00:00.000Z,445,1066,76,270
2020-07-20T00:00:00.000Z,456,1104,41,264
2020-07-21T00:00:00.000Z,464,1139,40,256
2020-07-22T00:00:00.000Z,472,1193,62,284
2020-07-23T00:00:00.000Z,481,1248,65,309
2020-07-24T00:00:00.000Z,487,1283,44,327
2020-07-25T00:00:00.000Z,500,1304,28,319
2020-07-26T00:00:00.000Z,511,1340,44,309
2020-07-27T00:00:00.000Z,519,1385,54,314
2020-07-28T00:00:00.000Z,526,1431,53,320
2020-07-29T00:00:00.000Z,535,1478,59,333
2020-07-30T00:00:00.000Z,549,1512,39,316
2020-07-31T00:00:00.000Z,553,1540,31,315
2020-08-01T00:00:00.000Z,562,1584,53,335
2020-08-02T00:00:00.000Z,570,1629,56,347
2020-08-03T00:00:00.000Z,579,1669,44,326
2020-08-04T00:00:00.000Z,583,1721,62,339
2020-08-05T00:00:00.000Z,595,1755,41,352
2020-08-06T00:00:00.000Z,603,1794,47,354
2020-08-07T00:00:00.000Z,612,1833,47,364
2020-08-08T00:00:00.000Z,616,1876,52,386
2020-08-09T00:00:00.000Z,629,1922,51,384
2020-08-10T00:00:00.000Z,636,1958,51,390
2020-08-11T00:00:00.000Z,640,2002,44,372
2020-08-12T00:00:00.000Z,646,2041,47,370
2020-08-13T00:00:00.000Z,658,2086,61,370
2020-08-14T00:00:00.000Z,662,2123,45,369
2020-08-15T00:00:00.000Z,671,2158,47,381
2020-08-16T00:00:00.000Z,681,2204,52,374
2020-08-17T00:00:00.000Z,687,2252,62,392
2020-08-18T00:00:00.000Z,696,2307,64,398
2020-08-19T00:00:00.000Z,700,2339,43,380
2020-08-20T00:00:00.000Z,709,2389,61,392
2020-08-21T00:00:00.000Z,718,2423,49,397
2020-08-22T00:00:00.000Z,727,2451,39,401
2020-08-23T00:00:00.000Z,738,2510,62,403
2020-08-24T00:00:00.000Z,751,2571,71,422
2020-08-25T00:00:00.000Z,758,2617,59,425
2020-08-26T00:00:00.000Z,767,2661,53,414
2020-08-27T00:00:00.000Z,773,2713,64,420
2020-08-28T00:00:00.000Z,778,2755,56,416
2020-08-29T00:00:00.000Z,784,2789,45,434
2020-08-30T00:00:00.000Z,793,2843,67,451
2020-08-31T00:00:00.000Z,800,2893,65,431
2020-09-01T00:00:00.000Z,809,2929,50,412
2020-09-02T00:00:00.000Z,823,2980,67,417
2020-09-03T00:00:00.000Z,829,3013,43,407
2020-09-04T00:00:00.000Z,836,3068,64,422
2020-09-05T00:00:00.000Z,850,3119,66,442
2020-09-06T00:00:00.000Z,859,3178,80,459
2020-09-07T00:00:00.000Z,869,3230,64,461
2020-09-08T00:00:00.000Z,878,3283,64,461
2020-09-09T00:00:00.000Z,887,3364,92,489
2020-09-10T00:00:00.000Z,896,3423,75,495
2020-09-11T00:00:00.000Z,902,3475,59,493
2020-09-12T00:00:00.000Z,911,3537,78,514
2020-09-13T00:00:00.000Z,920,3606,80,518
2020-09-14T00:00:00.000Z,931,3673,80,527
2020-09-15T00:00:00.000Z,941,3741,83,525
2020-09-16T00:00:00.000Z,952,3821,99,531
2020-09-17T00:00:00.000Z,969,3919,121,575
2020-09-18T00:00:00.000Z,983,3993,103,591
2020-09-19T00:00:00.000Z,997,4069,84,613
2020-09-20T00:00:00.000Z,1010,4147,95,632
2020-09-21T00:00:00.000Z,1027,4252,124,654
2020-09-22T00:00:00.000Z,1044,4337,99,636
2020-09-23T00:00:00.000Z,1051,4434,127,669
2020-09-24T00:00:00.000Z,1066,4532,116,674
2020-09-25T00:00:00.000Z,1084,4642,132,709
2020-09-26T00:00:00.000Z,1110,4731,105,721
2020-09-27T00:00:00.000Z,1135,4851,131,740
2020-09-28T00:00:00.000Z,1149,4931,101,764
2020-09-29T00:00:00.000Z,1164,5057,145,806
2020-09-30T00:00:00.000Z,1185,5184,142,824
2020-10-01T00:00:00.000Z,1199,5304,138,814
2020-10-02T00:00:00.000Z,1214,5403,126,848
2020-10-03T00:00:00.000Z,1238,5487,101,843
2020-10-04T00:00:00.000Z,1256,5615,161,897
2020-10-05T00:00:00.000Z,1274,5719,117,871
2020-10-06T00:00:00.000Z,1290,5804,101,855
2020-10-07T00:00:00.000Z,1315,5897,107,849
2020-10-08T00:00:00.000Z,1340,5990,118,839
2020-10-09T00:00:00.000Z,1353,6067,87,831
2020-10-10T00:00:00.000Z,1372,6123,69,812
2020-10-11T00:00:00.000Z,1394,6224,122,807
2020-10-12T00:00:00.000Z,1412,6291,85,798
2020-10-13T00:00:00.000Z,1431,6359,81,765
2020-10-14T00:00:00.000Z,1442,6429,83,724
2020-10-15T00:00:00.000Z,1454,6488,76,701
2020-10-16T00:00:00.000Z,1471,6529,57,658
2020-10-17T00:00:00.000Z,1479,6569,48,646
2020-10-18T00:00:00.000Z,1511,6649,111,665
2020-10-19T00:00:00.000Z,1524,6707,73,647
2020-10-20T00:00:00.000Z,1538,6746,54,624
2020-10-21T00:00:00.000Z,1555,6787,56,603
2020-10-22T00:00:00.000Z,1562,6827,54,587
2020-10-23T00:00:00.000Z,1577,6859,38,558
2020-10-24T00:00:00.000Z,1591,6889,41,539
2020-10-25T00:00:00.000Z,1602,6914,44,510
2020-10-26T00:00:00.000Z,1610,6949,50,491
2020-10-27T00:00:00.000Z,1621,6986,45,479
2020-10-28T00:00:00.000Z,1626,7013,38,464
2020-10-29T00:00:00.000Z,1635,7032,30,446
2020-10-30T00:00:00.000Z,1638,7046,25,428
2020-10-31T00:00:00.000Z,1642,7068,29,410
2020-11-01T00:00:00.000Z,1649,7097,40,400
2020-11-02T00:00:00.000Z,1656,7127,44,401
2020-11-03T00:00:00.000Z,1666,7157,44,384
2020-11-04T00:00:00.000Z,1672,7175,22,357
2020-11-05T00:00:00.000Z,1678,7188,18,334
2020-11-06T00:00:00.000Z,1681,7209,26,319
2020-11-07T00:00:00.000Z,1686,7228,27,327
2020-11-08T00:00:00.000Z,1691,7254,37,339
2020-11-09T00:00:00.000Z,1693,7273,23,333
2020-11-10T00:00:00.000Z,1695,7290,23,310
2020-11-11T00:00:00.000Z,1707,7318,35,309
2020-11-12T00:00:00.000Z,1715,7344,31,306
2020-11-13T00:00:00.000Z,1719,7364,25,292
2020-11-14T00:00:00.000Z,1723,7381,24,292
2020-11-15T00:00:00.000Z,1726,7409,38,312
2020-11-16T00:00:00.000Z,1731,7442,38,318
2020-11-17T00:00:00.000Z,1738,7465,35,319
2020-11-18T00:00:00.000Z,1746,7491,29,313
2020-11-19T00:00:00.000Z,1752,7518,31,321
2020-11-20T00:00:00.000Z,1756,7535,21,316
2020-11-21T00:00:00.000Z,1761,7559,26,310
2020-11-22T00:00:00.000Z,1764,7586,35,305
2020-11-23T00:00:00.000Z,1767,7613,34,292
2020-11-24T00:00:00.000Z,1771,7633,22,281
2020-11-25T00:00:00.000Z,1774,7660,35,293
2020-11-26T00:00:00.000Z,1781,7680,29,281
2020-11-27T00:00:00.000Z,1788,7706,31,280
2020-11-28T00:00:00.000Z,1789,7720,15,267
2020-11-29T00:00:00.000Z,1790,7750,37,276
2020-11-30T00:00:00.000Z,1792,7780,32,271
2020-12-01T00:00:00.000Z,1795,7823,53,280
2020-12-02T00:00:00.000Z,1803,7861,48,292
2020-12-03T00:00:00.000Z,1811,7904,51,309
2020-12-04T00:00:00.000Z,1821,7942,44,325
2020-12-05T00:00:00.000Z,1823,7971,36,331
2020-12-06T00:00:00.000Z,1828,8005,41,344
2020-12-07T00:00:00.000Z,1831,8041,43,337
2020-12-08T00:00:00.000Z,1842,8068,31,327
2020-12-09T00:00:00.000Z,1851,8103,41,324
2020-12-10T00:00:00.000Z,1862,8137,42,322
2020-12-11T00:00:00.000Z,1869,8187,55,340
2020-12-12T00:00:00.000Z,1876,8224,47,345
2020-12-13T00:00:00.000Z,1886,8282,69,381
2020-12-14T00:00:00.000Z,1892,8333,57,388
2020-12-15T00:00:00.000Z,1905,8386,59,395
2020-12-16T00:00:00.000Z,1916,8442,64,406
2020-12-17T00:00:00.000Z,1924,8511,77,432
2020-12-18T00:00:00.000Z,1932,8567,66,452
2020-12-19T00:00:00.000Z,1947,8625,68,465
2020-12-20T00:00:00.000Z,1956,8684,70,470
2020-12-21T00:00:00.000Z,1966,8749,77,487
2020-12-22T00:00:00.000Z,1979,8824,89,511
2020-12-23T00:00:00.000Z,1992,8893,83,515
2020-12-24T00:00:00.000Z,2005,8963,83,526
2020-12-25T00:00:00.000Z,2026,9043,91,552
2020-12-26T00:00:00.000Z,2036,9116,85,576
2020-12-27T00:00:00.000Z,2056,9196,99,611
2020-12-28T00:00:00.000Z,2070,9285,99,615
2020-12-29T00:00:00.000Z,2091,9373,109,640
2020-12-30T00:00:00.000Z,2105,9466,108,661
2020-12-31T00:00:00.000Z,2127,9574,125,707
2021-01-01T00:00:00.000Z,2143,9675,113,734
2021-01-02T00:00:00.000Z,2165,9748,85,740
2021-01-03T00:00:00.000Z,2192,9859,135,800
2021-01-04T00:00:00.000Z,2212,9983,147,835
2021-01-05T00:00:00.000Z,2235,10124,157,869
2021-01-06T00:00:00.000Z,2258,10255,158,914
2021-01-07T00:00:00.000Z,2286,10375,146,922
2021-01-08T00:00:00.000Z,2301,10490,129,933
2021-01-09T00:00:00.000Z,2323,10606,145,996
2021-01-10T00:00:00.000Z,2345,10737,165,1069
2021-01-11T00:00:00.000Z,2368,10886,176,1083
2021-01-12T00:00:00.000Z,2387,11021,158,1074
2021-01-13T00:00:00.000Z,2420,11176,178,1096
2021-01-14T00:00:00.000Z,2446,11321,181,1141
2021-01-15T00:00:00.000Z,2473,11450,161,1163
2021-01-16T00:00:00.000Z,2498,11553,128,1184
2021-01-17T00:00:00.000Z,2520,11714,179,1193
2021-01-18T00:00:00.000Z,2549,11849,162,1176
2021-01-19T00:00:00.000Z,2584,11997,192,1190
2021-01-20T00:00:00.000Z,2611,12123,146,1180
2021-01-21T00:00:00.000Z,2638,12253,159,1157
2021-01-22T00:00:00.000Z,2664,12374,145,1148
2021-01-23T00:00:00.000Z,2687,12500,143,1175
2021-01-24T00:00:00.000Z,2722,12627,153,1183
2021-01-25T00:00:00.000Z,2742,12787,185,1175
2021-01-26T00:00:00.000Z,2771,12932,171,1185
2021-01-27T00:00:00.000Z,2795,13054,141,1160
2021-01-28T00:00:00.000Z,2824,13181,150,1175
2021-01-29T00:00:00.000Z,2848,13274,114,1145
2021-01-30T00:00:00.000Z,2861,13362,106,1145
2021-01-31T00:00:00.000Z,2879,13482,142,1151
2021-02-01T00:00:00.000Z,2902,13604,148,1130
2021-02-02T00:00:00.000Z,2934,13728,148,1103
2021-02-03T00:00:00.000Z,2956,13872,182,1134
2021-02-04T00:00:00.000Z,2986,13993,152,1117
2021-02-05T00:00:00.000Z,3007,14109,143,1123
2021-02-06T00:00:00.000Z,3028,14196,113,1129
2021-02-07T00:00:00.000Z,3044,14309,141,1148
2021-02-08T00:00:00.000Z,3059,14441,152,1118
2021-02-09T00:00:00.000Z,3083,14531,112,1066
2021-02-10T00:00:00.000Z,3098,14646,141,1050
2021-02-11T00:00:00.000Z,3121,14726,106,1008
2021-02-12T00:00:00.000Z,3136,14798,88,969
2021-02-13T00:00:00.000Z,3154,14883,117,978
2021-02-14T00:00:00.000Z,3171,14994,142,1023
2021-02-15T00:00:00.000Z,3189,15099,127,1001
2021-02-16T00:00:00.000Z,3198,15172,93,949
2021-02-17T00:00:00.000Z,3221,15259,101,951
2021-02-18T00:00:00.000Z,3238,15327,82,898
2021-02-19T00:00:00.000Z,3252,15381,66,834
2021-02-20T00:00:00.000Z,3255,15439,70,820
2021-02-21T00:00:00.000Z,3266,15504,87,814
2021-02-22T00:00:00.000Z,3280,15596,108,808
2021-02-23T00:00:00.000Z,3294,15681,104,795
2021-02-24T00:00:00.000Z,3308,15760,98,785
2021-02-25T00:00:00.000Z,3323,15831,95,750
2021-02-26T00:00:00.000Z,3330,15892,82,741
2021-02-27T00:00:00.000Z,3342,15945,68,737
2021-02-28T00:00:00.000Z,3362,16005,90,747
2021-03-01T00:00:00.000Z,3377,16100,109,733
2021-03-02T00:00:00.000Z,3385,16174,90,703
2021-03-03T00:00:00.000Z,3393,16261,107,719
2021-03-04T00:00:00.000Z,3403,16332,89,710
2021-03-05T00:00:00.000Z,3419,16399,78,669
2021-03-06T00:00:00.000Z,3430,16477,99,696
2021-03-07T00:00:00.000Z,3443,16526,72,707
2021-03-08T00:00:00.000Z,3453,16609,92,678
2021-03-09T00:00:00.000Z,3461,16650,63,666
2021-03-10T00:00:00.000Z,3467,16715,78,648
2021-03-11T00:00:00.000Z,3479,16765,65,638
2021-03-12T00:00:00.000Z,3494,16824,67,615
2021-03-13T00:00:00.000Z,3503,16862,52,608
2021-03-14T00:00:00.000Z,3520,16923,82,632
2021-03-15T00:00:00.000Z,3526,16971,61,594
2021-03-16T00:00:00.000Z,3533,17025,62,586
2021-03-17T00:00:00.000Z,3540,17059,47,556
2021-03-18T00:00:00.000Z,3544,17113,64,566
2021-03-19T00:00:00.000Z,3554,17155,47,548
2021-03-20T00:00:00.000Z,3562,17188,39,533
2021-03-21T00:00:00.000Z,3572,17228,51,548
2021-03-22T00:00:00.000Z,3576,17252,33,506
2021-03-23T00:00:00.000Z,3585,17287,41,494
2021-03-24T00:00:00.000Z,3597,17318,44,475
2021-03-25T00:00:00.000Z,3608,17352,50,479
2021-03-26T00:00:00.000Z,3609,17372,30,452
2021-03-27T00:00:00.000Z,3614,17383,15,437
2021-03-28T00:00:00.000Z,3620,17405,26,443
2021-03-29T00:00:00.000Z,3626,17420,19,435
2021-03-30T00:00:00.000Z,3632,17435,21,393
2021-03-31T00:00:00.000Z,3640,17451,24,382
2021-04-01T00:00:00.000Z,3642,17463,19,368
2021-04-02T00:00:00.000Z,3642,17471,13,333
2021-04-03T00:00:00.000Z,3645,17483,17,336
2021-04-04T00:00:00.000Z,3648,17495,17,330
2021-04-05T00:00:00.000Z,3654,17507,15,309
2021-04-06T00:00:00.000Z,3656,17517,13,301
2021-04-07T00:00:00.000Z,3658,17529,17,288
2021-04-08T00:00:00.000Z,3661,17538,13,267
2021-04-09T00:00:00.000Z,3664,17551,21,256
2021-04-10T00:00:00.000Z,3671,17557,12,248
2021-04-11T00:00:00.000Z,3672,17567,16,245
2021-04-12T00:00:00.000Z,3676,17577,14,240
2021-04-13T00:00:00.000Z,3678,17588,15,221
2021-04-14T00:00:00.000Z,3680,17590,3,202
2021-04-15T00:00:00.000Z,3681,17592,4,186
2021-04-16T00:00:00.000Z,3682,17597,8,181
2021-04-17T00:00:00.000Z,3684,17601,7,177
2021-04-18T00:00:00.000Z,3685,17613,14,182
2021-04-19T00:00:00.000Z,3687,17622,12,173
2021-04-20T00:00:00.000Z,3687,17626,5,160
2021-04-21T00:00:00.000Z,3687,17632,8,155
2021-04-22T00:00:00.000Z,3687,17634,5,147
2021-04-23T00:00:00.000Z,3687,17640,8,145
2021-04-24T00:00:00.000Z,3689,17642,3,138
2021-04-25T00:00:00.000Z,3689,17643,5,138
2021-04-26T00:00:00.000Z,3690,17653,13,137
2021-04-27T00:00:00.000Z,3690,17655,4,130
2021-04-28T00:00:00.000Z,3691,17655,3,122
2021-04-29T00:00:00.000Z,3693,17656,4,107
2021-04-30T00:00:00.000Z,3694,17659,6,103
2021-05-01T00:00:00.000Z,3694,17661,5,104
2021-05-02T00:00:00.000Z,3695,17664,4,99
2021-05-03T00:00:00.000Z,3697,17667,6,94
2021-05-04T00:00:00.000Z,3697,17668,4,89
2021-05-05T00:00:00.000Z,3698,17670,3,88
2021-05-06T00:00:00.000Z,3698,17671,2,81
2021-05-07T00:00:00.000Z,3698,17671,2,79
2021-05-08T00:00:00.000Z,3698,17673,4,79
2021-05-09T00:00:00.000Z,3698,17673,1,75
2021-05-10T00:00:00.000Z,3698,17674,1,70
2021-05-11T00:00:00.000Z,3698,17674,3,70
2021-05-12T00:00:00.000Z,3698,17674,0,64
2021-05-13T00:00:00.000Z,3698,17675,1,57
2021-05-14T00:00:00.000Z,3698,17676,3,59
2021-05-15T00:00:00.000Z,3699,17676,2,58
2021-05-16T00:00:00.000Z,3699,17678,4,60
2021-05-17T00:00:00.000Z,3699,17678,1,57
2021-05-18T00:00:00.000Z,3699,17678,2,53
2021-05-19T00:00:00.000Z,3699,17680,2,52
2021-05-20T00:00:00.000Z,3701,17684,5,56
2021-05-21T00:00:00.000Z,3702,17684,0,51
2021-05-22T00:00:00.000Z,3702,17684,1,51
2021-05-23T00:00:00.000Z,3703,17686,2,52
2021-05-24T00:00:00.000Z,3703,17686,2,51
2021-05-25T00:00:00.000Z,3703,17686,0,47
2021-05-26T00:00:00.000Z,3703,17686,0,44
2021-05-27T00:00:00.000Z,3703,17687,2,42
2021-05-28T00:00:00.000Z,3703,17688,1,40
2021-05-29T00:00:00.000Z,3703,17688,0,40
2021-05-30T00:00:00.000Z,3703,17689,1,40
2021-05-31T00:00:00.000Z,3705,17690,1,40
2021-06-01T00:00:00.000Z,3705,17691,3,40
2021-06-02T00:00:00.000Z,3705,17692,1,35
2021-06-03T00:00:00.000Z,3706,17693,1,35
2021-06-04T00:00:00.000Z,3706,17693,1,34
2021-06-05T00:00:00.000Z,3706,17693,1,33
2021-06-06T00:00:00.000Z,3706,17693,3,35
2021-06-07T00:00:00.000Z,3706,17693,0,31
2021-06-08T00:00:00.000Z,3706,17694,1,30
2021-06-09T00:00:00.000Z,3706,17694,0,30
2021-06-10T00:00:00.000Z,3706,17694,1,30
2021-06-11T00:00:00.000Z,3706,17694,0,30
2021-06-12T00:00:00.000Z,3706,17694,0,28
2021-06-13T00:00:00.000Z,3706,17694,0,27
2021-06-14T00:00:00.000Z,3706,17695,1,27
2021-06-15T00:00:00.000Z,3706,17695,0,24
2021-06-16T00:00:00.000Z,3706,17695,0,21
2021-06-17T00:00:00.000Z,3707,17695,1,21
2021-06-18T00:00:00.000Z,3707,17695,0,19
2021-06-19T00:00:00.000Z,3707,17695,0,19
2021-06-20T00:00:00.000Z,3707,17697,2,21
2021-06-21T00:00:00.000Z,3710,17697,0,21
2021-06-22T00:00:00.000Z,3710,17699,3,24
2021-06-23T00:00:00.000Z,3710,17699,0,23
2021-06-24T00:00:00.000Z,3710,17699,0,22
2021-06-25T00:00:00.000Z,3710,17700,1,22
2021-06-26T00:00:00.000Z,3711,17701,1,23
2021-06-27T00:00:00.000Z,3711,17702,1,22
2021-06-28T00:00:00.000Z,3711,17702,0,20
2021-06-29T00:00:00.000Z,3711,17702,0,20
2021-06-30T00:00:00.000Z,3711,17707,5,22
2021-07-01T00:00:00.000Z,3712,17707,1,23
2021-07-02T00:00:00.000Z,3712,17710,3,25
2021-07-03T00:00:00.000Z,3713,17714,4,27
2021-07-04T00:00:00.000Z,3713,17718,4,28
2021-07-05T00:00:00.000Z,3714,17723,5,32
2021-07-06T00:00:00.000Z,3715,17730,7,35
2021-07-07T00:00:00.000Z,3716,17738,9,41
2021-07-08T00:00:00.000Z,3717,17745,7,41
2021-07-09T00:00:00.000Z,3717,17749,5,39
2021-07-10T00:00:00.000Z,3718,17753,5,39
2021-07-11T00:00:00.000Z,3719,17763,13,48
2021-07-12T00:00:00.000Z,3719,17769,7,49
2021-07-13T00:00:00.000Z,3721,17775,6,45
2021-07-14T00:00:00.000Z,3723,17784,10,50
2021-07-15T00:00:00.000Z,3723,17794,11,55
2021-07-16T00:00:00.000Z,3723,17799,6,49
2021-07-17T00:00:00.000Z,3725,17811,16,58
2021-07-18T00:00:00.000Z,3725,17828,17,65
2021-07-19T00:00:00.000Z,3725,17836,11,61
2021-07-20T00:00:00.000Z,3726,17846,12,62
2021-07-21T00:00:00.000Z,3730,17858,13,67
2021-07-22T00:00:00.000Z,3733,17875,17,76
2021-07-23T00:00:00.000Z,3736,17896,21,87
2021-07-24T00:00:00.000Z,3737,17912,16,89
2021-07-25T00:00:00.000Z,3740,17930,22,96
2021-07-26T00:00:00.000Z,3748,17963,39,122
2021-07-27T00:00:00.000Z,3750,18005,45,154
2021-07-28T00:00:00.000Z,3756,18027,25,150
2021-07-29T00:00:00.000Z,3757,18056,33,155
2021-07-30T00:00:00.000Z,3760,18092,41,178
2021-07-31T00:00:00.000Z,3764,18127,39,196
2021-08-01T00:00:00.000Z,3770,18152,29,196
2021-08-02T00:00:00.000Z,3780,18193,45,213
2021-08-03T00:00:00.000Z,3790,18240,53,229
2021-08-04T00:00:00.000Z,3794,18287,49,237
2021-08-05T00:00:00.000Z,3801,18341,63,259
2021-08-06T00:00:00.000Z,3807,18391,55,276
2021-08-07T00:00:00.000Z,3812,18464,80,330
2021-08-08T00:00:00.000Z,3819,18545,87,375
2021-08-09T00:00:00.000Z,3831,18612,76,391
