date,amount,recovered
2020-10-26T00:00:00.000Z,884,1317
2020-10-27T00:00:00.000Z,887,979
2020-10-28T00:00:00.000Z,723,1314
2020-10-29T00:00:00.000Z,644,1456
2020-10-30T00:00:00.000Z,680,1073
2020-10-31T00:00:00.000Z,228,801
2020-11-01T00:00:00.000Z,658,1540
2020-11-02T00:00:00.000Z,788,928
2020-11-03T00:00:00.000Z,845,741
2020-11-04T00:00:00.000Z,769,638
2020-11-05T00:00:00.000Z,570,853
2020-11-06T00:00:00.000Z,691,904
2020-11-07T00:00:00.000Z,212,691
2020-11-08T00:00:00.000Z,534,685
2020-11-09T00:00:00.000Z,719,933
2020-11-10T00:00:00.000Z,675,337
2020-11-11T00:00:00.000Z,764,1107
2020-11-12T00:00:00.000Z,836,1218
2020-11-13T00:00:00.000Z,761,743
2020-11-14T00:00:00.000Z,292,428
2020-11-15T00:00:00.000Z,625,980
2020-11-16T00:00:00.000Z,873,669
2020-11-17T00:00:00.000Z,829,585
2020-11-18T00:00:00.000Z,796,807
2020-11-19T00:00:00.000Z,771,759
2020-11-20T00:00:00.000Z,773,683
2020-11-21T00:00:00.000Z,422,452
2020-11-22T00:00:00.000Z,762,1017
2020-11-23T00:00:00.000Z,959,660
2020-11-24T00:00:00.000Z,857,551
2020-11-25T00:00:00.000Z,1079,853
2020-11-26T00:00:00.000Z,1087,940
2020-11-27T00:00:00.000Z,1031,698
2020-11-28T00:00:00.000Z,582,424
2020-11-29T00:00:00.000Z,1024,1117
2020-11-30T00:00:00.000Z,1257,743
2020-12-01T00:00:00.000Z,1199,705
2020-12-02T00:00:00.000Z,1587,851
2020-12-03T00:00:00.000Z,1451,1445
2020-12-04T00:00:00.000Z,1516,870
2020-12-05T00:00:00.000Z,1000,603
2020-12-06T00:00:00.000Z,1364,1417
2020-12-07T00:00:00.000Z,1860,919
2020-12-08T00:00:00.000Z,1768,905
2020-12-09T00:00:00.000Z,1866,1045
2020-12-10T00:00:00.000Z,2006,1456
2020-12-11T00:00:00.000Z,1835,1155
2020-12-12T00:00:00.000Z,1296,928
2020-12-13T00:00:00.000Z,1729,1935
2020-12-14T00:00:00.000Z,2314,1277
2020-12-15T00:00:00.000Z,2890,1217
2020-12-16T00:00:00.000Z,2853,1637
2020-12-17T00:00:00.000Z,2846,1979
2020-12-18T00:00:00.000Z,2792,1578
2020-12-19T00:00:00.000Z,1886,1103
2020-12-20T00:00:00.000Z,3093,2613
2020-12-21T00:00:00.000Z,3784,1589
2020-12-22T00:00:00.000Z,4373,1516
2020-12-23T00:00:00.000Z,4034,2056
2020-12-24T00:00:00.000Z,4072,2914
2020-12-25T00:00:00.000Z,4011,2440
2020-12-26T00:00:00.000Z,2658,1846
2020-12-27T00:00:00.000Z,3515,4290
2020-12-28T00:00:00.000Z,5497,2521
2020-12-29T00:00:00.000Z,5583,2301
2020-12-30T00:00:00.000Z,571,945
