amount,date
365,2020-04-16T00:00:00.000Z
384,2020-04-17T00:00:00.000Z
383,2020-04-18T00:00:00.000Z
317,2020-04-19T00:00:00.000Z
548,2020-04-20T00:00:00.000Z
467,2020-04-21T00:00:00.000Z
372,2020-04-22T00:00:00.000Z
385,2020-04-23T00:00:00.000Z
507,2020-04-24T00:00:00.000Z
443,2020-04-25T00:00:00.000Z
235,2020-04-26T00:00:00.000Z
558,2020-04-27T00:00:00.000Z
499,2020-04-28T00:00:00.000Z
438,2020-04-29T00:00:00.000Z
405,2020-04-30T00:00:00.000Z
645,2020-05-01T00:00:00.000Z
268,2020-05-02T00:00:00.000Z
151,2020-05-03T00:00:00.000Z
364,2020-05-04T00:00:00.000Z
352,2020-05-05T00:00:00.000Z
206,2020-05-06T00:00:00.000Z
259,2020-05-07T00:00:00.000Z
301,2020-05-08T00:00:00.000Z
105,2020-05-09T00:00:00.000Z
123,2020-05-10T00:00:00.000Z
433,2020-05-11T00:00:00.000Z
197,2020-05-12T00:00:00.000Z
180,2020-05-13T00:00:00.000Z
243,2020-05-14T00:00:00.000Z
227,2020-05-15T00:00:00.000Z
67,2020-05-16T00:00:00.000Z
135,2020-05-17T00:00:00.000Z
283,2020-05-18T00:00:00.000Z
183,2020-05-19T00:00:00.000Z
126,2020-05-20T00:00:00.000Z
207,2020-05-21T00:00:00.000Z
166,2020-05-22T00:00:00.000Z
33,2020-05-23T00:00:00.000Z
109,2020-05-24T00:00:00.000Z
176,2020-05-25T00:00:00.000Z
93,2020-05-26T00:00:00.000Z
97,2020-05-27T00:00:00.000Z
138,2020-05-28T00:00:00.000Z
40,2020-05-29T00:00:00.000Z
29,2020-05-30T00:00:00.000Z
58,2020-05-31T00:00:00.000Z
105,2020-06-01T00:00:00.000Z
46,2020-06-02T00:00:00.000Z
33,2020-06-03T00:00:00.000Z
58,2020-06-04T00:00:00.000Z
36,2020-06-05T00:00:00.000Z
38,2020-06-06T00:00:00.000Z
52,2020-06-07T00:00:00.000Z
34,2020-06-08T00:00:00.000Z
45,2020-06-09T00:00:00.000Z
73,2020-06-10T00:00:00.000Z
74,2020-06-11T00:00:00.000Z
69,2020-06-12T00:00:00.000Z
52,2020-06-13T00:00:00.000Z
38,2020-06-14T00:00:00.000Z
70,2020-06-15T00:00:00.000Z
39,2020-06-16T00:00:00.000Z
49,2020-06-17T00:00:00.000Z
76,2020-06-18T00:00:00.000Z
67,2020-06-19T00:00:00.000Z
58,2020-06-20T00:00:00.000Z
44,2020-06-21T00:00:00.000Z
87,2020-06-22T00:00:00.000Z
113,2020-06-23T00:00:00.000Z
55,2020-06-24T00:00:00.000Z
123,2020-06-25T00:00:00.000Z
126,2020-06-26T00:00:00.000Z
88,2020-06-27T00:00:00.000Z
101,2020-06-28T00:00:00.000Z
195,2020-06-29T00:00:00.000Z
124,2020-06-30T00:00:00.000Z
110,2020-07-01T00:00:00.000Z
135,2020-07-02T00:00:00.000Z
138,2020-07-03T00:00:00.000Z
132,2020-07-04T00:00:00.000Z
157,2020-07-05T00:00:00.000Z
150,2020-07-06T00:00:00.000Z
163,2020-07-07T00:00:00.000Z
139,2020-07-08T00:00:00.000Z
204,2020-07-09T00:00:00.000Z
213,2020-07-10T00:00:00.000Z
210,2020-07-11T00:00:00.000Z
294,2020-07-12T00:00:00.000Z
336,2020-07-13T00:00:00.000Z
311,2020-07-14T00:00:00.000Z
385,2020-07-15T00:00:00.000Z
490,2020-07-16T00:00:00.000Z
498,2020-07-17T00:00:00.000Z
535,2020-07-18T00:00:00.000Z
430,2020-07-19T00:00:00.000Z
625,2020-07-20T00:00:00.000Z
636,2020-07-21T00:00:00.000Z
3709,2020-07-22T00:00:00.000Z
7230,2020-07-23T00:00:00.000Z
1903,2020-07-24T00:00:00.000Z
675,2020-07-25T00:00:00.000Z
2975,2020-07-26T00:00:00.000Z
1974,2020-07-27T00:00:00.000Z
1750,2020-07-28T00:00:00.000Z
1519,2020-07-29T00:00:00.000Z
1826,2020-07-30T00:00:00.000Z
1404,2020-07-31T00:00:00.000Z
575,2020-08-01T00:00:00.000Z
2668,2020-08-02T00:00:00.000Z
1948,2020-08-03T00:00:00.000Z
1826,2020-08-04T00:00:00.000Z
1610,2020-08-05T00:00:00.000Z
1937,2020-08-06T00:00:00.000Z
1361,2020-08-07T00:00:00.000Z
655,2020-08-08T00:00:00.000Z
2403,2020-08-09T00:00:00.000Z
1389,2020-08-10T00:00:00.000Z
1011,2020-08-11T00:00:00.000Z
1157,2020-08-12T00:00:00.000Z
1341,2020-08-13T00:00:00.000Z
1047,2020-08-14T00:00:00.000Z
597,2020-08-15T00:00:00.000Z
2185,2020-08-16T00:00:00.000Z
1222,2020-08-17T00:00:00.000Z
1307,2020-08-18T00:00:00.000Z
1518,2020-08-19T00:00:00.000Z
1402,2020-08-20T00:00:00.000Z
1599,2020-08-21T00:00:00.000Z
693,2020-08-22T00:00:00.000Z
2132,2020-08-23T00:00:00.000Z
1346,2020-08-24T00:00:00.000Z
2561,2020-08-25T00:00:00.000Z
2386,2020-08-26T00:00:00.000Z
1447,2020-08-27T00:00:00.000Z
1877,2020-08-28T00:00:00.000Z
722,2020-08-29T00:00:00.000Z
2190,2020-08-30T00:00:00.000Z
1197,2020-08-31T00:00:00.000Z
881,2020-09-01T00:00:00.000Z
110,2020-09-02T00:00:00.000Z
