cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,24,51.62,8.49,אדום,4649
אבו גוש,קטן מ-15,אין מידע,45,57.24,7.42,כתום,7862
אבו סנאן,קטן מ-15,אין מידע,42,29.36,7,כתום,14306
אבן יהודה,45,21.33,211,150.33,9.98,אדום,14036
אבני חפץ,קטן מ-15,אין מידע,18,86.58,9.64,אדום,2079
אום אל-פחם,קטן מ-15,אין מידע,59,10.40,4.95,צהוב,56713
אופקים,55,25.35,217,67.02,9.74,אדום,32378
אור יהודה,80,27.49,291,79.54,9.23,אדום,36587
אור עקיבא,56,22.86,245,126.18,10,אדום,19417
אורנית,32,26.67,120,133.19,9.47,אדום,9010
אזור,36,24.16,149,112.64,9.98,אדום,13228
אחוזת ברק,16,36.36,44,183.49,10,אדום,2398
אילת,112,28.00,400,76.18,9.2,אדום,52507
אכסאל,קטן מ-15,אין מידע,29,19.28,5.92,צהוב,15039
אלון שבות,קטן מ-15,אין מידע,26,83.57,8.89,אדום,3111
אליכין,קטן מ-15,אין מידע,44,126.95,10,אדום,3466
אלעד,15,25.00,60,12.20,7.76,אדום,49179
אלעזר,קטן מ-15,אין מידע,25,102.12,9.93,אדום,2448
אלפי מנשה,34,30.09,113,141.06,10,אדום,8011
אלקנה,23,23.71,97,245.01,10,אדום,3959
אעבלין,קטן מ-15,אין מידע,20,14.80,5.28,צהוב,13515
אפרת,55,31.98,172,150.61,10,אדום,11420
אריאל,34,21.66,157,76.63,9.81,אדום,20488
אשדוד,327,20.30,1611,71.18,9.54,אדום,226329
אשקלון,364,23.95,1520,103.80,10,אדום,146442
באקה אל-גרביה,קטן מ-15,אין מידע,49,16.09,4.92,צהוב,30448
באר יעקב,103,33.55,307,106.53,9.99,אדום,28818
באר שבע,546,21.80,2505,118.93,10,אדום,210624
בית אל,קטן מ-15,אין מידע,59,99.56,10,אדום,5926
בית אריה,15,30.61,49,91.73,9.92,אדום,5342
בית ג'ן,קטן מ-15,אין מידע,22,18.08,7.03,כתום,12169
בית דגן,קטן מ-15,אין מידע,80,109.62,9.96,אדום,7298
בית חשמונאי,קטן מ-15,אין מידע,37,169.03,9.98,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,41,191.23,10,אדום,2144
בית שאן,61,25.74,237,124.87,9.9,אדום,18980
בית שמש,78,23.71,329,24.88,8.18,אדום,132210
ביתר עילית,קטן מ-15,אין מידע,23,3.75,4.93,צהוב,61297
בני ברק,26,14.61,178,8.56,5.54,צהוב,208031
"בני עי""ש",קטן מ-15,אין מידע,46,66.65,9.55,אדום,6902
בנימינה-גבעת עדה,63,28.64,220,137.75,9.83,אדום,15971
בסמת טבעון,קטן מ-15,אין מידע,33,41.24,5.99,צהוב,8001
בת חפר,30,30.30,99,187.57,10,אדום,5278
בת ים,189,17.31,1092,85.46,9.2,אדום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,38,17.81,7.21,כתום,21331
ג'לג'וליה,קטן מ-15,אין מידע,22,21.37,6.23,כתום,10295
ג'סר א-זרקא,קטן מ-15,אין מידע,22,14.56,4.69,צהוב,15113
ג'ת,קטן מ-15,אין מידע,16,13.06,5.63,צהוב,12252
גבע בנימין,קטן מ-15,אין מידע,24,41.69,9.17,אדום,5757
גבעת אבני,קטן מ-15,אין מידע,28,134.62,9.79,אדום,2080
גבעת ברנר,19,35.19,54,202.63,10,אדום,2665
גבעת זאב,19,21.59,88,45.82,8.77,אדום,19205
גבעת שמואל,102,25.82,395,145.03,10,אדום,27236
גבעתיים,213,22.76,936,153.77,10,אדום,60872
גדרה,115,29.87,385,133.66,9.92,אדום,28805
גן יבנה,88,31.88,276,115.54,10,אדום,23887
גן נר,קטן מ-15,אין מידע,34,125.93,9.95,אדום,2700
גני תקווה,73,23.86,306,142.27,9.65,אדום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,35,19.59,6.85,כתום,17862
דייר חנא,קטן מ-15,אין מידע,26,24.86,6.31,כתום,10459
דימונה,89,25.21,353,100.99,9.43,אדום,34954
הוד השרון,288,26.52,1086,167.71,10,אדום,64755
הושעיה,קטן מ-15,אין מידע,36,172.33,10,אדום,2089
הר אדר,קטן מ-15,אין מידע,62,151.33,10,אדום,4097
הרצליה,366,23.30,1571,158.35,10,אדום,99208
זכרון יעקב,92,27.54,334,142.11,10,אדום,23503
זמר,קטן מ-15,אין מידע,18,24.92,6.41,כתום,7223
חדרה,219,23.17,945,95.52,9.84,אדום,98928
חולון,424,21.63,1960,99.74,9.8,אדום,196510
חורה,קטן מ-15,אין מידע,27,11.71,4.15,ירוק,23062
חיפה,615,20.84,2951,103.55,9.72,אדום,284981
חספין,קטן מ-15,אין מידע,28,136.52,8.92,אדום,2051
חצור הגלילית,24,23.53,102,106.94,10,אדום,9538
חריש,54,28.42,190,96.90,10,אדום,19608
חשמונאים,קטן מ-15,אין מידע,27,101.01,9.58,אדום,2673
טבריה,50,19.61,255,55.82,9.46,אדום,45686
טייבה,17,30.91,55,12.34,4.74,צהוב,44582
טירה,קטן מ-15,אין מידע,55,20.39,5.76,צהוב,26972
טירת כרמל,44,19.21,229,94.30,9.68,אדום,24285
טלמון,20,41.67,48,99.67,9.66,אדום,4816
טמרה,קטן מ-15,אין מידע,37,10.61,5.88,צהוב,34859
יבנאל,קטן מ-15,אין מידע,30,68.92,9.6,אדום,4353
יבנה,147,26.11,563,113.15,9.99,אדום,49759
יד בנימין,16,48.48,33,77.67,9.77,אדום,4249
יהוד,75,21.19,354,117.99,9.91,אדום,30003
יפיע,קטן מ-15,אין מידע,31,16.06,6.48,כתום,19298
יקיר,קטן מ-15,אין מידע,29,121.59,10,אדום,2385
יקנעם עילית,101,30.42,332,137.98,10,אדום,24061
ירוחם,49,34.27,143,133.90,10,אדום,10680
ירושלים,715,20.12,3553,37.29,7.78,אדום,952916
ירכא,קטן מ-15,אין מידע,18,10.37,5.16,צהוב,17360
כאבול,קטן מ-15,אין מידע,17,11.94,4.08,ירוק,14234
כוכב יאיר,33,20.25,163,186.54,9.93,אדום,8738
כסיפה,20,50.00,40,17.84,6.48,כתום,22418
כפר אדומים,קטן מ-15,אין מידע,41,86.70,9.99,אדום,4729
כפר האורנים,קטן מ-15,אין מידע,32,121.53,9.81,אדום,2633
כפר ורדים,קטן מ-15,אין מידע,64,116.47,9.4,אדום,5495
"כפר חב""ד",קטן מ-15,אין מידע,21,31.18,8.12,אדום,6735
כפר יאסיף,קטן מ-15,אין מידע,21,20.49,6.92,כתום,10249
כפר יונה,97,25.53,380,145.37,10,אדום,26140
כפר כנא,קטן מ-15,אין מידע,17,7.31,2.91,ירוק,23251
כפר סבא,420,26.77,1569,154.33,9.99,אדום,101664
כפר קאסם,קטן מ-15,אין מידע,43,17.74,5.2,צהוב,24236
כפר קרע,קטן מ-15,אין מידע,44,22.76,5.94,צהוב,19330
כפר תבור,20,32.79,61,138.60,10,אדום,4401
כרמיאל,84,19.44,432,93.53,9.97,אדום,46190
להבים,26,22.22,117,176.18,9.87,אדום,6641
לוד,101,25.57,395,48.89,8.27,אדום,80786
לפיד,קטן מ-15,אין מידע,39,166.31,9.82,אדום,2345
מבוא חורון,קטן מ-15,אין מידע,17,62.55,10,אדום,2718
מבשרת ציון,88,23.85,369,151.56,9.92,אדום,24347
מג'דל שמס,קטן מ-15,אין מידע,16,14.23,4.22,ירוק,11244
מגאר,23,27.38,84,36.10,7.4,כתום,23271
מגדל העמק,51,21.16,241,93.45,9.68,אדום,25790
מודיעין עילית,קטן מ-15,אין מידע,20,2.54,4.84,צהוב,78775
מודיעין-מכבים-רעות,485,30.35,1598,168.67,10,אדום,94744
מזכרת בתיה,39,21.08,185,122.56,9.92,אדום,15095
מיתר,28,20.59,136,136.51,10,אדום,9963
מעגלים,קטן מ-15,אין מידע,18,87.12,10,אדום,2066
מעגן מיכאל,קטן מ-15,אין מידע,28,134.68,9.61,אדום,2079
מעלה אדומים,64,20.38,314,83.06,9.89,אדום,37802
מעלה עירון,קטן מ-15,אין מידע,24,15.63,6.23,כתום,15351
