instituteDesc,occupancy,gOccupancy,occupancyDate
,,,2022-12-08T00:00:00.000Z
Tel Aviv Medical Center       ,,,2022-12-08T00:00:00.000Z
,,,2022-12-08T00:00:00.000Z
Assuta Ashdod                 ,,,2022-12-08T00:00:00.000Z
Soroka Medical Center         ,58.1,72.4,2022-12-08T00:00:00.000Z
Rabin K. Hasharon             ,58.8,75.5,2022-12-08T00:00:00.000Z
Hacarmel Hospital             ,62.3,76.7,2022-12-08T00:00:00.000Z
Poriah Hospital               ,67.9,69,2022-12-08T00:00:00.000Z
Bnei Ziom Medical Center      ,81.8,84.8,2022-12-08T00:00:00.000Z
Barzilai Medical Center       ,95.3,83.9,2022-12-08T00:00:00.000Z
,,,2022-12-08T00:00:00.000Z
Woolfson Medical Center       ,75,71.6,2022-12-08T00:00:00.000Z
Assaf Harofeh Medical Center  ,75.3,68.6,2022-12-08T00:00:00.000Z
Meir Hospital                 ,86,85.3,2022-12-08T00:00:00.000Z
      Ziv Hospital            ,90.6,78.7,2022-12-08T00:00:00.000Z
Haemek Valley Center Hospital ,91.6,78.3,2022-12-08T00:00:00.000Z
Laniado                       ,91,112.7,2022-12-08T00:00:00.000Z
Hillel Yaffeh Medical Center  ,97.3,91.7,2022-12-08T00:00:00.000Z
Hadassah Mount Scopus         ,108.3,79.5,2022-12-08T00:00:00.000Z
Hadassah Ein Kerem            ,133,101.1,2022-12-08T00:00:00.000Z
The Holy Family               ,,,2022-12-08T00:00:00.000Z
,,,2022-12-08T00:00:00.000Z
Yosephtal Hospital            ,,,2022-12-08T00:00:00.000Z
,,40.8,2022-12-08T00:00:00.000Z
Mayanei Hayeshua              ,,,2022-12-08T00:00:00.000Z
Nahariya                      ,104.2,90.7,2022-12-08T00:00:00.000Z
,,,2022-12-08T00:00:00.000Z
Kaplan Hospital               ,94.7,82.3,2022-12-08T00:00:00.000Z
Rambam                        ,94.9,91.1,2022-12-08T00:00:00.000Z
Shmuel Harofe                 ,97.2,81.5,2022-12-08T00:00:00.000Z
Chaim Sheba Medical Center    ,106.3,104,2022-12-08T00:00:00.000Z
Rabin K. Beilinson            ,126.9,102.5,2022-12-08T00:00:00.000Z
Shaare Zedek                  ,,,2022-12-08T00:00:00.000Z
