instituteDesc,occupancy,gOccupancy,occupancyDate
,,,2022-12-03T00:00:00.000Z
Tel Aviv Medical Center       ,,,2022-12-03T00:00:00.000Z
,,,2022-12-03T00:00:00.000Z
Rabin K. Hasharon             ,62.3,65.1,2022-12-03T00:00:00.000Z
Yosephtal Hospital            ,68.8,53.8,2022-12-03T00:00:00.000Z
Woolfson Medical Center       ,72.5,67.9,2022-12-03T00:00:00.000Z
Soroka Medical Center         ,73.3,74.3,2022-12-03T00:00:00.000Z
Meir Hospital                 ,74.5,88.8,2022-12-03T00:00:00.000Z
Laniado                       ,83.3,74.9,2022-12-03T00:00:00.000Z
Assaf Harofeh Medical Center  ,83,64.9,2022-12-03T00:00:00.000Z
Barzilai Medical Center       ,84.9,72,2022-12-03T00:00:00.000Z
      Ziv Hospital            ,85.9,62,2022-12-03T00:00:00.000Z
Haemek Valley Center Hospital ,86.5,68.1,2022-12-03T00:00:00.000Z
Bnei Ziom Medical Center      ,91.7,68.1,2022-12-03T00:00:00.000Z
Poriah Hospital               ,91,64.8,2022-12-03T00:00:00.000Z
Hillel Yaffeh Medical Center  ,95.9,77.9,2022-12-03T00:00:00.000Z
Rambam                        ,103,81.6,2022-12-03T00:00:00.000Z
Kaplan Hospital               ,105.3,94.3,2022-12-03T00:00:00.000Z
Chaim Sheba Medical Center    ,105,104.6,2022-12-03T00:00:00.000Z
Nahariya                      ,107.4,78.7,2022-12-03T00:00:00.000Z
Hadassah Mount Scopus         ,108.3,70.5,2022-12-03T00:00:00.000Z
Assuta Ashdod                 ,113.6,90.8,2022-12-03T00:00:00.000Z
,,,2022-12-03T00:00:00.000Z
Rabin K. Beilinson            ,118.5,92.3,2022-12-03T00:00:00.000Z
Hadassah Ein Kerem            ,135,90.2,2022-12-03T00:00:00.000Z
Hacarmel Hospital             ,,,2022-12-03T00:00:00.000Z
The Holy Family               ,,,2022-12-03T00:00:00.000Z
,,,2022-12-03T00:00:00.000Z
Mayanei Hayeshua              ,,,2022-12-03T00:00:00.000Z
,,,2022-12-03T00:00:00.000Z
Shmuel Harofe                 ,,,2022-12-03T00:00:00.000Z
Shaare Zedek                  ,,,2022-12-03T00:00:00.000Z
