day_date,age_group,verified_amount_vaccinated,verified_amount_expired,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_expired_normalized,verified_not_vaccinated_normalized
2021-01-17T00:00:00.000Z,כלל האוכלוסיה,1,0,4714,3.9,0,66.1
2021-01-17T00:00:00.000Z,מתחת לגיל 60,1,0,4438,6.4,0,66.7
2021-01-17T00:00:00.000Z,מעל גיל 60,0,0,243,0,0,51.4
2021-01-18T00:00:00.000Z,מתחת לגיל 60,2,0,8300,7.9,0,125.9
2021-01-18T00:00:00.000Z,כלל האוכלוסיה,6,0,8715,13.2,0,123.5
2021-01-18T00:00:00.000Z,מעל גיל 60,4,0,346,19.8,0,74.3
2021-01-19T00:00:00.000Z,מעל גיל 60,2,0,319,4.6,0,69.5
2021-01-19T00:00:00.000Z,מתחת לגיל 60,7,0,6956,18.2,0,106.6
2021-01-19T00:00:00.000Z,כלל האוכלוסיה,9,0,7325,11,0,104.9
2021-01-20T00:00:00.000Z,מעל גיל 60,9,0,323,10.6,0,71.3
2021-01-20T00:00:00.000Z,מתחת לגיל 60,9,0,6788,16.4,0,105.2
2021-01-20T00:00:00.000Z,כלל האוכלוסיה,18,0,7152,12.9,0,103.5
2021-01-21T00:00:00.000Z,מעל גיל 60,9,0,299,6.6,0,67.1
2021-01-21T00:00:00.000Z,מתחת לגיל 60,15,0,5915,20.6,0,92.5
2021-01-21T00:00:00.000Z,כלל האוכלוסיה,24,0,6256,11.4,0,91.5
2021-01-22T00:00:00.000Z,מתחת לגיל 60,7,0,6030,8.7,0,94.8
2021-01-22T00:00:00.000Z,כלל האוכלוסיה,26,0,6313,10.5,0,92.8
2021-01-22T00:00:00.000Z,מעל גיל 60,18,0,254,10.8,0,57.4
2021-01-23T00:00:00.000Z,מתחת לגיל 60,5,0,1870,5.9,0,29.6
2021-01-23T00:00:00.000Z,מעל גיל 60,7,0,122,3.7,0,27.8
2021-01-23T00:00:00.000Z,כלל האוכלוסיה,12,0,2009,4.4,0,29.7
2021-01-24T00:00:00.000Z,מתחת לגיל 60,9,0,3856,8.3,0,61.6
2021-01-24T00:00:00.000Z,כלל האוכלוסיה,30,0,4086,8.3,0,61.1
2021-01-24T00:00:00.000Z,מעל גיל 60,21,0,194,8.3,0,44.8
2021-01-25T00:00:00.000Z,מתחת לגיל 60,23,0,7030,15.6,0,113.7
2021-01-25T00:00:00.000Z,כלל האוכלוסיה,73,0,7385,15.2,0,111.7
2021-01-25T00:00:00.000Z,מעל גיל 60,50,0,322,15,0,75.6
2021-01-26T00:00:00.000Z,כלל האוכלוסיה,95,0,6610,15.4,0,101.2
2021-01-26T00:00:00.000Z,מתחת לגיל 60,29,0,6262,14.9,0,102.4
2021-01-26T00:00:00.000Z,מעל גיל 60,66,0,299,15.6,0,71.3
2021-01-27T00:00:00.000Z,כלל האוכלוסיה,119,0,6448,15.6,0,99.9
2021-01-27T00:00:00.000Z,מתחת לגיל 60,42,0,6100,16.8,0,101
2021-01-27T00:00:00.000Z,מעל גיל 60,77,0,262,15,0,63.4
2021-01-28T00:00:00.000Z,מתחת לגיל 60,55,0,5558,17.1,0,93.2
2021-01-28T00:00:00.000Z,מעל גיל 60,119,0,278,19.7,0,68.1
2021-01-28T00:00:00.000Z,כלל האוכלוסיה,174,0,5875,18.8,0,92.2
2021-01-29T00:00:00.000Z,מתחת לגיל 60,39,0,5332,11,0,89.9
2021-01-29T00:00:00.000Z,כלל האוכלוסיה,130,0,5567,13,0,87.8
2021-01-29T00:00:00.000Z,מעל גיל 60,91,0,205,14.1,0,50.5
2021-01-30T00:00:00.000Z,מעל גיל 60,25,0,113,3.7,0,27.9
2021-01-30T00:00:00.000Z,כלל האוכלוסיה,37,0,2143,3.5,0,34
2021-01-30T00:00:00.000Z,מתחת לגיל 60,12,0,2016,3.2,0,34.2
2021-01-31T00:00:00.000Z,מתחת לגיל 60,46,0,3938,10.2,0,67.5
2021-01-31T00:00:00.000Z,מעל גיל 60,60,0,157,8.1,0,39.3
2021-01-31T00:00:00.000Z,כלל האוכלוסיה,106,0,4116,8.9,0,66.1
2021-02-01T00:00:00.000Z,מעל גיל 60,132,0,287,16.3,0,73
2021-02-01T00:00:00.000Z,כלל האוכלוסיה,219,0,7260,16.4,0,118.1
2021-02-01T00:00:00.000Z,מתחת לגיל 60,87,0,6939,16.6,0,120.6
2021-02-02T00:00:00.000Z,מתחת לגיל 60,95,0,6202,16.1,0,109
2021-02-02T00:00:00.000Z,מעל גיל 60,132,0,287,15.2,0,74
2021-02-02T00:00:00.000Z,כלל האוכלוסיה,227,0,6531,15.6,0,107.5
2021-02-03T00:00:00.000Z,כלל האוכלוסיה,178,0,6068,11.2,0,100.8
2021-02-03T00:00:00.000Z,מתחת לגיל 60,87,0,5773,13.3,0,102.4
2021-02-03T00:00:00.000Z,מעל גיל 60,91,0,232,9.8,0,60.7
2021-02-04T00:00:00.000Z,כלל האוכלוסיה,197,0,5986,11.5,0,100.7
2021-02-04T00:00:00.000Z,מעל גיל 60,120,0,252,12.2,0,66.6
