date,amount,total
2020-08-21T00:00:00.000Z,13,827
2020-08-22T00:00:00.000Z,10,837
2020-08-23T00:00:00.000Z,13,850
2020-08-24T00:00:00.000Z,16,866
2020-08-25T00:00:00.000Z,19,885
2020-08-26T00:00:00.000Z,11,896
2020-08-27T00:00:00.000Z,11,907
2020-08-28T00:00:00.000Z,13,920
2020-08-29T00:00:00.000Z,5,925
2020-08-30T00:00:00.000Z,14,939
2020-08-31T00:00:00.000Z,23,962
2020-09-01T00:00:00.000Z,15,977
2020-09-02T00:00:00.000Z,13,990
2020-09-03T00:00:00.000Z,16,1006
2020-09-04T00:00:00.000Z,12,1018
2020-09-05T00:00:00.000Z,15,1033
2020-09-06T00:00:00.000Z,12,1045
2020-09-07T00:00:00.000Z,17,1062
2020-09-08T00:00:00.000Z,20,1082
2020-09-09T00:00:00.000Z,15,1097
2020-09-10T00:00:00.000Z,14,1111
2020-09-11T00:00:00.000Z,20,1131
2020-09-12T00:00:00.000Z,15,1146
2020-09-13T00:00:00.000Z,17,1163
2020-09-14T00:00:00.000Z,20,1183
2020-09-15T00:00:00.000Z,16,1199
2020-09-16T00:00:00.000Z,26,1225
2020-09-17T00:00:00.000Z,17,1242
2020-09-18T00:00:00.000Z,21,1263
2020-09-19T00:00:00.000Z,28,1291
2020-09-20T00:00:00.000Z,21,1312
2020-09-21T00:00:00.000Z,32,1344
2020-09-22T00:00:00.000Z,25,1369
2020-09-23T00:00:00.000Z,25,1394
2020-09-24T00:00:00.000Z,31,1425
2020-09-25T00:00:00.000Z,29,1454
2020-09-26T00:00:00.000Z,27,1481
2020-09-27T00:00:00.000Z,31,1512
2020-09-28T00:00:00.000Z,28,1540
2020-09-29T00:00:00.000Z,35,1575
2020-09-30T00:00:00.000Z,37,1612
2020-10-01T00:00:00.000Z,46,1658
2020-10-02T00:00:00.000Z,25,1683
2020-10-03T00:00:00.000Z,38,1721
2020-10-04T00:00:00.000Z,37,1758
2020-10-05T00:00:00.000Z,27,1785
2020-10-06T00:00:00.000Z,45,1830
2020-10-07T00:00:00.000Z,26,1856
2020-10-08T00:00:00.000Z,47,1903
2020-10-09T00:00:00.000Z,40,1943
2020-10-10T00:00:00.000Z,35,1978
2020-10-11T00:00:00.000Z,45,2023
2020-10-12T00:00:00.000Z,30,2053
2020-10-13T00:00:00.000Z,37,2090
2020-10-14T00:00:00.000Z,34,2124
2020-10-15T00:00:00.000Z,32,2156
2020-10-16T00:00:00.000Z,35,2191
2020-10-17T00:00:00.000Z,32,2223
2020-10-18T00:00:00.000Z,33,2256
2020-10-19T00:00:00.000Z,31,2287
2020-10-20T00:00:00.000Z,20,2307
2020-10-21T00:00:00.000Z,25,2332
2020-10-22T00:00:00.000Z,29,2361
2020-10-23T00:00:00.000Z,26,2387
2020-10-24T00:00:00.000Z,26,2413
2020-10-25T00:00:00.000Z,34,2447
2020-10-26T00:00:00.000Z,28,2475
2020-10-27T00:00:00.000Z,28,2503
2020-10-28T00:00:00.000Z,10,2513
2020-10-29T00:00:00.000Z,19,2532
2020-10-30T00:00:00.000Z,12,2544
2020-10-31T00:00:00.000Z,25,2569
2020-11-01T00:00:00.000Z,19,2588
2020-11-02T00:00:00.000Z,15,2603
2020-11-03T00:00:00.000Z,26,2629
2020-11-04T00:00:00.000Z,15,2644
2020-11-05T00:00:00.000Z,14,2658
2020-11-06T00:00:00.000Z,16,2674
2020-11-07T00:00:00.000Z,8,2682
2020-11-08T00:00:00.000Z,7,2689
2020-11-09T00:00:00.000Z,7,2696
2020-11-10T00:00:00.000Z,10,2706
2020-11-11T00:00:00.000Z,7,2713
2020-11-12T00:00:00.000Z,12,2725
2020-11-13T00:00:00.000Z,5,2730
2020-11-14T00:00:00.000Z,11,2741
2020-11-15T00:00:00.000Z,14,2755
2020-11-16T00:00:00.000Z,9,2764
2020-11-17T00:00:00.000Z,12,2776
2020-11-18T00:00:00.000Z,7,2783
2020-11-19T00:00:00.000Z,8,2791
2020-11-20T00:00:00.000Z,6,2797
2020-11-21T00:00:00.000Z,12,2809
2020-11-22T00:00:00.000Z,16,2825
2020-11-23T00:00:00.000Z,7,2832
2020-11-24T00:00:00.000Z,5,2837
2020-11-25T00:00:00.000Z,5,2842
2020-11-26T00:00:00.000Z,9,2851
2020-11-27T00:00:00.000Z,7,2858
2020-11-28T00:00:00.000Z,9,2867
2020-11-29T00:00:00.000Z,10,2877
2020-11-30T00:00:00.000Z,6,2883
2020-12-01T00:00:00.000Z,10,2893
2020-12-02T00:00:00.000Z,5,2898
2020-12-03T00:00:00.000Z,10,2908
2020-12-04T00:00:00.000Z,9,2917
2020-12-05T00:00:00.000Z,10,2927
2020-12-06T00:00:00.000Z,8,2935
2020-12-07T00:00:00.000Z,7,2942
2020-12-08T00:00:00.000Z,12,2954
2020-12-09T00:00:00.000Z,13,2967
2020-12-10T00:00:00.000Z,13,2980
2020-12-11T00:00:00.000Z,11,2991
2020-12-12T00:00:00.000Z,16,3007
2020-12-13T00:00:00.000Z,9,3016
2020-12-14T00:00:00.000Z,11,3027
2020-12-15T00:00:00.000Z,16,3043
2020-12-16T00:00:00.000Z,15,3058
2020-12-17T00:00:00.000Z,17,3075
2020-12-18T00:00:00.000Z,16,3091
2020-12-19T00:00:00.000Z,19,3110
2020-12-20T00:00:00.000Z,19,3129
2020-12-21T00:00:00.000Z,16,3145
2020-12-22T00:00:00.000Z,13,3158
2020-12-23T00:00:00.000Z,25,3183
2020-12-24T00:00:00.000Z,15,3198
2020-12-25T00:00:00.000Z,21,3219
2020-12-26T00:00:00.000Z,23,3242
2020-12-27T00:00:00.000Z,21,3263
2020-12-28T00:00:00.000Z,32,3295
2020-12-29T00:00:00.000Z,25,3320
2020-12-30T00:00:00.000Z,16,3336
2020-12-31T00:00:00.000Z,36,3372
2021-01-01T00:00:00.000Z,34,3406
2021-01-02T00:00:00.000Z,26,3432
2021-01-03T00:00:00.000Z,26,3458
2021-01-04T00:00:00.000Z,38,3496
2021-01-05T00:00:00.000Z,23,3519
2021-01-06T00:00:00.000Z,44,3563
2021-01-07T00:00:00.000Z,48,3611
2021-01-08T00:00:00.000Z,46,3657
2021-01-09T00:00:00.000Z,20,3677
2021-01-10T00:00:00.000Z,43,3720
2021-01-11T00:00:00.000Z,28,3748
2021-01-12T00:00:00.000Z,56,3804
2021-01-13T00:00:00.000Z,57,3861
2021-01-14T00:00:00.000Z,59,3920
2021-01-15T00:00:00.000Z,52,3972
2021-01-16T00:00:00.000Z,47,4019
2021-01-17T00:00:00.000Z,56,4075
2021-01-18T00:00:00.000Z,46,4121
2021-01-19T00:00:00.000Z,43,4164
2021-01-20T00:00:00.000Z,56,4220
2021-01-21T00:00:00.000Z,48,4268
2021-01-22T00:00:00.000Z,66,4334
2021-01-23T00:00:00.000Z,51,4385
2021-01-24T00:00:00.000Z,77,4462
2021-01-25T00:00:00.000Z,60,4522
2021-01-26T00:00:00.000Z,53,4575
2021-01-27T00:00:00.000Z,61,4636
2021-01-28T00:00:00.000Z,49,4685
2021-01-29T00:00:00.000Z,45,4730
2021-01-30T00:00:00.000Z,38,4768
2021-01-31T00:00:00.000Z,51,4819
2021-02-01T00:00:00.000Z,47,4866
2021-02-02T00:00:00.000Z,61,4927
2021-02-03T00:00:00.000Z,57,4984
2021-02-04T00:00:00.000Z,48,5032
2021-02-05T00:00:00.000Z,33,5065
2021-02-06T00:00:00.000Z,52,5117
2021-02-07T00:00:00.000Z,44,5161
2021-02-08T00:00:00.000Z,30,5191
2021-02-09T00:00:00.000Z,42,5233
2021-02-10T00:00:00.000Z,32,5265
2021-02-11T00:00:00.000Z,30,5295
2021-02-12T00:00:00.000Z,41,5336
2021-02-13T00:00:00.000Z,29,5365
2021-02-14T00:00:00.000Z,37,5402
2021-02-15T00:00:00.000Z,16,5418
2021-02-16T00:00:00.000Z,42,5460
2021-02-17T00:00:00.000Z,27,5487
2021-02-18T00:00:00.000Z,35,5522
2021-02-19T00:00:00.000Z,22,5544
2021-02-20T00:00:00.000Z,25,5569
2021-02-21T00:00:00.000Z,24,5593
2021-02-22T00:00:00.000Z,16,5609
2021-02-23T00:00:00.000Z,35,5644
2021-02-24T00:00:00.000Z,27,5671
2021-02-25T00:00:00.000Z,23,5694
2021-02-26T00:00:00.000Z,22,5716
2021-02-27T00:00:00.000Z,29,5745
2021-02-28T00:00:00.000Z,21,5766
2021-03-01T00:00:00.000Z,18,5784
2021-03-02T00:00:00.000Z,21,5805
2021-03-03T00:00:00.000Z,17,5822
2021-03-04T00:00:00.000Z,17,5839
2021-03-05T00:00:00.000Z,18,5857
2021-03-06T00:00:00.000Z,20,5877
2021-03-07T00:00:00.000Z,15,5892
2021-03-08T00:00:00.000Z,22,5914
2021-03-09T00:00:00.000Z,15,5929
2021-03-10T00:00:00.000Z,17,5946
2021-03-11T00:00:00.000Z,18,5964
2021-03-12T00:00:00.000Z,12,5976
2021-03-13T00:00:00.000Z,16,5992
2021-03-14T00:00:00.000Z,27,6019
2021-03-15T00:00:00.000Z,16,6035
2021-03-16T00:00:00.000Z,17,6052
2021-03-17T00:00:00.000Z,13,6065
2021-03-18T00:00:00.000Z,8,6073
2021-03-19T00:00:00.000Z,12,6085
2021-03-20T00:00:00.000Z,7,6092
2021-03-21T00:00:00.000Z,14,6106
2021-03-22T00:00:00.000Z,13,6119
2021-03-23T00:00:00.000Z,15,6134
2021-03-24T00:00:00.000Z,10,6144
2021-03-25T00:00:00.000Z,10,6154
2021-03-26T00:00:00.000Z,11,6165
2021-03-27T00:00:00.000Z,6,6171
2021-03-28T00:00:00.000Z,12,6183
2021-03-29T00:00:00.000Z,10,6193
2021-03-30T00:00:00.000Z,11,6204
2021-03-31T00:00:00.000Z,16,6220
2021-04-01T00:00:00.000Z,7,6227
2021-04-02T00:00:00.000Z,16,6243
2021-04-03T00:00:00.000Z,7,6250
2021-04-04T00:00:00.000Z,8,6258
2021-04-05T00:00:00.000Z,6,6264
2021-04-06T00:00:00.000Z,6,6270
2021-04-07T00:00:00.000Z,9,6279
2021-04-08T00:00:00.000Z,11,6290
2021-04-09T00:00:00.000Z,10,6300
2021-04-10T00:00:00.000Z,9,6309
2021-04-11T00:00:00.000Z,6,6315
2021-04-12T00:00:00.000Z,6,6321
2021-04-13T00:00:00.000Z,13,6334
2021-04-14T00:00:00.000Z,3,6337
2021-04-15T00:00:00.000Z,2,6339
2021-04-16T00:00:00.000Z,5,6344
2021-04-17T00:00:00.000Z,7,6351
2021-04-18T00:00:00.000Z,4,6355
2021-04-19T00:00:00.000Z,3,6358
2021-04-20T00:00:00.000Z,3,6361
2021-04-21T00:00:00.000Z,2,6363
2021-04-22T00:00:00.000Z,2,6365
2021-04-23T00:00:00.000Z,5,6370
2021-04-24T00:00:00.000Z,4,6374
2021-04-25T00:00:00.000Z,2,6376
2021-04-26T00:00:00.000Z,3,6379
2021-04-27T00:00:00.000Z,5,6384
2021-04-28T00:00:00.000Z,0,6384
2021-04-29T00:00:00.000Z,2,6386
2021-04-30T00:00:00.000Z,2,6388
2021-05-01T00:00:00.000Z,2,6390
2021-05-02T00:00:00.000Z,1,6391
2021-05-03T00:00:00.000Z,2,6393
2021-05-04T00:00:00.000Z,2,6395
2021-05-05T00:00:00.000Z,2,6397
2021-05-06T00:00:00.000Z,2,6399
2021-05-07T00:00:00.000Z,2,6401
2021-05-08T00:00:00.000Z,1,6402
2021-05-09T00:00:00.000Z,1,6403
2021-05-10T00:00:00.000Z,2,6405
2021-05-11T00:00:00.000Z,1,6406
2021-05-12T00:00:00.000Z,0,6406
2021-05-13T00:00:00.000Z,3,6409
2021-05-14T00:00:00.000Z,0,6409
2021-05-15T00:00:00.000Z,1,6410
2021-05-16T00:00:00.000Z,1,6411
2021-05-17T00:00:00.000Z,3,6414
2021-05-18T00:00:00.000Z,0,6414
2021-05-19T00:00:00.000Z,0,6414
2021-05-20T00:00:00.000Z,0,6414
2021-05-21T00:00:00.000Z,2,6416
2021-05-22T00:00:00.000Z,0,6416
2021-05-23T00:00:00.000Z,1,6417
2021-05-24T00:00:00.000Z,1,6418
2021-05-25T00:00:00.000Z,1,6419
2021-05-26T00:00:00.000Z,0,6419
2021-05-27T00:00:00.000Z,2,6421
2021-05-28T00:00:00.000Z,1,6422
2021-05-29T00:00:00.000Z,0,6422
2021-05-30T00:00:00.000Z,0,6422
2021-05-31T00:00:00.000Z,0,6422
2021-06-01T00:00:00.000Z,1,6423
2021-06-02T00:00:00.000Z,0,6423
2021-06-03T00:00:00.000Z,1,6424
2021-06-04T00:00:00.000Z,0,6424
2021-06-05T00:00:00.000Z,1,6425
2021-06-06T00:00:00.000Z,0,6425
2021-06-07T00:00:00.000Z,0,6425
2021-06-08T00:00:00.000Z,1,6426
2021-06-09T00:00:00.000Z,0,6426
2021-06-10T00:00:00.000Z,0,6426
2021-06-11T00:00:00.000Z,0,6426
2021-06-12T00:00:00.000Z,1,6427
2021-06-13T00:00:00.000Z,1,6428
2021-06-14T00:00:00.000Z,0,6428
2021-06-15T00:00:00.000Z,0,6428
2021-06-16T00:00:00.000Z,0,6428
2021-06-17T00:00:00.000Z,0,6428
2021-06-18T00:00:00.000Z,0,6428
2021-06-19T00:00:00.000Z,0,6428
2021-06-20T00:00:00.000Z,0,6428
2021-06-21T00:00:00.000Z,0,6428
2021-06-22T00:00:00.000Z,0,6428
2021-06-23T00:00:00.000Z,1,6429
2021-06-24T00:00:00.000Z,0,6429
2021-06-25T00:00:00.000Z,0,6429
2021-06-26T00:00:00.000Z,0,6429
2021-06-27T00:00:00.000Z,0,6429
2021-06-28T00:00:00.000Z,0,6429
2021-06-29T00:00:00.000Z,0,6429
2021-06-30T00:00:00.000Z,0,6429
2021-07-01T00:00:00.000Z,0,6429
2021-07-02T00:00:00.000Z,0,6429
2021-07-03T00:00:00.000Z,0,6429
2021-07-04T00:00:00.000Z,0,6429
2021-07-05T00:00:00.000Z,0,6429
