instituteDesc,occupancy,gOccupancy,occupancyDate
,,,2022-11-30T00:00:00.000Z
Tel Aviv Medical Center       ,,,2022-11-30T00:00:00.000Z
,,,2022-11-30T00:00:00.000Z
Yosephtal Hospital            ,56.3,69.2,2022-11-30T00:00:00.000Z
Rabin K. Hasharon             ,62.3,78.8,2022-11-30T00:00:00.000Z
Woolfson Medical Center       ,67.6,76.9,2022-11-30T00:00:00.000Z
Hacarmel Hospital             ,77.4,93,2022-11-30T00:00:00.000Z
Soroka Medical Center         ,79.1,83.6,2022-11-30T00:00:00.000Z
Poriah Hospital               ,82.1,73,2022-11-30T00:00:00.000Z
Kaplan Hospital               ,82,85.5,2022-11-30T00:00:00.000Z
Hadassah Mount Scopus         ,83.3,78.8,2022-11-30T00:00:00.000Z
Haemek Valley Center Hospital ,83.2,68.6,2022-11-30T00:00:00.000Z
Barzilai Medical Center       ,84.9,81.5,2022-11-30T00:00:00.000Z
Assaf Harofeh Medical Center  ,84.2,71.3,2022-11-30T00:00:00.000Z
Meir Hospital                 ,87.5,88,2022-11-30T00:00:00.000Z
Bnei Ziom Medical Center      ,88.4,86.6,2022-11-30T00:00:00.000Z
Shmuel Harofe                 ,88.9,78.3,2022-11-30T00:00:00.000Z
      Ziv Hospital            ,89.1,80.1,2022-11-30T00:00:00.000Z
Laniado                       ,91,107.7,2022-11-30T00:00:00.000Z
Hillel Yaffeh Medical Center  ,93.8,85.6,2022-11-30T00:00:00.000Z
Hadassah Ein Kerem            ,114.6,96.2,2022-11-30T00:00:00.000Z
Assuta Ashdod                 ,118.6,110.2,2022-11-30T00:00:00.000Z
,,,2022-11-30T00:00:00.000Z
The Holy Family               ,,,2022-11-30T00:00:00.000Z
,,,2022-11-30T00:00:00.000Z
,,40.5,2022-11-30T00:00:00.000Z
Mayanei Hayeshua              ,,,2022-11-30T00:00:00.000Z
Nahariya                      ,92.1,82.7,2022-11-30T00:00:00.000Z
,,,2022-11-30T00:00:00.000Z
Rambam                        ,96,90,2022-11-30T00:00:00.000Z
Rabin K. Beilinson            ,127.8,104.2,2022-11-30T00:00:00.000Z
Chaim Sheba Medical Center    ,,,2022-11-30T00:00:00.000Z
Shaare Zedek                  ,,,2022-11-30T00:00:00.000Z
