day_date,age_group,verified_amount_vaccinated,verified_amount_expired,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_expired_normalized,verified_not_vaccinated_normalized
2021-01-17T00:00:00.000Z,כלל האוכלוסיה,1,0,4723,3.9,0,66.3
2021-01-17T00:00:00.000Z,מתחת לגיל 60,1,0,4443,6.4,0,66.7
2021-01-17T00:00:00.000Z,מעל גיל 60,0,0,243,0,0,51.4
2021-01-18T00:00:00.000Z,כלל האוכלוסיה,6,0,8725,13.2,0,123.6
2021-01-18T00:00:00.000Z,מתחת לגיל 60,2,0,8296,7.9,0,125.8
2021-01-18T00:00:00.000Z,מעל גיל 60,4,0,347,19.8,0,74.5
2021-01-19T00:00:00.000Z,מתחת לגיל 60,7,0,6979,18.3,0,106.9
2021-01-19T00:00:00.000Z,כלל האוכלוסיה,9,0,7356,11,0,105.3
2021-01-19T00:00:00.000Z,מעל גיל 60,2,0,321,4.6,0,69.9
2021-01-20T00:00:00.000Z,כלל האוכלוסיה,18,0,7180,12.9,0,103.9
2021-01-20T00:00:00.000Z,מעל גיל 60,9,0,324,10.6,0,71.5
2021-01-20T00:00:00.000Z,מתחת לגיל 60,9,0,6805,16.4,0,105.4
2021-01-21T00:00:00.000Z,מעל גיל 60,8,0,301,5.8,0,67.4
2021-01-21T00:00:00.000Z,כלל האוכלוסיה,23,0,6283,11,0,91.9
2021-01-21T00:00:00.000Z,מתחת לגיל 60,15,0,5935,20.7,0,92.8
2021-01-22T00:00:00.000Z,כלל האוכלוסיה,26,0,6336,10.5,0,93.1
2021-01-22T00:00:00.000Z,מעל גיל 60,18,0,255,10.8,0,57.6
2021-01-22T00:00:00.000Z,מתחת לגיל 60,7,0,6050,8.7,0,95.1
2021-01-23T00:00:00.000Z,כלל האוכלוסיה,12,0,2014,4.4,0,29.8
2021-01-23T00:00:00.000Z,מעל גיל 60,7,0,123,3.7,0,28
2021-01-23T00:00:00.000Z,מתחת לגיל 60,5,0,1874,5.9,0,29.6
2021-01-24T00:00:00.000Z,מתחת לגיל 60,9,0,3871,8.4,0,61.8
2021-01-24T00:00:00.000Z,כלל האוכלוסיה,30,0,4107,8.3,0,61.4
2021-01-24T00:00:00.000Z,מעל גיל 60,21,0,196,8.3,0,45.2
2021-01-25T00:00:00.000Z,מתחת לגיל 60,23,0,7045,15.6,0,113.9
2021-01-25T00:00:00.000Z,מעל גיל 60,50,0,323,15,0,75.8
2021-01-25T00:00:00.000Z,כלל האוכלוסיה,73,0,7410,15.2,0,112.1
2021-01-26T00:00:00.000Z,מעל גיל 60,66,0,300,15.6,0,71.5
2021-01-26T00:00:00.000Z,כלל האוכלוסיה,95,0,6622,15.4,0,101.3
2021-01-26T00:00:00.000Z,מתחת לגיל 60,29,0,6271,14.9,0,102.6
2021-01-27T00:00:00.000Z,כלל האוכלוסיה,120,0,6474,15.7,0,100.3
2021-01-27T00:00:00.000Z,מעל גיל 60,78,0,262,15.2,0,63.3
2021-01-27T00:00:00.000Z,מתחת לגיל 60,42,0,6116,16.8,0,101.2
2021-01-28T00:00:00.000Z,מעל גיל 60,119,0,278,19.7,0,68
2021-01-28T00:00:00.000Z,מתחת לגיל 60,55,0,5565,17.1,0,93.2
2021-01-28T00:00:00.000Z,כלל האוכלוסיה,174,0,5884,18.8,0,92.3
2021-01-29T00:00:00.000Z,מעל גיל 60,92,0,204,14.3,0,50.2
2021-01-29T00:00:00.000Z,מתחת לגיל 60,38,0,5345,10.7,0,90.1
2021-01-29T00:00:00.000Z,כלל האוכלוסיה,130,0,5581,13,0,88
2021-01-30T00:00:00.000Z,כלל האוכלוסיה,37,0,2144,3.5,0,34
2021-01-30T00:00:00.000Z,מעל גיל 60,26,0,113,3.9,0,27.9
2021-01-30T00:00:00.000Z,מתחת לגיל 60,11,0,2016,2.9,0,34.2
2021-01-31T00:00:00.000Z,כלל האוכלוסיה,105,0,4133,8.8,0,66.3
2021-01-31T00:00:00.000Z,מתחת לגיל 60,46,0,3952,10.3,0,67.7
2021-01-31T00:00:00.000Z,מעל גיל 60,59,0,158,7.9,0,39.5
2021-02-01T00:00:00.000Z,מתחת לגיל 60,86,0,6959,16.5,0,120.9
2021-02-01T00:00:00.000Z,מעל גיל 60,130,0,288,16.1,0,73.1
2021-02-01T00:00:00.000Z,כלל האוכלוסיה,218,0,7288,16.4,0,118.5
2021-02-02T00:00:00.000Z,מתחת לגיל 60,95,0,6220,16.1,0,109.3
2021-02-02T00:00:00.000Z,כלל האוכלוסיה,227,0,6551,15.6,0,107.7
2021-02-02T00:00:00.000Z,מעל גיל 60,132,0,288,15.2,0,74.2
2021-02-03T00:00:00.000Z,כלל האוכלוסיה,177,0,6097,11.2,0,101.3
2021-02-03T00:00:00.000Z,מתחת לגיל 60,86,0,5803,13.1,0,102.9
2021-02-03T00:00:00.000Z,מעל גיל 60,91,0,233,9.8,0,60.8
2021-02-04T00:00:00.000Z,כלל האוכלוסיה,197,0,6002,11.5,0,100.9
2021-02-04T00:00:00.000Z,מתחת לגיל 60,77,0,5705,10.5,0,102.4
2021-02-04T00:00:00.000Z,מעל גיל 60,120,0,252,12.2,0,66.5
2021-02-05T00:00:00.000Z,כלל האוכלוסיה,169,0,5363,9.5,0,90.7
2021-02-05T00:00:00.000Z,מתחת לגיל 60,76,0,5091,9.8,0,91.9
2021-02-05T00:00:00.000Z,מעל גיל 60,92,0,241,9.2,0,63.9
2021-02-06T00:00:00.000Z,מתחת לגיל 60,34,0,2005,4.2,0,36.3
2021-02-06T00:00:00.000Z,כלל האוכלוסיה,68,0,2148,3.7,0,36.5
2021-02-06T00:00:00.000Z,מעל גיל 60,34,0,133,3.3,0,35.4
2021-02-07T00:00:00.000Z,כלל האוכלוסיה,136,0,3644,7.2,0,62.4
2021-02-07T00:00:00.000Z,מעל גיל 60,67,0,162,6.5,0,43.6
2021-02-07T00:00:00.000Z,מתחת לגיל 60,67,0,3470,7.9,0,63.5
