day_date,age_group,verified_amount_vaccinated,verified_amount_expired,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_expired_normalized,verified_not_vaccinated_normalized
2021-01-17T00:00:00.000Z,מעל גיל 60,0,0,243,0,0,52.5
2021-01-17T00:00:00.000Z,כלל האוכלוסיה,1,0,4712,4.5,0,65.1
2021-01-17T00:00:00.000Z,מתחת לגיל 60,1,0,4436,7.4,0,65.2
2021-01-18T00:00:00.000Z,מתחת לגיל 60,3,0,8295,13,0,123.1
2021-01-18T00:00:00.000Z,כלל האוכלוסיה,7,0,8710,16.6,0,121.5
2021-01-18T00:00:00.000Z,מעל גיל 60,4,0,346,21,0,75.8
2021-01-19T00:00:00.000Z,מתחת לגיל 60,6,0,6954,16.7,0,104.2
2021-01-19T00:00:00.000Z,מעל גיל 60,2,0,319,4.7,0,70.9
2021-01-19T00:00:00.000Z,כלל האוכלוסיה,8,0,7322,10.2,0,103.2
2021-01-20T00:00:00.000Z,כלל האוכלוסיה,18,0,7152,13.2,0,101.9
2021-01-20T00:00:00.000Z,מתחת לגיל 60,9,0,6788,17.2,0,102.8
2021-01-20T00:00:00.000Z,מעל גיל 60,9,0,323,10.8,0,72.8
2021-01-21T00:00:00.000Z,מתחת לגיל 60,16,0,5913,22.9,0,90.4
2021-01-21T00:00:00.000Z,מעל גיל 60,10,0,298,7.4,0,68.3
2021-01-21T00:00:00.000Z,כלל האוכלוסיה,26,0,6253,12.6,0,90
2021-01-22T00:00:00.000Z,כלל האוכלוסיה,25,0,6313,10.3,0,91.3
2021-01-22T00:00:00.000Z,מעל גיל 60,17,0,254,10.4,0,58.7
2021-01-22T00:00:00.000Z,מתחת לגיל 60,7,0,6030,9,0,92.7
2021-01-23T00:00:00.000Z,מתחת לגיל 60,5,0,1871,6.1,0,28.9
2021-01-23T00:00:00.000Z,מעל גיל 60,7,0,121,3.8,0,28.1
2021-01-23T00:00:00.000Z,כלל האוכלוסיה,12,0,2009,4.5,0,29.2
2021-01-24T00:00:00.000Z,כלל האוכלוסיה,29,0,4081,8.2,0,60
2021-01-24T00:00:00.000Z,מעל גיל 60,21,0,193,8.5,0,45.6
2021-01-24T00:00:00.000Z,מתחת לגיל 60,8,0,3855,7.7,0,60.2
2021-01-25T00:00:00.000Z,מתחת לגיל 60,23,0,7029,16,0,111
2021-01-25T00:00:00.000Z,כלל האוכלוסיה,73,0,7381,15.3,0,109.8
2021-01-25T00:00:00.000Z,מעל גיל 60,50,0,320,15.2,0,76.8
2021-01-26T00:00:00.000Z,כלל האוכלוסיה,95,0,6610,15.5,0,99.5
2021-01-26T00:00:00.000Z,מעל גיל 60,66,0,299,15.8,0,72.9
2021-01-26T00:00:00.000Z,מתחת לגיל 60,29,0,6262,15.2,0,100
2021-01-27T00:00:00.000Z,כלל האוכלוסיה,121,0,6448,16,0,98.2
2021-01-27T00:00:00.000Z,מתחת לגיל 60,43,0,6104,17.5,0,98.6
2021-01-27T00:00:00.000Z,מעל גיל 60,78,0,262,15.4,0,64.8
2021-01-28T00:00:00.000Z,כלל האוכלוסיה,173,0,5874,18.8,0,90.5
2021-01-28T00:00:00.000Z,מעל גיל 60,119,0,278,19.9,0,69.7
2021-01-28T00:00:00.000Z,מתחת לגיל 60,54,0,5556,17.1,0,90.8
2021-01-29T00:00:00.000Z,כלל האוכלוסיה,130,0,5566,13.1,0,86.3
2021-01-29T00:00:00.000Z,מתחת לגיל 60,39,0,5331,11.2,0,87.7
2021-01-29T00:00:00.000Z,מעל גיל 60,91,0,205,14.3,0,51.7
2021-01-30T00:00:00.000Z,מעל גיל 60,26,0,114,3.9,0,28.9
2021-01-30T00:00:00.000Z,מתחת לגיל 60,11,0,2015,2.9,0,33.3
2021-01-30T00:00:00.000Z,כלל האוכלוסיה,37,0,2142,3.5,0,33.4
2021-01-31T00:00:00.000Z,מעל גיל 60,59,0,157,8,0,40.3
2021-01-31T00:00:00.000Z,מתחת לגיל 60,46,0,3938,10.4,0,65.8
2021-01-31T00:00:00.000Z,כלל האוכלוסיה,105,0,4115,8.8,0,64.9
2021-02-01T00:00:00.000Z,מתחת לגיל 60,86,0,6942,16.7,0,117.6
2021-02-01T00:00:00.000Z,מעל גיל 60,132,0,287,16.5,0,74.7
2021-02-01T00:00:00.000Z,כלל האוכלוסיה,218,0,7261,16.4,0,116
2021-02-02T00:00:00.000Z,מעל גיל 60,133,0,287,15.5,0,75.8
2021-02-02T00:00:00.000Z,כלל האוכלוסיה,225,0,6527,15.5,0,105.4
2021-02-02T00:00:00.000Z,מתחת לגיל 60,92,0,6197,15.8,0,106.1
2021-02-03T00:00:00.000Z,מתחת לגיל 60,87,0,5778,13.4,0,99.9
2021-02-03T00:00:00.000Z,כלל האוכלוסיה,178,0,6069,11.3,0,99
2021-02-03T00:00:00.000Z,מעל גיל 60,91,0,232,10,0,62.2
2021-02-04T00:00:00.000Z,מעל גיל 60,121,0,251,12.5,0,68
2021-02-04T00:00:00.000Z,מתחת לגיל 60,77,0,5690,10.7,0,99.5
2021-02-04T00:00:00.000Z,כלל האוכלוסיה,198,0,5983,11.6,0,98.7
2021-02-05T00:00:00.000Z,מתחת לגיל 60,78,0,5081,10.2,0,89.3
2021-02-05T00:00:00.000Z,כלל האוכלוסיה,170,0,5352,9.6,0,88.8
2021-02-05T00:00:00.000Z,מעל גיל 60,91,0,240,9.2,0,65.4
2021-02-06T00:00:00.000Z,מעל גיל 60,34,0,133,3.4,0,36.4
2021-02-06T00:00:00.000Z,מתחת לגיל 60,32,0,2003,4,0,35.3
2021-02-06T00:00:00.000Z,כלל האוכלוסיה,66,0,2145,3.6,0,35.7
2021-02-07T00:00:00.000Z,מתחת לגיל 60,65,0,3463,7.8,0,61.6
2021-02-07T00:00:00.000Z,מעל גיל 60,72,0,157,7,0,43.4
2021-02-07T00:00:00.000Z,כלל האוכלוסיה,137,0,3631,7.3,0,61
2021-02-08T00:00:00.000Z,מעל גיל 60,108,0,284,10.4,0,79.3
2021-02-08T00:00:00.000Z,כלל האוכלוסיה,177,0,6479,9.2,0,110
2021-02-08T00:00:00.000Z,מתחת לגיל 60,69,0,6167,8,0,110.9
2021-02-09T00:00:00.000Z,מתחת לגיל 60,66,0,4807,7.5,0,87.4
2021-02-09T00:00:00.000Z,מעל גיל 60,83,0,240,8,0,67.9
2021-02-09T00:00:00.000Z,כלל האוכלוסיה,149,0,5075,7.7,0,87.1
2021-02-10T00:00:00.000Z,כלל האוכלוסיה,110,0,4716,5.5,0,81.9
2021-02-10T00:00:00.000Z,מעל גיל 60,57,0,214,5.4,0,61.4
2021-02-10T00:00:00.000Z,מתחת לגיל 60,53,0,4466,5.7,0,82.1
2021-02-11T00:00:00.000Z,מעל גיל 60,47,0,208,4.4,0,60.5
2021-02-11T00:00:00.000Z,כלל האוכלוסיה,97,0,4275,4.7,0,75.3
2021-02-11T00:00:00.000Z,מתחת לגיל 60,50,0,4042,5.1,0,75.4
2021-02-12T00:00:00.000Z,כלל האוכלוסיה,92,0,3873,4.4,0,68.7
2021-02-12T00:00:00.000Z,מתחת לגיל 60,52,0,3668,5.2,0,68.9
2021-02-12T00:00:00.000Z,מעל גיל 60,40,0,181,3.7,0,53.1
2021-02-13T00:00:00.000Z,מעל גיל 60,15,0,72,1.4,0,21.2
2021-02-13T00:00:00.000Z,מתחת לגיל 60,14,0,1496,1.4,0,28.2
2021-02-13T00:00:00.000Z,כלל האוכלוסיה,29,0,1579,1.4,0,28.2
2021-02-14T00:00:00.000Z,מעל גיל 60,34,0,127,3.2,0,38.1
2021-02-14T00:00:00.000Z,כלל האוכלוסיה,69,0,2827,3.2,0,51.1
2021-02-14T00:00:00.000Z,מתחת לגיל 60,34,0,2682,3.1,0,51.3
2021-02-15T00:00:00.000Z,מתחת לגיל 60,67,0,4108,5.9,0,79.6
2021-02-15T00:00:00.000Z,כלל האוכלוסיה,100,0,4348,4.5,0,79.7
2021-02-15T00:00:00.000Z,מעל גיל 60,33,0,216,3,0,66
2021-02-16T00:00:00.000Z,כלל האוכלוסיה,86,0,3781,3.7,0,70.4
2021-02-16T00:00:00.000Z,מתחת לגיל 60,43,0,3593,3.6,0,70.7
2021-02-16T00:00:00.000Z,מעל גיל 60,43,0,167,3.9,0,52.1
2021-02-17T00:00:00.000Z,מעל גיל 60,41,0,150,3.7,0,47.3
2021-02-17T00:00:00.000Z,כלל האוכלוסיה,100,0,3407,4.2,0,64.2
2021-02-17T00:00:00.000Z,מתחת לגיל 60,59,0,3219,4.7,0,64.1
2021-02-18T00:00:00.000Z,כלל האוכלוסיה,76,0,2742,3.1,0,52.3
2021-02-18T00:00:00.000Z,מתחת לגיל 60,40,0,2591,3,0,52.2
2021-02-18T00:00:00.000Z,מעל גיל 60,36,0,112,3.3,0,35.8
2021-02-19T00:00:00.000Z,מעל גיל 60,29,0,143,2.6,0,46.1
2021-02-19T00:00:00.000Z,כלל האוכלוסיה,75,0,3080,3,0,59.2
2021-02-19T00:00:00.000Z,מתחת לגיל 60,46,0,2917,3.4,0,59.3
2021-02-20T00:00:00.000Z,כלל האוכלוסיה,25,0,1014,1,0,19.6
2021-02-20T00:00:00.000Z,מתחת לגיל 60,11,0,960,0.8,0,19.6
2021-02-20T00:00:00.000Z,מעל גיל 60,14,0,48,1.3,0,15.6
2021-02-21T00:00:00.000Z,כלל האוכלוסיה,76,0,2442,2.9,0,48
2021-02-21T00:00:00.000Z,מעל גיל 60,23,0,131,2.1,0,43.4
2021-02-21T00:00:00.000Z,מתחת לגיל 60,53,0,2299,3.6,0,47.7
2021-02-22T00:00:00.000Z,מתחת לגיל 60,64,0,3696,4.2,0,77.9
2021-02-22T00:00:00.000Z,כלל האוכלוסיה,111,0,3917,4.2,0,78.3
2021-02-22T00:00:00.000Z,מעל גיל 60,47,0,186,4.2,0,63.1
2021-02-23T00:00:00.000Z,מעל גיל 60,37,0,167,3.3,0,57.9
2021-02-23T00:00:00.000Z,כלל האוכלוסיה,107,0,3519,3.9,0,71.4
2021-02-23T00:00:00.000Z,מתחת לגיל 60,70,0,3326,4.4,0,71.2
2021-02-24T00:00:00.000Z,מעל גיל 60,47,0,136,4.1,0,48
2021-02-24T00:00:00.000Z,כלל האוכלוסיה,110,0,3430,3.9,0,70.5
2021-02-24T00:00:00.000Z,מתחת לגיל 60,63,0,3263,3.8,0,70.6
2021-02-25T00:00:00.000Z,מעל גיל 60,32,0,136,2.8,0,48.8
2021-02-25T00:00:00.000Z,מתחת לגיל 60,71,0,2785,4.1,0,60.9
2021-02-25T00:00:00.000Z,כלל האוכלוסיה,103,0,2942,3.5,0,61.1
2021-02-26T00:00:00.000Z,מעל גיל 60,27,0,117,2.4,0,42.3
2021-02-26T00:00:00.000Z,כלל האוכלוסיה,94,0,2911,3.2,0,60.8
2021-02-26T00:00:00.000Z,מתחת לגיל 60,67,0,2772,3.8,0,60.9
2021-02-27T00:00:00.000Z,מעל גיל 60,27,0,40,2.4,0,14.5
2021-02-27T00:00:00.000Z,מתחת לגיל 60,32,0,1010,1.8,0,22.3
2021-02-27T00:00:00.000Z,כלל האוכלוסיה,59,0,1064,2,0,22.3
2021-02-28T00:00:00.000Z,מעל גיל 60,30,0,98,2.6,0,36.1
2021-02-28T00:00:00.000Z,מתחת לגיל 60,74,0,2098,3.9,0,46.6
2021-02-28T00:00:00.000Z,כלל האוכלוסיה,104,0,2208,3.4,0,46.7
2021-03-01T00:00:00.000Z,מתחת לגיל 60,91,0,3521,4.7,0,78.9
2021-03-01T00:00:00.000Z,כלל האוכלוסיה,142,0,3708,4.5,0,79.2
2021-03-01T00:00:00.000Z,מעל גיל 60,51,0,152,4.4,0,57
2021-03-02T00:00:00.000Z,מתחת לגיל 60,104,0,3148,5.2,0,71.1
2021-03-02T00:00:00.000Z,מעל גיל 60,41,0,133,3.5,0,50.8
2021-03-02T00:00:00.000Z,כלל האוכלוסיה,145,0,3319,4.5,0,71.5
2021-03-03T00:00:00.000Z,מתחת לגיל 60,97,0,3321,4.7,0,75.6
2021-03-03T00:00:00.000Z,כלל האוכלוסיה,150,0,3481,4.6,0,75.7
2021-03-03T00:00:00.000Z,מעל גיל 60,53,0,122,4.5,0,47.5
2021-03-04T00:00:00.000Z,מתחת לגיל 60,87,0,2645,4.1,0,60.7
2021-03-04T00:00:00.000Z,מעל גיל 60,56,0,87,4.8,0,34.5
2021-03-04T00:00:00.000Z,כלל האוכלוסיה,143,0,2748,4.3,0,60.2
2021-03-05T00:00:00.000Z,כלל האוכלוסיה,117,0,2870,3.5,0,63.2
2021-03-05T00:00:00.000Z,מתחת לגיל 60,73,0,2767,3.4,0,63.7
2021-03-05T00:00:00.000Z,מעל גיל 60,44,0,94,3.7,0,37.5
2021-03-06T00:00:00.000Z,כלל האוכלוסיה,83,0,1373,2.4,0,30.3
2021-03-06T00:00:00.000Z,מתחת לגיל 60,57,0,1304,2.6,0,30.1
2021-03-06T00:00:00.000Z,מעל גיל 60,26,0,63,2.2,0,25.3
2021-03-07T00:00:00.000Z,כלל האוכלוסיה,104,0,1769,3,0,39.3
2021-03-07T00:00:00.000Z,מתחת לגיל 60,75,0,1675,3.3,0,38.9
2021-03-07T00:00:00.000Z,מעל גיל 60,29,0,75,2.5,0,30.5
2021-03-08T00:00:00.000Z,כלל האוכלוסיה,140,0,2935,4,0,65.6
2021-03-08T00:00:00.000Z,מתחת לגיל 60,80,0,2790,3.5,0,65.1
2021-03-08T00:00:00.000Z,מעל גיל 60,60,0,114,5.1,0,47
2021-03-09T00:00:00.000Z,מתחת לגיל 60,89,0,2312,3.8,0,54.3
2021-03-09T00:00:00.000Z,כלל האוכלוסיה,136,0,2431,3.8,0,54.6
2021-03-09T00:00:00.000Z,מעל גיל 60,47,0,91,3.9,0,38
2021-03-10T00:00:00.000Z,כלל האוכלוסיה,133,0,2236,3.6,0,50.5
2021-03-10T00:00:00.000Z,מעל גיל 60,31,0,76,2.6,0,32.1
2021-03-10T00:00:00.000Z,מתחת לגיל 60,102,0,2142,4.2,0,50.5
2021-03-11T00:00:00.000Z,מתחת לגיל 60,81,0,1914,3.2,0,45.3
2021-03-11T00:00:00.000Z,כלל האוכלוסיה,123,0,2001,3.3,0,45.4
2021-03-11T00:00:00.000Z,מעל גיל 60,42,0,73,3.5,0,31.1
2021-03-12T00:00:00.000Z,מעל גיל 60,26,0,88,2.2,0,37.7
2021-03-12T00:00:00.000Z,כלל האוכלוסיה,99,0,1910,2.6,0,43.5
2021-03-12T00:00:00.000Z,מתחת לגיל 60,73,0,1803,2.9,0,42.8
2021-03-13T00:00:00.000Z,מתחת לגיל 60,27,0,584,1,0,13.9
2021-03-13T00:00:00.000Z,כלל האוכלוסיה,39,0,619,1,0,14.1
2021-03-13T00:00:00.000Z,מעל גיל 60,12,0,28,1,0,12
2021-03-14T00:00:00.000Z,מתחת לגיל 60,63,0,1046,2.4,0,25
2021-03-14T00:00:00.000Z,מעל גיל 60,32,0,54,2.6,0,23.4
2021-03-14T00:00:00.000Z,כלל האוכלוסיה,95,0,1107,2.4,0,25.4
2021-03-15T00:00:00.000Z,כלל האוכלוסיה,97,0,1719,2.4,0,39.6
2021-03-15T00:00:00.000Z,מעל גיל 60,29,0,69,2.4,0,30.2
2021-03-15T00:00:00.000Z,מתחת לגיל 60,68,0,1632,2.5,0,39.1
2021-03-16T00:00:00.000Z,כלל האוכלוסיה,69,0,1273,1.7,0,29.4
2021-03-16T00:00:00.000Z,מתחת לגיל 60,51,0,1191,1.8,0,28.7
2021-03-16T00:00:00.000Z,מעל גיל 60,18,0,71,1.5,0,31.3
2021-03-17T00:00:00.000Z,מעל גיל 60,26,0,60,2.1,0,26.7
2021-03-17T00:00:00.000Z,מתחת לגיל 60,74,0,1154,2.6,0,27.9
2021-03-17T00:00:00.000Z,כלל האוכלוסיה,100,0,1221,2.4,0,28.4
2021-03-18T00:00:00.000Z,כלל האוכלוסיה,73,0,1012,1.7,0,23.6
2021-03-18T00:00:00.000Z,מתחת לגיל 60,50,0,951,1.7,0,23
2021-03-18T00:00:00.000Z,מעל גיל 60,23,0,48,1.9,0,21.5
2021-03-19T00:00:00.000Z,מעל גיל 60,18,0,38,1.4,0,17.1
2021-03-19T00:00:00.000Z,כלל האוכלוסיה,58,0,888,1.4,0,20.7
2021-03-19T00:00:00.000Z,מתחת לגיל 60,40,0,845,1.3,0,20.5
2021-03-20T00:00:00.000Z,מתחת לגיל 60,13,0,242,0.4,0,5.9
2021-03-20T00:00:00.000Z,מעל גיל 60,10,0,33,0.8,0,14.9
2021-03-20T00:00:00.000Z,כלל האוכלוסיה,23,0,280,0.5,0,6.5
2021-03-21T00:00:00.000Z,מעל גיל 60,24,0,36,1.9,0,16.3
2021-03-21T00:00:00.000Z,מתחת לגיל 60,28,0,488,0.9,0,11.9
2021-03-21T00:00:00.000Z,כלל האוכלוסיה,52,0,536,1.2,0,12.6
2021-03-22T00:00:00.000Z,מעל גיל 60,26,0,46,2.1,0,21
2021-03-22T00:00:00.000Z,מתחת לגיל 60,40,0,742,1.3,0,18.1
2021-03-22T00:00:00.000Z,כלל האוכלוסיה,66,0,808,1.5,0,19
2021-03-23T00:00:00.000Z,מתחת לגיל 60,35,0,541,1.1,0,13.2
2021-03-23T00:00:00.000Z,כלל האוכלוסיה,44,0,584,1,0,13.7
2021-03-23T00:00:00.000Z,מעל גיל 60,9,0,34,0.7,0,15.5
2021-03-24T00:00:00.000Z,מעל גיל 60,6,0,25,0.5,0,11.5
2021-03-24T00:00:00.000Z,כלל האוכלוסיה,48,0,383,1.1,0,9
2021-03-24T00:00:00.000Z,מתחת לגיל 60,42,0,336,1.3,0,8.2
2021-03-25T00:00:00.000Z,מתחת לגיל 60,51,0,665,1.5,0,16.3
2021-03-25T00:00:00.000Z,כלל האוכלוסיה,82,0,713,1.8,0,16.9
2021-03-25T00:00:00.000Z,מעל גיל 60,31,0,34,2.4,0,15.7
2021-03-26T00:00:00.000Z,מעל גיל 60,10,0,31,0.8,0,14.4
2021-03-26T00:00:00.000Z,כלל האוכלוסיה,27,0,471,0.6,0,11.2
2021-03-26T00:00:00.000Z,מתחת לגיל 60,17,0,434,0.5,0,10.7
2021-03-27T00:00:00.000Z,מתחת לגיל 60,8,0,185,0.2,0,4.5
